0,1,2,3
2.625246834073051e-07,0.19327566630090037,0.19209253027946663,0.9621564207186165
4.577082885903418e-07,8.496019093619359e-09,0.800082882944986,0.5998915105163454
6.187481390759607e-07,1.00000000764466,7.015214796947143e-09,8.80058949629885e-07
7.729680130787558e-07,2.922539792476635e-08,0.9284681467518316,0.37141458612186934
8.706238778082812e-07,2.1990648532111723e-07,1.74239991095915e-07,1.0003311835725892
1.058972706627925e-06,0.218814172019472,0.4359501351864987,0.8729649695063414
1.9072302881447976e-06,0.4848557184088128,0.48508133948521126,0.727743793696558
2.9075596803573765e-06,0.7279819714176233,0.48436246635334373,0.4852167050106345
3.293178121296411e-06,4.2411683346205245e-10,1.000000008333826,6.716289966980965e-09
3.3329353101929264e-06,1.8834670439835476e-11,0.37112043785845983,0.9285847414809889
4.80676291876025e-06,0.6882681892909301,0.6883440082965072,0.22906206421884837
6.041750123562732e-06,0.8728582076566584,0.21824872791687275,0.4364470704633011
7.145083392665911e-06,0.37174369490163045,0.9283354082368742,8.178606087742209e-08
7.344076570708947e-06,0.9622434933800822,0.19249717058387694,0.19243816961815352
7.809050614034154e-06,0.9284602382516294,6.740446518832848e-08,0.37143186675664774
8.349175105489193e-06,1.3526966063626565e-10,0.9864760869882965,0.16390524835966452
9.386312758368332e-06,0.19275682105526437,0.9621906447512324,0.19244212408591246
9.946444117954495e-06,0.4853548675745324,0.7285460180741988,0.48337496012087333
1.065076836491505e-05,0.21872361433797838,0.8727198541247219,0.4364860353433807
1.2477866611283534e-05,0.5999703873029173,8.76492525828953e-08,0.8000222130400151
1.3091030787142798e-05,0.16442733002119,2.659345060594057e-08,0.9863892004117727
1.5787520395308263e-05,0.8001380576457937,0.5998159032652768,2.0116344145530986e-06
2.099129748889791e-05,0.16460655756971376,0.9863593192514195,5.710992876954173e-07
2.149014678878236e-05,0.9864108298973885,0.16429756783518595,3.6712371128899974e-07
2.9139366811548522e-05,7.137817356076935e-08,0.16442735522546156,0.9863892466485908
3.2222747267179393e-05,0.4362514146198842,0.8730741480041361,0.2177757401109166
3.322758049339249e-05,0.6887059024215166,0.22935330110041835,0.687809015873711
4.1150422668085004e-05,0.9284429500021311,0.3714750166962368,5.289133477139294e-07
5.974688307874655e-05,0.5997114039672169,0.8002163692566211,4.901755573748081e-08
8.235807726032046e-05,0.8000914507276484,2.1104012238032175e-07,0.5998780422106651
0.00010672808524669296,1.3807690492022359e-09,0.6000727632125178,0.7999454166573396
0.00013049899588214305,0.9863929172030119,6.810206050369607e-08,0.1644051179264435
0.00020711544018995896,0.43633262799549316,0.21804885337049668,0.872965347893514
0.0002656769561643629,0.2298823442711767,0.6881669380857978,0.6881717159858618
0.00043454564741350675,0.37235830664337743,8.091477380956296e-07,0.9280889519996071
0.0016111284247809258,0.8697937311897294,0.44310143170217947,0.21706540671428104
0.16435386252752576,5.064271154971067e-08,0.986401446503424,2.2428566652847747e-07
0.16442735081228546,3.240094323696647e-07,1.1351841363244318e-08,0.9863892046868022
0.1648201489780098,0.986323868131138,3.423345618641353e-05,2.4366633955277688e-05
0.19211016091206187,0.9623196354123986,5.107480659989004e-08,0.19244383043004062
0.1924613643111192,0.9620590822559263,0.1933932412101991,5.18385475665662e-07
0.192469043466058,1.2443472706377867e-07,0.9622690515244419,0.19233808780338538
0.1927156514348489,0.19281353534027482,0.9621245615339616,1.5119156003635513e-06
0.19317166288851426,0.1902862858064675,2.0641546539812569e-07,0.9625361796999279
0.19359216380294142,3.256506458598699e-06,0.19361506523004632,0.9617875616640158
0.2100032713852791,0.0027592715155095033,0.8962945142708436,0.3905728563703344
0.2179542253571203,0.8729150179755626,1.241065156079697e-07,0.43648061614888495
0.21803692453352105,0.4358949757817847,0.8731869713058932,4.1395834829301964e-07
0.21804714983434742,0.8729691602895185,0.4363259074819649,6.40197472090345e-08
0.21831400741145648,0.4360601058074157,5.7017562818746665e-05,0.8730352949452543
0.2184702005108252,1.412449466291844e-07,0.8728310234096546,0.43639064821511475
0.21864634699739877,3.5969959797934734e-05,0.4375897455066016,0.8721863289504278
0.22912082067576944,0.9176429643699563,0.22961423912135637,0.22959168593056214
0.22917813226071243,0.22814698341289608,0.22862354665730278,0.91823614742408
0.2295312425181449,0.22883744400062064,0.9178530576937893,0.2291170062694198
0.2296452350852517,0.6883332209574747,9.269287651368978e-08,0.6880846190226745
0.22980851177188605,0.687496218980857,0.6888664579789215,5.0068165473767496e-08
0.22988249779072525,1.1636361812330565e-06,0.6881669380857978,0.6881717159858618
0.25272407233147015,0.12629945757499747,0.9592386409841868,0.006349873775845189
0.2568493111844783,0.51666790460452,0.2581500851378348,0.7748814500531007
0.2574278957486554,0.7741219447955376,0.26004266564495326,0.5165693628535762
0.25841443596612623,0.7745469027047422,0.5164305720396938,0.2580669395039925
0.2585703433194674,0.5165267388703276,0.7744227519803695,0.25809090012679364
0.25877990570462256,0.2580938257761101,0.7741915102037322,0.5167669170112386
0.2587852290054672,0.2588157295291116,0.5158705564028929,0.7745464509039978
0.27665048308398643,0.5545078228649234,0.5552588840483847,0.5546829348698267
0.3713797335654912,0.9284810679416997,8.856904340842914e-08,3.652139935725263e-07
0.37190599175339917,8.01409548629312e-07,0.9282704002794762,1.5618063133315749e-07
0.37235856782566995,7.352637797973118e-08,2.5768669282477865e-06,0.9280889710195568
0.4361963248960818,0.218066866631279,2.6279627246195895e-08,0.8730289848356589
0.43631691002080375,0.00014471305034362202,0.21810874785023524,0.8729582546991489
0.43631720088460413,0.2181542561519137,0.8729467490081801,5.02091484687095e-07
0.43647470564690216,0.8727521437252208,4.531769638427408e-06,0.21861732517400684
0.43655958557418356,0.8729203188806998,0.21777476196135018,2.3815386858629458e-07
0.4365821160460895,1.665269830041723e-06,0.8727642555208538,0.21835437063660246
0.48250748346884553,0.72953231123235,0.4847361668686233,5.40248278635266e-07
0.4841237765310375,7.233985291360724e-05,0.48434906241157766,0.7287181552686425
0.4841380869377203,0.7276385107564183,3.441896905028655e-05,0.4859552892341944
0.4849663201141439,4.1565350889954816e-06,0.7275827528151319,0.4852152272637077
0.48507398454121947,0.48510047249362664,6.017336053498028e-08,0.7275855699223608
0.48577852408210714,0.4853326103870015,0.7269604464122936,8.924391348770836e-07
0.515913052185749,0.25761933015284033,0.2588793065042191,0.7748854826042773
0.5164406862283768,0.774573648699249,0.25789027715751195,0.2584904362171618
0.5183865372762806,0.2590649077002177,0.7730453081907301,0.25799578296356596
0.5540079513096748,0.5542525894046797,0.5558055310016382,0.27741570330835436
0.554620623711797,0.2772506933226435,0.5544594732977136,0.5550700466068247
0.5550472880252847,0.5542187910019722,0.2776126836918034,0.5547028374090922
0.5984461350594849,2.275564237845043e-06,0.8011630457991175,3.8712120228677095e-07
0.5994320884566152,2.0265968824827231e-07,4.490737157630187e-08,0.8004256230894883
0.5996452296677404,0.8002678606995614,1.3916025959527193e-06,1.4219166794925187e-07
0.6879704538330313,0.6883102509924443,0.23005591138407178,4.7192010719307557e-07
0.6881249719489027,0.6881227769399823,1.9419715552637053e-07,0.23015444159688841
0.688181403744283,1.1002688010533168e-07,0.6882554133146556,0.22958841894505475
0.6882208749737861,0.22937865461442494,0.6882859417292067,3.7809720452721215e-07
0.6883284948461443,0.22966105957091526,1.7390937985146295e-07,0.6880840753474339
0.6891679898670693,1.6031637588188927e-05,0.2299032979255066,0.6871622507965617
0.7272200633928865,0.4855096886492793,4.813729877020412e-09,0.4852126561041366
0.7275917917951717,3.4516769836413123e-06,0.4848381959218014,0.4853268056475322
0.7281943557532288,0.48496397289009463,0.484296319694717,5.56652037383685e-06
0.774434631590148,0.25809994988422735,0.5167454422782495,0.258088293182674
0.7747880125159212,0.516090494265094,0.25818821010815896,0.2582498510676303
0.7754763836971285,0.256610539854074,0.2579401187488441,0.5159983584673341
0.8001366016466149,1.5531764786684675e-07,0.5998178272771809,2.047738288527421e-06
0.8002568448069012,2.5930727370179125e-06,5.529637654767119e-08,0.5996573902423369
0.8003654128094203,0.5995124751650888,8.877333617203407e-08,3.622849836678538e-08
0.8169764221639548,0.5410713123907499,0.05252296744703858,0.19243887972677393
0.8727983750608125,0.43644304194698463,0.21849592740601684,1.55376515039624e-06
0.8729125483583233,0.21812324615338297,1.539452126421977e-08,0.43640111720346425
0.8729439824326775,0.4363388600455547,2.0382312931809038e-08,0.21812203106950107
0.873058971728965,2.645152517552458e-05,0.21829322309133345,0.4360230530944766
0.8730861557998736,0.2175658553037527,0.4363320729571315,3.8675767139683957e-07
0.8734274041290709,0.0001923257591259625,0.4355369310857283,0.21778915254457412
0.9177169174638,0.22826373261058358,0.23023132410064132,0.22953184861267173
0.928406733867242,0.3715655232577207,1.6353317296260605e-06,5.117929701479575e-07
0.9284839565487704,1.7955751932684484e-07,0.3713780511292271,5.670507803153176e-07
0.9286617765145727,4.225705086666208e-06,8.747997256940426e-08,0.3709276321300652
0.9618075995386333,0.19460570694501428,2.7044827610950792e-08,0.19249613748763228
0.9621638465360579,0.1929281170924297,0.19240453132883298,3.465235536799899e-05
0.9621818919728862,0.0003718064063712899,0.19280406243040105,0.1924382092634068
0.9799849993658143,0.11696948292221378,0.16451262708270464,0.03367847001045509
