"V1","V2","V3","V4"
1.00009003715782,8.65465086914045e-05,0.00130693436918371,0.000239145781219606
0.00157768003486956,1.00008853960593,0.00146924230852715,1.71136406336988e-05
0.526935576465078,0.0825363915004025,0.845991604517182,4.36021742402207e-17
2.33882470767585e-15,8.94514574773768e-16,2.87052641583713e-19,1.00013069929339
1.71059791783144e-18,6.0920416901019e-19,4.05839311331429e-15,1.00008879010678
4.62764235506309e-19,1.23520946080542e-18,2.94807019093605e-15,1.00008830429832
0.000255380805381174,0.000700927779743353,1.00012834852931,0.000324732270305308
2.33822012095164e-15,8.96091774463363e-16,2.8705256065755e-19,1.00013041733556
0.410909488748955,0.603719266057055,0.604159576578822,0.319122822660241
0.146385640603403,0.563858446362904,0.483198937103314,0.653736488949351
0.0334623981640684,0.567790609514616,0.0724496494510282,0.819405242536535
0.551752513371757,0.216712476066684,0.457836481156235,0.662698229212506
0.310681313043758,0.900607602628367,0.0696695483745165,0.296156648538329
0.0794206089563648,0.0502571450554496,0.351595709710363,0.931537780074976
0.605677255930437,0.3908925934961,0.540606751459476,0.433911392122536
0.102253672923667,0.987402671136596,0.0895259574405147,0.0821158468828306
0.189541383584108,0.95435957485959,0.0513602427323964,0.225405128394793
0.470785026060086,0.271381232550551,0.732116431530319,0.411073737407538
0.168774473304307,0.547570525044069,0.44108300270838,0.690868824761803
0.617998696623419,0.41635573585798,0.604021489856959,0.282946440092713
0.0596792557376159,0.766951348854219,0.191023103154145,0.609878709933958
0.330831596709936,0.213192879204118,0.0412783123299787,0.918461793296279
0.295482223613588,0.510572525756449,0.436366314176476,0.679532566338753
0.851593188778112,0.213655588127419,0.289916220966037,0.381130554267341
0.248464839616702,0.143000350694995,0.386235160599203,0.876869958966668
0.114035463409797,0.584575842620274,0.494018459177013,0.633585496076161
0.36546282978271,0.621834019756492,0.504956347359827,0.474288564971618
0.593891706868194,0.364325341815768,0.701477211857655,0.150533139119323
0.044380040689669,0.233087073405682,0.93479900878925,0.264703954115151
0.21645881198682,0.00340679032916972,0.82171023050752,0.527435853844262
0.645449811037609,0.41098144926637,0.210631121007095,0.608528527031269
0.972763665530601,0.198481927561916,0.0211943496014293,0.11873718295601
0.518366256129472,0.179207705024831,0.408686614518195,0.72961523953987
0.48905828385038,0.29726687555831,0.776709133086907,0.263344001689393
0.259428204967844,0.173980312316365,0.875740298225839,0.368345246245637
0.43631632004261,0.270327433741526,0.396907724109323,0.761046367236896
0.177091238449863,0.260187207717185,0.803501899425682,0.50546784060995
0.891235843613176,0.246429619853983,0.374142498943172,0.0718592466679962
0.751283015976714,0.16668179811302,0.616900818678703,0.165537119091596
0.352602581192574,0.110453201787542,0.829207356693263,0.419605175772764
0.35943908363957,0.45615164876898,0.412258235534138,0.702099995660583
0.321955269679714,0.936405712102719,0.120239463814361,0.0721820323921795
0.784417404921666,0.476796567596756,0.310779532851597,0.246866747249868
0.5868519910571,0.79749665882068,0.133193481793962,0.0451619990722514
0.0543580850950096,0.922349023426669,0.147645832354931,0.353126036002301
0.712444393796818,0.453639344961023,0.232493617248732,0.482456936883014
0.433349300266297,0.555743371628939,0.659262521903213,0.262504247111974
0.248012967427881,0.40824799958359,0.370476805643169,0.79670675860239
0.21570828824811,0.124147790548081,0.33531555403418,0.908781129178965
0.28686316508712,0.473924152348851,0.429654960455308,0.713213582118618
0.806845623848938,0.492616362285008,0.297562209061169,0.134004329126406
0.497356366855079,0.859396864287613,0.0298932884127513,0.115728463320121
0.279130741595241,0.770205409206479,0.112757542566934,0.562435189527924
0.777506892690229,0.192864298892188,0.232268933594701,0.551821662146256
0.671038562511939,0.418831060002906,0.553099453989425,0.261900560050831
0.476369344143428,0.823132763310735,0.273023142592675,0.145455089032521
0.267970378243771,0.393709282720408,0.369156390083341,0.798173018092722
0.985658694849411,0.15820514406995,0.0336729373285862,0.049920469477911
0.228495331423839,0.630487130279126,0.5891118509524,0.451044210771165
0.135175684573431,0.678142267711721,0.682079814208834,0.238398040469682
0.0187492758041134,0.579101126226051,0.15824102376812,0.799667151446395
0.817548672020294,0.312682348663835,0.000100340784478837,0.483844317226867
0.361055240800622,0.0769031780856799,0.32227894269968,0.871797414870506
0.0605431303592767,0.329052900587629,0.939780665946735,0.0710973261552635
0.27578361972048,0.442744179388093,0.403356367237994,0.751931376410989
0.129482028843344,0.150788781525322,0.502822400871187,0.841331404861031
0.634969693968546,0.372877651320932,0.552913121120749,0.390179196455831
0.0669892309371032,0.662803637211976,0.515149394504128,0.539445131491595
0.902819824107133,0.178603908880045,0.3414653336646,0.19129434169403
0.500196611283865,0.103077806417206,0.16671576052831,0.843537742561887
