"V1","V2","V3","V4"
4.31291381393247e-05,0.872979116031287,0.436427538816694,0.21780373777338
0.000140618872340385,4.59203149257715e-06,0.371571682206412,0.928404259192701
0.218049601353674,0.87285101502889,0.436560968456717,3.11904009470818e-07
1.12385914095865e-06,7.96386968302246e-05,0.600031160546568,0.799976628858389
0.217476610698432,0.436072079956156,0.873238266970012,4.0882158227517e-08
0.986331671954118,9.80252101134694e-06,3.3499520907093e-06,0.164772084726078
0.000114605285546614,0.487156355543963,0.727121706327419,0.483707245445406
0.872980534352683,4.92139444830083e-05,0.436202216144848,0.21824899626802
0.962260795827756,0.192502709429882,0.192345708356027,8.33402622751001e-08
1.37342169485248e-06,0.800394178537127,6.48246212346894e-05,0.599474067134122
0.192270507281025,0.962236259450394,6.17012625276228e-05,0.192700372323121
4.48402428701476e-05,0.436611982282339,0.218285082828755,0.872766640960494
0.436356923516837,1.25856876844731e-05,0.217739436220049,0.873030460934238
0.164485071947894,3.72562535642878e-05,0.986379574785685,4.4281871053861e-07
0.774760004007926,0.257685340602171,0.258214890475561,0.516401277196917
0.600209782582067,0.799842615291543,0.000110457608707278,5.3548493543101e-06
8.47898572597207e-05,0.799875951929002,0.600165363744104,9.35612118360432e-11
3.65720788602011e-05,8.25592421095628e-07,0.164406830464377,0.986392619051578
2.06485979146112e-05,0.599745587420212,0.800190746116526,1.07705349151905e-08
0.436050567034434,0.873035015851671,0.218334078670536,1.30243375635811e-08
0.872861636384402,2.32619774408764e-05,0.218513340674849,0.4363078165446
0.962229278228632,4.09494992941331e-05,0.192674855450029,0.192331037147579
0.728147998744463,1.90847496226674e-05,0.484840665144222,0.484489448322041
7.39391246909905e-05,0.371455369052768,3.08688177987123e-05,0.928450809766075
0.258011734539689,0.258233607087887,0.774673103522297,0.516359307726324
0.774563021170859,0.258245849292359,0.516394128430945,0.258260218044088
0.727296956799573,0.485787267617199,5.36367944330182e-05,0.484819425326017
0.872966061713835,0.436225707847732,0.218259926878427,4.72956479913865e-06
0.000191444444054109,0.871892271512398,0.222343479662146,0.436310910325806
0.687856920869937,0.68868335020629,0.000127924321787571,0.229277317596687
0.000135867240037637,0.68821717391953,0.229108943996993,0.688379407118382
0.59983104576426,6.07319505094662e-06,5.11567687538076e-06,0.800126691695264
5.14251016715552e-05,0.218594325683198,0.872773782237167,0.436442948014913
0.218753397900155,2.63214387481739e-05,0.872733931661173,0.436442950288046
0.37160796393179,2.40397352316231e-06,2.51664624974381e-07,0.92838974770134
0.229859893992641,0.917560516907043,0.2295909004973,0.229205472211181
0.516988005164598,0.257513719525855,0.257903563149707,0.774529435927355
0.800164066161563,0.000119199192105942,0.599781186007973,1.0864543576061e-07
0.436148933870958,0.218724712940523,0.872888091255698,2.8713822424679e-06
0.799692863021253,0.000223562952219281,0.000161000342182011,0.600409236562116
0.217759563500517,0.873165715650893,0.000107728906192968,0.436076136115092
2.42897731907213e-06,0.986362757618524,0.000108060639365823,0.164585867020807
2.97596549730278e-05,0.928461832656284,7.15419633837877e-05,0.371427829588034
0.599835688971878,0.000252493768415046,0.800123170717376,1.40034591307905e-07
0.87233106641308,0.217899404801102,0.437673862010255,1.15197013844309e-05
1.97640696442007e-05,0.436600414543283,0.872662892389817,0.218722573555839
0.986382624161547,2.62873397052514e-05,0.164466799845498,6.82407081162822e-06
0.55473251281542,0.276939750524293,0.55483702199156,0.55473606069114
0.774398547286846,0.516173583666731,0.258193489171579,0.259244761169601
0.436052599860816,0.218050139229242,2.43894303821773e-05,0.873104964289681
0.258214840617373,0.257694288165876,0.516278987494442,0.774838544507275
9.62684223198929e-07,0.164501454988635,0.986376843420284,3.52370970227181e-05
1.0000000035678,2.32885877167495e-05,1.01230447848537e-06,2.01819547664112e-07
