"V1","V2","V3","V4","V5","V6"
0.333988228952527,0.00115395619848493,8.60038836947757e-05,0.667142904054551,7.47525444774997e-06,0.666081225808365
0.379070299165943,8.58289086539365e-05,0.379054951420471,0.756176211898072,0.000157303006031234,0.375876880117912
2.13688275286059e-07,2.50754938468004e-08,0.000336637205017599,1.93171419827298e-08,0.832816118735972,0.554992555868875
0.000165904268134256,0.666193402505267,0.668440445506421,0.330743918154996,0.000155331273505273,4.36486659562197e-07
0.363901828262627,0.363534924576089,0.771797452640293,0.000154904934671759,0.373827347466325,1.47033250905677e-08
0.000406351305464928,0.903670339944565,0.305366373789153,0.000366265590301777,0.00031075589619855,0.302036270172505
0.000255534397837161,2.40244866786468e-07,0.555958701502187,0.831327025029569,0.00018638684223924,4.01861744493784e-06
0.301962895243761,0.000114532226955177,0.00016740252661692,0.905573103790586,0.000213813488925819,0.302220510470344
8.91628525971295e-05,0.301964349627077,0.000157911710187357,3.67615293904518e-05,0.302816671688234,0.905255544004827
6.77516320854582e-05,5.04545512121808e-06,0.334774202154854,0.667500275410398,0.667781345159158,1.21623769542973e-06
0.553913320034973,7.68859660172257e-05,0.832654872508025,1.47471866292053e-05,0.000175226638997398,2.30819533783748e-05
0.377252190643894,0.756503793085058,0.000137560848142132,0.378475116885159,0.38032337878309,1.13917992677666e-05
4.42993433622419e-05,4.38692826260512e-07,0.243897077337486,5.46056342787238e-05,0.971014516342451,1.76553101152821e-05
0.000195472487439471,0.372177191042892,0.377598132510999,0.758991180121542,1.90405957794501e-05,0.378548558552219
0.000423485486792646,0.831782544911529,0.000433504123742934,0.555371638128273,0.000165470935678677,8.58880190359878e-05
1.00157356930874,2.42461545719932e-05,0.000518880303056923,5.65833968093392e-05,5.83651248471732e-05,1.05972073144092e-05
1.82909221229275e-06,1.55240260460456e-06,0.00123679561273303,0.904744875135721,0.301437442014862,0.301445447861087
5.98054624232264e-05,0.243257802075919,0.000114626325891477,5.25224433188082e-05,7.34443163899932e-05,0.971043216020371
6.95694223891455e-05,3.1645075872356e-07,0.904960341504399,0.301441035340095,8.18674529706614e-05,0.300983136395366
0.37653129954327,0.00372457018020921,0.757590593930047,0.378450549260823,0.376504142293929,5.99499544163802e-06
0.380359872434128,0.380049708230041,0.000295046676646125,0.000724153944471941,0.754100766099153,0.377456842105434
0.000143367228592634,0.243433797893134,0.000129972904412223,0.971567808323812,3.84612724794655e-05,3.13077728519239e-05
0.243209311009237,1.47043691191202e-05,1.11758457574171e-06,2.75116779745264e-05,1.55632241974559e-05,0.971055374497455
0.378166310211112,0.00211757106492894,0.379458652872585,0.379916455039785,3.30694880527735e-05,0.754608804011169
0.334919221260824,0.66871518540428,0.000848378043933178,0.000150557339050465,3.14729745546648e-05,0.666378080223917
0.302392733333439,0.301431588253309,4.5894710790922e-05,0.000116817620849583,0.905997598168211,1.79187719247244e-05
0.00317885058579648,0.668267296545638,0.000330357931683692,8.13370561168892e-05,0.667277270974792,0.332662692944982
0.666357194315064,0.334139037550813,0.000327221917419341,0.667204711379535,0.000174810440560716,2.82398196098237e-05
0.300597483978483,0.905630549143199,0.300767989758021,0.000194504422875237,1.19476871090255e-05,1.76500510744366e-05
4.10568151543665e-05,1.68990861264913e-05,0.302912564704238,0.301787523450971,3.34804353169887e-05,0.904753768795908
0.303475883471237,0.00141206361410554,0.906809319726074,1.11287287525544e-05,0.000154242289246028,0.30122924977454
0.669965257646183,0.00060287146625059,0.000363710136082326,0.333151274380737,0.000130904051484783,0.665853083709171
0.905282496940666,7.66514866431072e-05,0.00050147223332107,0.301107022863216,7.91042273163318e-05,0.301578599171462
0.665675337731518,0.000552806799719304,9.16101296867213e-05,0.667273155217985,0.334861870932161,0.000184178032703393
0.379677776012722,0.755232422344021,0.380411418524554,0.377391112897415,0.00125018409778983,2.04376061130962e-05
0.000174239209836547,3.47440053787198e-07,0.00049882060398938,0.970423533340838,0.241472086705316,6.00348897789776e-06
0.970600571390464,0.242440845260023,7.70733018124798e-06,0.000102135462378205,0.000170334954719665,3.04884801659697e-06
4.95880268214748e-05,0.378128068538503,0.377810898034783,0.755851887203354,0.378118267825061,9.55744346078496e-07
1.12577212139762e-09,1.14740271594236e-12,9.73881163665135e-10,6.2565498050721e-10,4.50705416650836e-11,1.000223952095
0.000284402163331309,0.970045656267947,0.244534440619598,6.91762155975686e-05,4.73643392555031e-05,4.47293361864951e-06
0.000294504081133275,0.301798870812851,9.35891949035116e-06,0.905522557418899,0.00018666234248522,0.3025355816063
0.303282427056046,5.62882023284807e-05,0.301078732393777,0.90434187854337,4.84537999260616e-05,5.75230095451505e-07
