"V1","V2","V3","V4"
0.727767429768165,0.485255445518143,0.484685887567175,6.44197886275979e-07
1.3554558771808e-05,0.191748615774752,0.96250739736777,0.19197042138183
6.91431301199501e-05,0.728286894478184,0.484305966731847,0.484855709659264
0.688277644391622,0.688173548370012,0.229630616922841,1.36747701183516e-05
0.799723210058304,2.13868780807712e-05,0.600403741138007,6.6179350938019e-06
0.16471321988127,2.91503213237174e-07,4.3498934254902e-05,0.986360433020301
0.986408385856687,6.95276987305293e-06,0.000160087484091344,0.164429253716214
0.599838594478086,5.45414469082597e-06,0.800146540040982,1.10863759683568e-08
0.192741810846721,2.41093408833706e-07,0.192550970238901,0.962190977383289
0.873052629278159,0.217802295965557,0.00016039778928545,0.436328943026877
3.95345002940533e-06,0.000403663468823616,0.92844002224957,0.371539849439746
5.11660094550411e-05,0.800004617258425,2.74618560661709e-05,0.600026831584179
0.96227495849496,3.03522523937548e-05,0.192592966694892,0.192294067020497
0.000155330008419029,0.000157363106788692,0.799987757260851,0.600048206490376
1.867756898446e-08,0.000122650652209362,0.371360165404855,0.928513260991955
0.217600317920933,2.05999048422737e-05,0.873095812906137,0.436344760972045
0.485190885282982,1.22623799543689e-05,0.727566356128308,0.485056086247454
0.485022526799385,0.727684534904859,0.000254578785940179,0.485046382647395
0.986302902964708,2.80458195574848e-05,0.165080723413465,6.88224917137597e-11
4.77367529666472e-05,0.872831552906833,0.218141757054847,0.436602237916184
0.371194488247424,0.000272690215277388,1.31929293408295e-05,0.928577088597868
0.191397352615938,0.962449735258165,0.000160261187750497,0.192605784965703
0.799761363459615,5.77603542638477e-05,0.000148392996441737,0.600350078727277
0.872997657008862,0.435898991346006,0.000185995616581684,0.218871559740874
0.484843296767356,0.485515949869184,0.727489027778507,1.44369282488255e-06
0.258083541945453,0.515896497382463,0.258064606228471,0.775039446216941
0.516087063289831,0.259088793243556,0.25816740164576,0.774543134468295
0.774654158149358,0.258267324836316,0.258668581184241,0.516082850909314
0.218117326902747,0.872958613379738,0.436355682303739,9.37247215222239e-08
0.962268997826846,0.192517577470111,0.000195075003619609,0.192399121279687
0.774844927651565,0.515430406070688,0.258690121189567,0.25897814116333
6.56327466520574e-05,0.962060020969202,0.193542817543183,0.192406384209965
0.000128094964120019,0.688067917368609,0.688688013084413,0.228713094313381
0.688532085289104,0.688408642448791,0.000166054621672321,0.228140710683677
4.1581205858307e-05,0.600161048620711,4.71996437647674e-05,0.799902746250934
0.727754847149728,3.96892354517998e-05,0.484925298879072,0.485052043885661
4.06199268006271e-06,0.000345371449319746,0.986409363013583,0.164429514213405
1.92084553234443e-07,1.96441351528711e-05,0.164523143026914,0.986392714787652
0.688795898822024,0.228579070761938,0.688008214080328,2.2646129249417e-07
0.371417076849658,2.18613854826009e-05,0.928489161981753,6.26433269744336e-07
0.000266240088141805,0.799921724042135,0.600136831108507,2.5899182445703e-08
0.872981218194549,0.000259028386454789,0.436262279148202,0.218214401175167
0.962176622959695,0.192460277150619,0.192925298585594,9.50183916974064e-07
0.554825512873751,0.278139412100049,0.55494729769339,0.553970800669716
0.600288124770847,1.52554993741607e-06,0.000109888568415232,0.799807464408864
0.192567624053209,0.192718712336077,0.96219354510345,8.13761561401485e-07
4.40362286958733e-05,0.485874830060635,0.727240685802074,0.484855485487134
5.04823339872932e-05,0.21827412440669,0.436562007088595,0.872818299441832
0.000100325818619728,0.986443348365359,0.00013682683233978,0.164220207111203
0.688183627559572,1.98093054302521e-05,0.688279150389042,0.229595211971028
0.928493871967157,5.99170378943934e-06,0.3714027830075,6.55237999584615e-07
9.07915612134686e-06,0.000107741960250162,1.00001875599567,2.98067766739089e-08
4.28772619806742e-05,0.229643129186953,0.688365842936264,0.688084271828194
0.873356825610997,0.217876939067709,0.435678815000765,9.93377789254898e-06
0.554968939431899,0.554775553718883,0.276841878772394,0.554644379555299
0.16425518005508,2.08047494133638e-05,0.986436717294297,3.40712617629383e-08
6.63422896643573e-05,0.371373553186543,0.928504036906191,2.07789067578073e-07
0.436670903180025,9.86252203481884e-06,0.218218578481177,0.87277565967437
0.257940732366165,0.774597333159081,0.258515980806272,0.51640815596551
0.872855043880994,1.99541989415057e-05,0.218581885068436,0.436336476688313
0.258195443303452,0.77472673858308,0.516284965964822,0.258124348638985
0.917846498046995,0.228971331412146,0.229472470860189,0.229150964575357
6.54468160848524e-05,0.485217978495171,0.484878199853792,0.727667410369925
0.229193084968553,0.687627793680294,0.000124956651089289,0.688967500993712
0.192838547263355,0.962175268024776,0.192548616035939,8.56102578494562e-07
0.436481092230403,0.218290671523022,9.30238543052402e-05,0.872848542644924
1.24555725336363e-10,7.66310100875128e-10,8.08420945449911e-12,1.00002093231764
0.485395156739873,0.727395918873687,0.485108594547881,9.67821304801154e-07
0.218376482709502,0.436210551493454,7.87283896890625e-05,0.872969027762104
0.229587933286741,0.688725040417958,0.687739006552306,2.34663784725454e-06
0.229512259152817,0.229513317778343,0.229559671814764,0.91759948840385
0.229996623061214,1.03871090947055e-05,0.688363125714987,0.68796769487396
0.371253823968685,0.928551759376513,0.000172890117780649,2.42434953343962e-06
7.97100756749155e-05,0.872684803972135,0.436854752388844,0.218220056548899
0.258602855768698,0.257707719401015,0.516487691315991,0.774588969041059
0.163327127698146,0.986593198647898,0.000201989963568091,1.4739023121817e-06
2.81542227586182e-05,0.192584982825696,0.19274787431745,0.962183835362977
0.773453144512839,0.258170459539961,0.518198890264666,0.258121528626501
9.61133165374888e-05,0.599790783063831,0.800183703742914,1.71415070356376e-08
0.000152684335266014,0.436238895190548,0.872953461484383,0.218383298142728
1.40751031504422e-06,0.164159863246908,0.986453327846311,1.03422014125592e-06
0.000117206658557095,1.00002141527898,4.21543134488244e-05,4.47938611473362e-08
0.485168072990453,2.67142215926308e-05,0.484926123190833,0.727665898787606
0.000110520274374866,0.986396385005771,0.164511570488997,1.14371643208771e-08
0.436415976146209,0.218257065028296,0.872896581631277,1.10747575902646e-08
0.872557980220081,0.437170638589005,0.218093180753392,3.90137704322686e-07
0.436098177172883,0.873108230522061,0.000187911594959282,0.218041450141384
0.43626856651011,5.71626000767568e-07,0.87301278300507,0.218086960143438
0.192770845617053,2.72661069576137e-05,0.962214289797458,0.192409495679808
0.928484257246692,0.37142230823031,0.000177138392505911,1.07655381615699e-06
0.688080356929435,0.229749819729316,0.000130402056397221,0.688333122132881
5.15406987820421e-05,0.371194014403873,7.34100262565583e-05,0.928575679192025
0.000525247513380812,0.436587408717189,0.218385103596864,0.872775786090294
0.435524062381751,0.873295412673513,0.218430407792439,1.18063341569544e-07
0.192731987934886,0.192666752457668,5.22681770183612e-05,0.962171035825193
0.600037367203123,0.799996156674398,0.000166401962611931,8.07628062392209e-10
0.556027811505753,0.553455472887213,0.554610490480887,0.277428162893915
1.72751373055376e-05,0.163395413059925,2.53651461118139e-05,0.986582171610381
0.516796938044765,0.257592348215859,0.774591176550341,0.258107279358382
0.516137840780351,0.774362220352437,0.259370716221941,0.258328147867856
0.000146701256450239,0.928256973790243,0.000117965521712743,0.371989920314196
0.229711026458329,0.229215907771027,0.917977413570821,0.228140698679527
2.68704867048333e-06,4.75580443450844e-05,0.599876497030055,0.800118589326226
0.258549689666164,0.258474620935441,0.774640364465252,0.516049032653699
0.217963476531887,0.436431522812461,0.872961113777129,2.50809360054973e-08
8.1398117216265e-05,0.928462330031963,0.371483876468751,8.43769894380834e-07
0.485316762632818,0.485213988713552,0.000121857122400169,0.727374488950495
0.23062567630568,0.917022569883957,0.229611793779457,0.23071268846395
0.986418851762542,0.164368600012475,0.000191596547386232,5.69037698055837e-07
0.928451704196674,6.75640845992381e-05,0.000156032508944342,0.371505211760744
0.218175569092097,0.872904103047207,0.000151847667339041,0.436434342398632
5.82668465278054e-06,0.21764378472272,0.872949462908772,0.436613164545974
0.688415234504339,0.000298381901829245,0.229342842019508,0.68813466810605
0.277479172046465,0.554676635700034,0.554938738182845,0.554455551984491
0.000105221849382503,0.688117104844022,0.229171467197651,0.688489204976066
0.728339070849221,0.485469709183355,0.000162966073654559,0.483611775440302
1.00001933320912,7.04870760640212e-06,0.000162296449818921,5.02104810196731e-05
0.218275270998437,6.24245236101013e-07,0.43656567357764,0.872825076111946
0.800098065456105,0.599902293518615,0.000202812955566563,2.59379715867655e-06
0.25858103017722,0.516019819095285,0.774891855393807,0.257760535447883
