"V1","V2","V3","V4","V5","V6"
9.74726201625856e-31,4.59471615668435e-32,8.2940920801126e-27,3.50714839505454e-21,2.87859860783257e-16,4.70126355144446
6.27294077653334e-35,2.4105997181833e-31,1.8070603199418e-27,7.6411361872565e-22,6.27169469701142e-17,1.02427930051171
1.73187459553169e-27,3.56171844810206e-28,1.32485729114811e-32,7.47647697141379e-22,6.13654564253742e-17,1.00220705597987
3.94440471746401e-05,0.000873332073714937,3.92539035156433e-08,6.04169129816081e-06,52.7438591447858,0
0.00206763519675065,9.30086101864005e-07,5.22135254983185,83.7511150740986,2.48219515135934e-06,7.21104640806743e-06
8.70783535324959e-22,1.11743710732128e-24,4.73241228000942e-23,1.46838748562056e-26,9.8078920687859e-17,1.60180323065614
35.595630907247,0.00356430818007807,0.038218240189448,0.101019990190518,0.00584224256422633,0
0.0560502649882244,66.4115251188404,0.221828071545339,9.4450830003805e-05,0.010521899002626,1.06645255585579e-05
0.00140431189872164,0.0326315858527795,83.9137099358811,0.00029892067153836,0.00456011294653053,7.21104640806743e-06
6.12278175169662e-17,5.65700863068196e-19,2.80376801699763e-18,9.60757038876327e-19,1.3758881179287e-23,1.00117264717163
4.3205401257296e-16,3.15056596480267e-15,1.16198255333078e-18,5.35456351830614e-20,8.09435656289354e-19,51.9359257763856
21.5465999943575,0.00900164129160503,0.586660681506897,0.000637821524625362,0.0026881082582838,0
0.000156440019842708,9.59869548100265e-07,1.21161045370057,59.409945079369,0.000270812339165013,0
0.00104636417509427,1.23979147489003,66.4003458872001,9.4450830003805e-05,0.010521899002626,1.06645255585579e-05
7.92635866145523e-22,1.55810276500677e-20,9.60665430759782e-25,2.62692115019973e-25,1.75461581950771e-15,28.6559973186545
9.15896858187376e-08,3.14838773453741e-12,3.96393354512565e-05,37.4931956344336,0.0062047754962705,0.0141604445597766
0.416256557000936,32.2565743687294,0.29104069248177,0.000614219359630431,0.00062695180965217,0
0.0102868349226527,50.5075641918749,0.0177884404241896,0.130112540179516,0.000191512631384961,0.000169821188068053
0.0330465973609108,1.48653790415164e-05,83.9137099091232,0.000298920671979738,2.48219515135934e-06,7.21104640806743e-06
0.0174998555124432,7.87197491236868e-06,44.4365809552217,0.000158293712124064,0.00126059681217616,3.81861614699088e-06
