0,1,2,3
3.6799831173358634e-08,0.4846809901950197,0.4855451207671439,0.7275508962913944
8.48512364166544e-08,0.8002744804097548,0.5996338517869447,5.842061699634501e-08
9.415189281913408e-08,0.6000042703483855,0.7999968006278759,1.2170122412669388e-06
9.451198896839648e-08,1.0000624128905968,5.092165722863731e-07,5.186460121389568e-08
3.222367158947548e-07,0.2180660107944766,0.43656754864442715,0.872843624479092
7.633017707368509e-07,0.599821080462197,2.3915698636713823e-07,0.8001341653548392
7.795844302329311e-07,0.4360810213642143,0.8729786447965052,0.21849858074226033
9.416141639473339e-07,0.1646767892869902,3.937860963762656e-07,0.986348095566274
1.0178408485554e-06,0.3716945934451615,1.6542355905957402e-06,0.9283550788933598
1.6960217637263452e-06,0.9285752781602777,0.371144154764624,4.156369905322772e-06
1.7625715454683943e-06,0.7990734907762117,2.2668122275577478e-07,0.6012333716904155
1.9271364667096574e-06,0.9283840021608237,3.778365780567707e-06,0.3716223802881519
1.9959193981332845e-06,0.9863958958309413,4.786884597603979e-06,0.16438717054050828
2.34447403838152e-06,0.6893052702663882,0.6871911162470201,0.22940491664054924
3.0545436173350954e-06,5.977089270860753e-07,4.646714343398776e-06,1.0000000872918458
3.0799254496763044e-06,2.9176314104649085e-06,0.3715396166622955,0.9284171039430301
3.2050186436670607e-06,0.4374440192532269,0.2187657588856095,0.8722294893123195
3.5529632019145003e-06,4.094723828369748e-09,0.162926027883191,0.9866382874064928
3.7979748514358046e-06,0.48474174350897614,0.7276981897244972,0.48526363944651635
3.9996714070062445e-06,0.8727225028034872,0.21764908820434423,0.4370175451241452
5.483546541456357e-06,0.19247255819310927,0.9622381055934196,0.19248995594602603
5.889250874761906e-06,0.9623183533375518,0.19254702477045238,0.1920143585987256
8.29162867553583e-06,1.2304009125061807e-05,0.8005589028222566,0.5992542012897141
8.656947834696424e-06,1.585916634270614e-06,0.6003590599555312,0.799730582400125
9.448852416353749e-06,0.16470865130466766,0.9863422636679012,1.2713489827693948e-06
1.002309705986927e-05,5.009974398893188e-06,0.9283660970234066,0.3716670505533846
1.2288700418820204e-05,6.102024269057886e-07,1.0000000043572483,1.0139810665144807e-08
1.3454206866166685e-05,0.8728202445909422,0.4364962712305793,0.21830214423498265
