"f1","f2"
0.999998112392233,0.00362083891803232
0.996688254027402,0.0105491034615684
0.99283240953658,0.0181683946695134
0.989120606959834,0.0252516107672175
0.987809698741697,0.027699778066551
0.981615379803522,0.0400475413520295
0.977392968282838,0.0481275576628858
0.973426946892887,0.0560999107720839
0.969523845548887,0.064021069926262
0.966435135772561,0.0695334117621407
0.961495796357302,0.0794914801168745
0.956934628287278,0.0877730768943777
0.952697587446093,0.0958806815364598
0.948117596930096,0.104539350266826
0.944181715226173,0.112256416625036
0.939922112055926,0.1210854649579
0.934955008149484,0.129613216694302
0.930370927618434,0.13814691122329
0.92576874793761,0.14694338548197
0.921007538177651,0.155553868885569
0.916490499077807,0.163127919303711
0.911556263894385,0.173319445818087
0.906123665410844,0.1819910288008
0.901206364820035,0.191406155777594
0.896576562305724,0.20034188181853
0.891192297028326,0.209703392063791
0.886258173610517,0.218700891825069
0.880767416547594,0.228354874704335
0.875263977929469,0.238088524658465
0.869720760028596,0.247430247384862
0.86441247452629,0.256241976644787
0.858642621812829,0.266769750720673
0.852995943325577,0.276417927779749
0.846938230011769,0.28669171186963
0.84087687769022,0.296998216755895
0.835120781293544,0.306622440059534
0.829326469302094,0.316052864901703
0.822696245260351,0.327308029472269
0.816437656373641,0.337405209369183
0.810414432631481,0.347059802390477
0.803837244966559,0.357772706079484
0.797367572894399,0.367890954543474
0.790175955757737,0.37966640036163
0.783722602901149,0.389530243588941
0.777450195720715,0.400856893217831
0.769974055993275,0.411379750153583
0.762969926686192,0.421880740105476
0.755819088871879,0.432713913212663
0.748461002044827,0.443798426698776
0.741023277315683,0.454859626056632
0.734180653767278,0.464618190648115
0.725922635328184,0.476875898699736
0.718454653743418,0.487440311849396
0.710274410553855,0.498747630860939
0.702582888520669,0.51006907097708
0.694687496630007,0.521187185002773
0.686226745041348,0.532425806264878
0.678358043028044,0.543193339186643
0.670183782237782,0.554514336624695
0.661614041379675,0.565826475423703
0.653357220201647,0.576598836787754
0.644612716405711,0.588207744264343
0.635884908923812,0.599127487294867
0.627436963239855,0.60973594563824
0.618538749039672,0.620652135578126
0.609483465917124,0.631925744666381
0.600312223899323,0.642979098640212
0.591215740283779,0.653387299615247
0.581850191536753,0.664383887202957
0.57221157375155,0.676089790224658
0.563365499313276,0.685876203372201
0.553939591991173,0.696300273598838
0.543859544437796,0.707339522834231
0.534862341079227,0.717328852712235
0.524805507039743,0.727723978458262
0.515339932648625,0.7373127040454
0.505705867531404,0.746999356576301
0.495956068176778,0.756870877001841
0.486235160387531,0.76647549561696
0.475875251597281,0.776320357455061
0.466330041447651,0.785538462442959
0.456223265914437,0.794770493578617
0.446477303721474,0.803548760743834
0.436326650476392,0.812285662436506
0.426431748257043,0.820803484574195
0.416555913571774,0.829590213427562
0.406585388248711,0.837248131209503
0.396795792466573,0.845708633678078
0.386950337988835,0.853364271713381
0.376868766480654,0.860576469660878
0.36645249693588,0.868009744174638
0.357203070903164,0.875572207317618
0.347549738406831,0.882440374704407
0.336884977966467,0.888766351562709
0.328103514743562,0.894781471481121
0.318383457722394,0.901051584042221
0.30866208957427,0.906948678274144
0.298849984644356,0.91375124038459
0.290097799063932,0.91884900395502
0.280775319505597,3.22150351364958
