f1,f2,f3,f4
1.063087010150699,0.0008766925927361202,0.06162682433699511,0.016838741950269753
9.455261980208268e-20,1.3531132255449406e-18,7.400859616380826e-10,1.0000106766055707
0.7581141544139487,0.5129853036860533,0.40262875888631694,1.8944754668468725e-12
0.07020365748436669,1.01366986198023,0.009464801468419746,0.0065983407157221615
6.416705510187968e-05,6.135391759601868e-06,1.0083612271263716,0.015779297311550436
7.583590790177616e-10,3.546331460733651e-11,4.923698926065933e-10,1.0707386665606415
1.2204177824629226e-17,1.0056909694595854e-20,6.658846006587127e-09,1.0000012710843986
8.484135286171147e-10,3.373074134765722e-11,1.3791161558454028e-20,1.00472369027077
0.4330621365527667,0.8619412782070738,0.44340791995360357,0.08732006210362663
0.2885863751165082,0.9485506909624319,0.03677099393241939,0.4016452833208889
0.8756759416123804,0.09412588560489268,0.4750549483306953,0.05306174783897616
0.5549554321541281,0.236266018508995,0.30085734527437846,0.7387452490149394
0.3664239599179034,0.7320919652722524,0.19425229070802436,0.6546453089728769
0.911688368130419,0.32294977772533734,0.09893492750073306,0.43702004377119097
0.8177229055038975,0.03692910790514035,0.5452115292093469,0.1813315134588241
0.2310668025361418,0.20293621812708096,0.580748556823913,0.7609401397357629
0.4713360450670878,0.17010736530619627,0.7409536420244219,0.44711435960600976
0.6824343680838932,0.5148905738683208,0.4346311078898365,0.2833605495211608
0.3046456129686296,0.9136538933532921,0.03971357635655992,0.4528648959255908
0.7921343851966969,0.0645350213849517,0.4461746786862244,0.42289434111970187
0.01770622345432009,0.9839498421242238,0.021911918506388697,0.17635336859475803
0.2924413444887306,0.8399920615234562,0.4491710540730912,0.14484185134171196
0.7122676773618385,0.5362781733580411,0.3468037025896908,0.29183034703533345
0.2154930161490316,0.8118500031947812,0.2129439600307088,0.4991174269509406
0.40317596956473767,0.3727067339618198,0.7934057911493574,0.2632745247975293
0.08951602926914069,0.3685318733581923,0.8939145864492436,0.24040218263556415
0.6621968765904774,0.10987168148611605,0.26947169430973633,0.6905901171592099
0.766888186499971,0.6481219322400885,0.001330038053614456,0.03616790373259773
0.09810535644081952,0.07399119508224547,0.7561845472306071,0.6458989907234679
0.9426938804996888,0.07680107173027714,0.28524660722806167,0.19952902379467874
0.6710516052173832,0.45407358441627216,0.35639048998657574,0.4652887835749377
0.6449360622528616,0.48659844042457234,0.41052676455992265,0.4228162481895665
0.4417074803015853,0.8905373520134564,0.0108429476835401,0.15572005416524462
0.8554579145915218,0.04644442139081179,0.1555107864138907,0.49228368455404614
0.3293333631117219,0.1188579386038467,0.48418539777732866,0.8037882884641876
0.05962508061381703,0.7862258472905572,0.12914192169562144,0.6013640051533705
0.10647316077572734,0.07348480406435483,0.5000505313092571,0.8595111605132929
0.15992893691905835,0.1327180172691441,0.3355865778687535,0.9881907428054207
0.36468696247999965,0.02529984199288552,0.23743310804819753,0.9048558571101633
7.519554500762993e-10,7.188586162726019e-11,4.894617847861248e-10,1.065089639348181
0.9250239965219449,0.05022129500267976,0.03630695398420244,0.5241415602605508
1.0146165022047158,0.004671326958068147,1.608952928392877e-05,0.012374208435769517
0.3430491334310687,0.662417327595533,0.514264079745393,0.42705373679333425
0.5185971913532902,0.4650140795647455,0.6705487541440283,0.2638201681168969
0.5776364679604585,0.3908633247533823,0.3388919017120572,0.6314388787735906
0.25391292843753377,0.9565934685356365,0.07302025584590019,0.1229997701326045
0.5325263536263891,0.22555896173716727,0.8045608368447595,0.13504813155860707
2.1024991980646117e-10,3.7028105447313184e-10,7.348247555169091e-10,1.0049586493306648
0.4598100685496041,0.3173480767172651,0.003923648464084645,0.8337511179737958
0.21918518274314727,0.5700630857963057,0.6188932141314323,0.49402196852027225
0.13441731731716408,0.09539202185717899,1.0020884160384822,0.006594518556920743
0.038745835893963576,0.6098713063803832,0.6054385545535744,0.5105384851781873
0.7050465946286364,0.6340962875169643,0.06978253904942064,0.31007074772990506
0.1785763112427082,0.8801222881011671,0.22500421979008367,0.3780922600232794
0.5444423604877562,0.4893263186807091,0.421444304421867,0.5485076765901896
0.3166770499934897,0.6282925416035006,0.11503195068581076,0.7012414406731368
