"V1","V2","V3"
0.522099387827923,0.568282206059859,0.424079678655149
0.462392585614164,0.604217105008383,0.435725369677887
0.60391126617625,0.456685993024526,0.446802618172022
0.433260469098681,0.519787514714282,0.475302413088073
0.575200855562085,0.432081330477488,0.509233188367795
0.464684862295389,0.440235516534333,0.568716419515593
0.447222526092924,0.456146961004947,0.537437320419096
0.588581587333768,0.488176051568299,0.445845513021116
0.493140924105331,0.448688219743235,0.546397688676266
0.580534599051095,0.476928427484136,0.451913741622218
0.455882974122666,0.449190069072998,0.564421992122359
0.599380492810928,0.457210948211891,0.467475564093294
0.462366753116026,0.452477701800592,0.556753645399549
0.443723406616852,0.459943981108514,0.549972512543905
0.592692933258751,0.484322927435303,0.449170593189092
0.50970573812949,0.508863363388872,0.447668375496147
0.573677188774441,0.432991252156239,0.506104173140487
0.5027620104564,0.555806439554468,0.426790564336366
0.486017895926047,0.538970275042042,0.438721489830968
0.551700054763003,0.434921029987807,0.500815689546948
0.554806209291239,0.436287649537233,0.498964369381316
0.471641640957219,0.600451668195902,0.434155288582524
0.499172794624173,0.550914089318646,0.431419002353293
0.501994266047145,0.544911575897218,0.433231538687153
0.569750197830975,0.46536279828822,0.46716361640584
0.473931674733602,0.511523360857793,0.471793691620622
0.489945690378298,0.560251442393439,0.433299842251396
0.526343428324586,0.458752725813211,0.504309418190006
0.492340534628254,0.513415326167472,0.456170605907895
0.5157065506974,0.506428797567937,0.462554940045644
0.465783154663576,0.586318446260488,0.436373865716207
0.451019732076769,0.542037355111686,0.443303447810019
0.453059538086255,0.493622499933552,0.494272247204647
0.477513610066096,0.521951317339247,0.465892107740381
0.455407794523282,0.534958919311258,0.441658274774565
0.439624318108562,0.508402666482987,0.483308122595394
0.556576122359602,0.491009972095944,0.459762250734056
0.467229598835458,0.531844362036852,0.463029299462004
0.461990326390793,0.586733822495178,0.436361829532946
0.532463936983429,0.444930888544857,0.515008690450727
0.480066109998359,0.572708838954401,0.437624079869383
0.495617539540891,0.501018169775993,0.484114459730707
0.517179673866575,0.502405075424724,0.45826153841467
0.485348352877194,0.524267376814044,0.453331598416676
0.53039574247281,0.466704593560325,0.482255949757676
0.45957277805179,0.463290514956713,0.527010770038894
0.540684305107404,0.489548602663359,0.472347085717423
0.478471448524608,0.563062293253335,0.438837413932289
0.563287851001095,0.515071454299406,0.447137897925325
0.460520751544125,0.578190293495504,0.437080053823608
0.528611309633516,0.468870291610662,0.489831688820663
0.462804455470713,0.593630785369235,0.43416115702271
0.535599843079588,0.451474194820663,0.480910284243131
0.440680506268707,0.454576008920123,0.552792069053193
0.449086856688895,0.517022265668977,0.474164921367883
0.537323328617689,0.441282982303406,0.518434152731925
0.518923487143096,0.491185385625559,0.472646259092463
0.48452658500164,0.52886494047281,0.449444267726523
0.558964680644867,0.471914774603574,0.478195297447703
0.506526461019478,0.462023869364701,0.517394567498526
0.498213149551717,0.559117217709031,0.428821690518179
0.494159605294963,0.562963078622021,0.431325358447453
0.470191506662515,0.479899119540138,0.516826165794805
0.561508832640955,0.472618801565599,0.453624775333539
0.506917389964794,0.450906123145112,0.522606586124477
0.503515894154478,0.474171892880091,0.511181461787976
0.558760136437419,0.447895157003102,0.489307956686759
0.516868739861812,0.506169700889861,0.457771942836763
0.462804455470713,0.593630785369235,0.43416115702271
0.542540530971289,0.495549042501367,0.47183399250479
0.449579484995033,0.464480540352356,0.535453346183856
0.45358412042407,0.472461572076615,0.529993724944695
0.452671815834626,0.478967998078149,0.531603052477752
0.468470128042871,0.543225914702895,0.440157873046357
0.450277589148357,0.552295712404352,0.451818889292301
0.543731402596955,0.479163825745728,0.465472367367917
0.503388381957821,0.482965086545757,0.473094986256547
0.525542658620022,0.479111183881396,0.488343155701635
0.545929638480284,0.450935422189968,0.485251066565336
0.449829726853632,0.444775892233819,0.568636166736472
0.565794387852163,0.437005879450517,0.483896396769774
0.481061978393974,0.534302559957572,0.445682973975201
0.553273454688084,0.477129365919774,0.470355353599653
0.460520751544125,0.578190293495504,0.437080053823608
0.482639541213713,0.497371349412175,0.490594623060595
0.480772930080218,0.529400139321437,0.450894272332619
0.45667224656936,0.507327360551719,0.482846636554523
0.532480630337771,0.443333172694543,0.516320288680518
0.448057015624477,0.497254967308311,0.493462116017833
0.536990375236735,0.443164607881187,0.520949311664749
0.577144806427626,0.470082665943834,0.453049585239002
0.462393505638638,0.600875978540731,0.434464795459628
