"V1","V2"
0.660950410183163,4.73455496740381
0.912051615698057,4.65271708900624
0.465262824114643,4.78025160267878
0.602681859211372,4.74983658922597
0.818515410076663,4.68626461769358
0.551456225344767,4.76211735134867
0.644453661976255,4.7390180775165
0.295409051504593,4.80702878754319
0.381254308559013,4.79499003946566
0.594186311451807,4.75192210797707
0.628037767346895,4.74340097178009
0.508343693878692,4.7715998688068
0.700914568478901,4.72327522932414
0.482456679467997,4.7768744908091
0.499687028362982,4.773395120924
0.797884125555135,4.69320816036147
0.731969582948718,4.71405297471736
0.76933417365822,4.70244918758368
0.349042208350125,4.79989687407671
0.776565741871037,4.70013229328592
0.431174096775718,4.78661631443755
0.677126537536457,4.73006906377743
0.534180367126642,4.7659764665046
0.754676153640869,4.7071071327593
0.939760716234156,4.64206043104738
0.525587727892271,4.76789158710668
0.980955406245804,4.62568449641895
0.422720139131033,4.7880808838415
0.876495538222233,4.66589682158973
0.724465552383378,4.71637196565235
0.65274910468072,4.73678788821957
0.838466610538579,4.67939109784746
0.397585715653373,4.79233230588647
0.985724572536647,4.62371825083878
0.619547091638114,4.74554270249822
0.280775318867461,4.80950446564734
0.414351457759669,4.78956044666251
0.405872740799523,4.79097400353443
0.516915824056785,4.76973735026899
0.882709251536157,4.66365980702423
0.825278118369172,4.68398908345974
0.288106076745591,4.80791195748531
0.577286079635021,4.75607499074614
0.783707483148757,4.69782290409344
0.356902316399704,4.7986938695959
0.906338427379159,4.65490252792031
0.490986662394369,4.77513191248524
0.448200041742001,4.78352280807359
0.373032448879861,4.79627532288132
0.894646931277448,4.65926252546924
0.333435503398843,4.80207289969403
0.560152153149717,4.76008608421598
0.900466741156849,4.65706886075843
0.364964963447416,4.79748764189355
0.685167475613114,4.72779882332153
0.990594275941242,4.62174603863236
0.965920157646554,4.63172870375578
0.761991649507648,4.70475744370204
0.923407532533959,4.648425883339
0.975976261385652,4.62770389842278
0.325604921795427,4.80317385228324
0.542819403259217,4.76404817245416
0.439592483321639,4.78504391816155
0.56885781925711,4.75814305604458
0.960940305899183,4.63379060154447
0.857832732418596,4.67258278588092
0.636187442895612,4.74121203719405
0.693170613525239,4.72553456040458
0.845075212973322,4.67713578434526
0.473843530688819,4.77860935784733
0.341146963480167,4.80099478733623
0.585558841776046,4.75403154195026
0.888627042135657,4.66145887702072
0.950459496955084,4.63789151274719
0.934467391797882,4.64416739017048
0.851452849907689,4.67484285438635
0.611244305921617,4.74772368595581
0.811603948681438,4.68857750846616
0.971061639298849,4.62968705449349
0.917749424566569,4.65053409067028
0.716703807430798,4.71865827863147
0.864058437505077,4.67038323207593
0.928844656463741,4.64628787434448
0.669141474524251,4.73235076183886
0.945187136871794,4.63996286903735
0.955687540740933,4.63582618977869
0.456695642829061,4.78188857627362
0.831897728767115,4.68166513181727
0.790781325847527,4.69551463021743
0.317833558306606,4.80415720295235
0.310157806856538,4.80515621072796
0.804770510071975,4.69088873631641
0.739764354299399,4.71169741769239
0.389517100947826,4.79367012801119
0.708784752539966,4.7209758762026
0.995318786318703,4.6198015321299
0.999999999037871,4.61784332491357
0.870423504493657,4.66812362271666
0.747185836810789,4.70941034773254
0.302843874879875,4.8061069638901
