f1,f2,f3
2.477277690606319e-10,0.08759915035139132,5.848021358279345
0.25114244952274667,0.8595100464773111,3.880201249996056
0.15613398747163493,9.176297194324334e-09,5.688503373924949
0.16616365270312466,0.891910764917692,4.016440907506658
0.2976957092203726,0.7450382568319733,4.3575309555838
2.5950841766801744e-05,1.3793152496249794e-05,5.999961931656206
0.18647906488406593,0.2516612912762643,5.203481954078712
0.03504695984428308,0.6252858009589392,5.566034455828941
0.19885506977726441,0.09449305892044813,5.443416180028973
0.10410330701582933,0.7963401793588973,4.26460682882372
0.2390024842678275,0.12390333888544464,5.33754144456178
0.06075034161708005,0.1488076910523501,5.644044877046431
0.08411903148229045,0.1750191528965493,5.506486532069479
0.16689941731254604,0.19134901884029698,5.2886620357865
0.22448290168347054,0.670716018606128,4.902072523903838
0.009241289584005398,0.7346403282688365,4.816241465740966
0.2443880752997405,0.8819019071613328,3.9009137095877975
0.13140627519725892,0.7466002586099977,4.487889508803611
0.2390024842678275,0.7297083798024488,4.437224334649666
0.1792270905691502,0.8649918174068543,3.951410916747278
0.2110604480997784,0.6423571248340207,5.099764447807151
0.020534740270998872,0.7685774173967628,4.577591583133065
0.03020652007245661,0.04549517686226723,5.896904277506024
0.21955092730822623,0.2348896696324122,5.164741180274491
0.049312410105967514,0.7786922563744084,4.472520697011354
0.1283840587708118,0.8595100464773111,4.058515050133317
0.27817312097240465,0.6854883331890007,4.7961915361650105
0.08692321294534482,0.07425290515393583,5.727493158399076
0.07317210947653846,0.7631726374904128,4.51478619232745
0.17005078606375418,0.15098694151132513,5.359681225554036
0.20619168557047052,0.6552750766124086,5.016702437019667
0.2110604480997784,0.8490582481957615,3.9074353427840354
0.23150557616765238,0.2049018176101473,5.182653769040961
0.2711213482653725,0.8113294511718865,3.9738837604694828
0.07222088710627748,0.6813118280340262,5.153602682145989
0.055328156734944914,0.06405855055196881,5.816687761218808
0.14250498911533713,0.8384077546825982,4.042816431301577
0.16160842074418988,0.7144488481937208,4.651542327218685
0.06538562519600603,0.7852492531792055,4.405592442505003
0.22318271863857028,0.7057921513569416,4.624361890981864
0.025521612251442626,0.1098800256059877,5.764005321799355
0.20450895690724472,0.6583686478149635,4.9969219229563215
0.17371401149383087,0.2516612912762643,5.226153411227321
0.05705918892865208,0.6658574613154264,5.253259485742298
0.01751856051058387,0.21505920055069805,5.571495972508445
0.16761859442235708,0.7584694597741082,4.328936778923256
0.09588172305838202,0.8602431322116415,4.135835072423591
0.025215844685976572,0.05408084820364886,5.888381570571749
0.14110599744306423,0.011099097788449447,5.709607883229646
0.27654059284718213,0.6893074875675105,4.771328929372117
0.07646847019054505,0.05408084820364886,5.792605293005331
0.2541646659493703,0.7466002586099977,4.316822239659054
0.12164024051148892,0.6891990508587362,4.933575593218649
0.013012459800284218,0.6944437329026296,5.111226185165831
0.11100732839925082,0.10649641184900638,5.596591998649053
0.1756809075662786,0.8649918174068543,3.958388118228805
0.013012459800284218,0.6996249120120579,5.071933140105396
0.263934420288802,0.0160015030156741,5.5570912038125195
0.2857085134067775,0.7885625295689321,4.082373210594433
0.25902010657811875,0.6911205730522041,4.7250502536359145
0.03195529289673358,0.01904831704557791,5.9361417215162735
0.2906351704695833,0.7396825998554672,4.410063055059491
0.0016104326433234867,0.6540025762755801,5.5064010546904365
0.14646206435091638,0.8178960265140449,4.082574997804614
0.11100732839925082,0.8824688521277898,4.12092439688976
0.20095609586571522,0.2049018176101473,5.212258063091788
0.2158573611870382,0.6996249120120579,4.67797785175854
0.04385572334223389,0.8040096229675684,4.361028113432384
0.0407466158695957,0.0026663167424955114,5.941256662453494
0.06538562519600603,0.768894980775203,4.496529096779841
0.11522653475069872,0.09449305892044813,5.614871802374837
0.26320176744151536,0.6528089230530013,5.007433751705211
0.22940455007920157,0.09449305892044813,5.412185596213568
0.0009012904112552789,0.021227021327357654,5.973647287977504
0.020534740270998872,0.7642338859516242,4.6039471202610285
0.0376754534283521,0.6556207056535885,5.361740975393121
0.004303942967723393,0.625339917655598,5.607638636552867
0.04599845910269933,0.7460996421780218,4.6807915507817865
0.04385572334223389,0.736451243744935,4.751893103965101
0.07306513731794105,0.8916022108363607,4.249802909607978
0.0895989922032685,0.09141948984757897,5.682623492842928
0.18634682782240694,0.03811576546180484,5.578988278174563
0.05705918892865208,0.06054048799184997,5.820790224671213
0.22561082994077536,0.22716319441217844,5.164574750442622
0.2704985108172612,0.8131175800848431,3.9669927825419387
0.15504781136829038,0.8148442436022372,4.073505947966562
0.21340468740191756,0.03811576546180484,5.5420476213115695
0.004491597739337508,0.08759915035139132,5.843339859265447
0.09406113170253702,0.09449305892044813,5.66510026881938
0.11998096387817707,0.8289357046099244,4.114818667758474
0.0767742382063451,0.1098800256059877,5.668002585569304
0.1607598684134715,0.7803481567251286,4.213719146128272
