"f1","f2"
0.999999999899276,0.00363635638980048
0.996729283176477,0.0108623011209531
0.99307561560215,0.0174167281374376
0.991659689015577,0.0220123190858767
0.985902481320538,0.0319973242909286
0.981917175772456,0.0396520007850301
0.978377691815863,0.0468260428415348
0.974020326535297,0.0561325112745696
0.970347126443319,0.062163508949026
0.965394554671752,0.0719755351417657
0.961258813459026,0.0797379769789761
0.958090521860913,0.0855543007252242
0.952794182210717,0.0960309732671898
0.94847540744528,0.104332895199713
0.943797738364361,0.112681805580113
0.939503010165432,0.121241750897547
0.934939152332938,0.129812032270096
0.930412088860087,0.137996046023487
0.925797068182944,0.146960629611783
0.920891246235556,0.155587446605017
0.91686525958723,0.162971719655377
0.911133609609119,0.173167648608842
0.90644388261304,0.182342881826561
0.901792000503554,0.191282655405802
0.896483168603685,0.200262099844061
0.891341815723267,0.209433863240255
0.885097452598209,0.219088495066122
0.880610813875059,0.226999555646502
0.87546961515632,0.237970149526164
0.869287204264716,0.24798409143829
0.864065506046796,0.256415916284711
0.858139447816447,0.266978854653492
0.852514014566147,0.2756269896341
0.846937072387935,0.286542466158889
0.84064300262633,0.296633288620541
0.835148936552531,0.306042278323832
0.828973995563387,0.315154116137625
0.823028555559185,0.325529319222149
0.81644709276538,0.336660473319132
0.810372703483097,0.347418636028856
0.803721120519281,0.35796930953116
0.796749455595568,0.368034579424842
0.789928953701884,0.378837714318167
0.783632659563469,0.389867232306213
0.776296318565625,0.400152383267816
0.769493229082161,0.410650251149399
0.762763509238185,0.421975539526922
0.75590366506411,0.432265521231692
0.747812689190896,0.443475223365031
0.740738055933256,0.453756774250185
0.733321197870033,0.466399979669976
0.72545291013532,0.476100554776287
0.71806467161913,0.488090068706638
0.710442801642156,0.498280447783035
0.702591256097148,0.509352789777396
0.69460716004716,0.520972587472797
0.68643591596183,0.532343713221009
0.678117977633648,0.543674530000025
0.66981068310968,0.554251056048677
0.661721420661387,0.565470467466384
0.652671565945053,0.576777486329173
0.644094466733012,0.587972238403837
0.636148145215967,0.598114452740082
0.627110923532132,0.609456944467383
0.618123168011159,0.620626944900229
0.609210961661786,0.631562137436449
0.60004517792944,0.643161709062041
0.591026865864838,0.653254403536162
0.581905234410752,0.664531293122595
0.572812716756468,0.675008026254914
0.563368152060565,0.68571357632262
0.553925872796318,0.696380374986722
0.544287873603046,0.706323891167867
0.53471319970541,0.716572539413558
0.524859556902062,0.72696780829429
0.514797001851638,0.737434366762767
0.505807424033784,0.747256393660545
0.495110456135868,0.75696833714751
0.485406498714175,0.766475378516338
0.476197646765917,0.776306950445807
0.466407770818144,0.784528022810866
0.456331623742054,0.79380993918352
0.446241060701516,0.802866255253876
0.436441922844718,0.812364501613183
0.426690867805609,0.820786727134545
0.416455782008605,0.82883778248784
0.406742433191226,0.836892345471523
0.396289083343837,0.844916778813835
0.38668262658436,0.852360470125591
0.376453642230828,0.860564141133189
0.367027084869065,0.867257114762136
0.357124970017877,0.874415346684228
0.347549949817607,0.881109468507209
0.337377552605526,0.888418967199741
0.328020489353534,0.894615982035129
0.318231635726842,0.900808196376679
0.308132222560997,0.906878576347442
0.299365678129548,0.912546627417508
0.289762388944098,0.91789195527852
0.280775319145971,1.84134144838099
