"V1","V2"
0.724137931034483,0.0491118077324974
0.586206896551724,0.0676883780332056
0.344827586206897,0.132706374085684
0.241379310344828,0.195402298850575
0.448275862068966,0.09688013136289
0.517241379310345,0.0804597701149425
0.551724137931034,0.0736984448951995
0.413793103448276,0.106984969053935
0.0689655172413793,0.578544061302682
0.379310344827586,0.118773946360153
0.655172413793103,0.0574712643678161
0.275862068965517,0.169859514687101
0.206896551724138,0.22824302134647
0.103448275862069,0.425287356321839
0.137931034482759,0.333333333333333
0.172413793103448,0.272030651340996
0.482758620689655,0.0881226053639847
0.310344827586207,0.149425287356322
0.689655172413793,0.0530925013683634
0.758620689655172,0.0454772613693153
0.620689655172414,0.0623109497882638
0.551724137931034,0.0736984448951995
0.758620689655172,0.0454772613693153
0.103448275862069,0.425287356321839
0.310344827586207,0.149425287356322
0.620689655172414,0.0623109497882638
0.689655172413793,0.0530925013683634
0.517241379310345,0.0804597701149425
0.586206896551724,0.0676883780332056
0.275862068965517,0.169859514687101
0.724137931034483,0.0491118077324974
0.655172413793103,0.0574712643678161
0.206896551724138,0.22824302134647
0.413793103448276,0.106984969053935
0.379310344827586,0.118773946360153
0.448275862068966,0.09688013136289
0.172413793103448,0.272030651340996
0.0689655172413793,0.578544061302682
0.137931034482759,0.333333333333333
0.241379310344828,0.195402298850575
0.482758620689655,0.0881226053639847
0.344827586206897,0.132706374085684
0.517241379310345,0.0804597701149425
0.448275862068966,0.09688013136289
0.137931034482759,0.333333333333333
0.379310344827586,0.118773946360153
0.241379310344828,0.195402298850575
0.310344827586207,0.149425287356322
0.103448275862069,0.425287356321839
0.655172413793103,0.0574712643678161
0.689655172413793,0.0530925013683634
0.724137931034483,0.0491118077324974
0.344827586206897,0.132706374085684
0.206896551724138,0.22824302134647
0.586206896551724,0.0676883780332056
0.0689655172413793,0.578544061302682
0.620689655172414,0.0623109497882638
0.172413793103448,0.272030651340996
0.413793103448276,0.106984969053935
0.275862068965517,0.169859514687101
0.482758620689655,0.0881226053639847
0.758620689655172,0.0454772613693153
0.551724137931034,0.0736984448951995
0.448275862068966,0.09688013136289
0.344827586206897,0.132706374085684
0.482758620689655,0.0881226053639847
0.137931034482759,0.333333333333333
0.655172413793103,0.0574712643678161
0.413793103448276,0.106984969053935
0.620689655172414,0.0623109497882638
0.241379310344828,0.195402298850575
0.172413793103448,0.272030651340996
0.310344827586207,0.149425287356322
0.103448275862069,0.425287356321839
0.206896551724138,0.22824302134647
0.379310344827586,0.118773946360153
0.758620689655172,0.0454772613693153
0.551724137931034,0.0736984448951995
0.0689655172413793,0.578544061302682
0.586206896551724,0.0676883780332056
0.517241379310345,0.0804597701149425
0.689655172413793,0.0530925013683634
0.275862068965517,0.169859514687101
0.724137931034483,0.0491118077324974
0.689655172413793,0.0530925013683634
0.655172413793103,0.0574712643678161
0.379310344827586,0.118773946360153
0.103448275862069,0.425287356321839
0.275862068965517,0.169859514687101
0.551724137931034,0.0736984448951995
0.206896551724138,0.22824302134647
0.517241379310345,0.0804597701149425
0.482758620689655,0.0881226053639847
0.724137931034483,0.0491118077324974
0.137931034482759,0.333333333333333
0.448275862068966,0.09688013136289
0.620689655172414,0.0623109497882638
0.586206896551724,0.0676883780332056
0.344827586206897,0.132706374085684
0.310344827586207,0.149425287356322
