f1,f2,f3,f4
0.9284512941761811,2.0603449441226453e-06,3.007288726207472e-09,0.3714541623805507
1.9586814456385187e-07,1.676526149634087e-05,4.1734445953131415e-08,1.0000000132081057
0.218097577324868,0.8730724410203924,0.43609402193032487,5.755501921738863e-07
0.5543437490119906,0.5549328200139445,0.5546708158939501,0.27765601042223204
0.5161078526610349,0.7749044048888939,0.25793905862479,0.25811500185664366
0.21825172932408418,2.195732689580151e-06,0.4360990448780651,0.8730313889450583
0.5158962381144342,0.2590196073530111,0.2581185167083187,0.774683643078799
0.21723421054706712,0.43470894301948076,0.8739779369402069,4.3563327207241587e-07
0.9864663757072174,2.7400371279873377e-06,1.4097926047143297e-07,0.16417918470577916
0.6875067518530463,0.6890091072554967,6.579838129188579e-06,0.2293489489528474
2.2128177366596843e-06,0.3718244616692197,6.490032344824414e-07,0.928303059452014
0.48537064108602457,0.4854640174714744,1.5329863902116732e-07,0.727145122576823
0.22948427818251413,0.9174206879368612,0.2304194682759646,0.22931009041197575
0.43634635713179776,0.8729165188052345,1.0375045064660918e-08,0.2182168859765447
2.1904956491989975e-07,0.21843763891239365,0.8728694190980059,0.43633015056284513
2.028303140276188e-09,4.1886485508585165e-08,1.0001025377250428,4.660975675791821e-08
0.16413436902064762,3.665628706215681e-07,8.798390809616189e-08,0.9864379913938909
1.426232765140267e-06,0.92879954648505,0.37058255219079794,3.4872332417460356e-07
0.9285115374319404,0.37130357526997443,3.269912222068628e-07,2.676373221138424e-05
0.7279564980005059,0.48473467929477315,3.2565673783378635e-07,0.48488310761915276
4.345157612848614e-06,0.1929512530634749,0.1928857505143192,0.96206283667845
0.25894615700282647,0.7747419805264356,0.5156337996118845,0.2585412150760044
2.108035526595443e-06,1.0000000016610062,1.4785936605665402e-08,5.486318759480357e-07
0.873039255187866,6.871232987559417e-06,0.21841110880516748,0.43600349374912356
0.6882352583415189,0.22952507602633193,0.6882226894102649,8.925431397262036e-08
0.4365137399203092,4.368620856309689e-06,0.2180983117238999,0.8728624653293721
1.8940622154093427e-06,0.16499899174545885,2.1367388147866462e-08,0.9862937357246231
0.22844433204523776,0.22899388434631132,0.22866411803704317,0.9181980926810329
1.4625830414857857e-06,0.9621951051382474,0.19250589897366313,0.19267087381969103
0.1643346075559796,0.9864046517113692,2.3441439063856996e-08,5.797678885356951e-07
6.672302872094905e-07,0.16459360695421343,0.9863614701272716,5.543242418434023e-07
0.6000540532527631,1.4080670552411936e-06,0.7999594566350546,3.945199201110923e-05
0.2581446757325471,0.7745121158658215,0.25797693808969036,0.5166942339692703
0.774538189778184,0.25872591128114675,0.516271758374007,0.2580987556111184
0.8728088320744976,0.4365043061577992,1.5490471739316497e-06,0.2183317192128521
0.4364567219907044,0.2182782560618219,2.5137503703230543e-06,0.8728459964190819
4.655977258161552e-07,0.2297221853417174,0.6880981465932599,0.6882940455258277
0.1924104611281693,7.830950748195345e-07,0.9622477996704685,0.19250295519367266
0.1925774322320203,0.1927017752527165,0.9621745988597767,1.1191760332908324e-06
0.9621713014648798,0.19294701590023694,6.26909818731474e-08,0.19234821501802185
0.21795636345129496,0.8730322241743432,1.678129175963777e-08,0.43624507159422704
0.9177930759753401,0.22914631191161353,0.22907451175060622,0.2295054482928177
0.774940908274593,0.5158630177163295,0.2579939821259289,0.25843962769695444
2.744059042720121e-10,1.1345778769333505e-08,0.928451500963255,0.3714536453661544
0.8727693371253825,0.43657265754927427,0.21835303349141127,3.1938310543232406e-07
2.6812073762060004e-06,0.6886980301698756,0.6878038309661043,0.22939258750580555
0.2285532769586459,0.6887385136079196,0.6880426390327712,5.500422721230587e-07
2.253771653013886e-06,0.600741116049891,0.7994436264740697,1.071505183123529e-06
0.8729384692571596,0.21886567124317813,0.4359773734391139,2.0982916951809706e-06
0.9863896367216175,2.5256708738625487e-07,0.1644247094497018,5.485308632603991e-07
1.574797892610802e-05,0.6884026634583378,0.2302038972813345,0.6878284224709335
0.6886387581446813,1.3200390252299994e-06,0.22963092236091143,0.6877836160143584
3.366572699359547e-06,0.9286378137685014,2.3401457338742973e-07,0.370987616358043
0.6883047463516216,0.2294925238597838,3.956989936202021e-07,0.6881640487711728
0.4359280418516517,1.65007508572894e-05,0.8731019912663007,0.2183109138189991
0.6001477050107876,4.656790898315244e-06,3.7762776049038697e-07,0.799889201906175
1.6537835355635655e-05,0.19233781147251783,0.9622626327497119,0.192501461310032
0.22893658522305466,0.2299386037852944,0.9176946692323372,0.2292439194668913
1.2819629267667134e-06,0.3714679266668894,0.9284458182029228,8.675143918562042e-07
0.37172448747006515,0.9283430970123976,1.732932659331608e-07,4.780401454926632e-07
0.9285830156625167,3.59077180513929e-06,0.3713426158413307,1.4133324687318616e-06
2.9692723391237822e-06,0.8003840573346813,0.5994875835245426,5.556330237647665e-07
2.16632689848297e-06,0.7280122411525549,0.4847435882459862,0.48479053451519705
7.263806432701741e-10,4.092400915125691e-05,0.9864392156590857,0.16412721151831242
0.19277505224945718,0.19281750915370463,5.945084609236765e-08,0.9621118794058435
0.598894081819395,0.8008282459944606,1.9584715576730788e-07,2.2347155893417164e-07
0.3718247211818931,8.761520961945772e-07,0.9283029562880382,3.614877498772233e-07
2.7678392731877665e-06,0.8729239971825273,0.2183822743243103,0.43624864181824097
8.097536310400994e-08,1.5518522260517758e-06,0.800117347088,0.5998435077289809
0.7279784142783028,1.694583790472276e-05,0.48457343036779377,0.4850113654222125
1.917284457681083e-06,0.9864289629043529,4.1485589485445786e-07,0.16418893197808732
0.4363036292162624,0.8728278524015819,0.2186565449153119,1.8615968933008417e-06
9.168221805125459e-07,0.436130277001048,0.8730899706573781,0.21795479529929523
0.19148121381909095,0.9639105802871427,1.3101309156180233e-07,0.1925876562872196
0.25826997657110173,0.516585832924314,0.7745147273343185,0.25799735387981165
0.986393019696958,0.1644044194514117,1.92946376454574e-07,1.108910159296421e-06
0.4852100243987563,0.7275996606730155,0.48494326149366995,5.792608524022482e-07
2.6423376397613894e-05,0.6031914337611104,1.3463580591225382e-07,0.8051976851640193
0.554553310279535,0.27759713978291606,0.5544200995904771,0.5550034636396725
0.22938963847585137,0.6882182502575651,3.5747977098245934e-07,0.6883112680332435
0.2586074274673288,0.25889910619973644,0.5160523352435867,0.774456877732703
3.7908454669144955e-06,0.9863939202676929,0.1643990097302514,5.323072950876789e-07
0.2578771919147642,0.5159615983350133,0.2589540901284908,0.7747423844757787
0.7276247044163221,0.4854201379463367,0.4846953475983966,1.3201617770281514e-06
0.4363451076633284,0.21824946505510312,0.872908998433256,5.682068024040254e-07
2.31439617977412e-07,3.0267191267885265e-07,0.16419232475158346,0.9864283455569423
0.6881679643313863,1.5487602087189808e-06,0.6884048343626493,0.2291804067936145
0.21816522766277283,0.4364825853233287,1.8625435665629413e-08,0.872861322339255
0.9623887983887285,8.913292147185386e-06,0.1918966744552666,0.19231086675167855
0.37180346904298694,6.801319593611588e-06,2.8608470361885216e-08,0.9283114700130817
0.2577314281273546,0.2578384590212755,0.7745306304099306,0.5169101885374031
1.1656906481630054e-06,0.8000519129138756,1.1866043127017247e-07,0.5999307768606202
0.800085523875065,5.745553825489001e-07,0.5998859776473363,1.8635612992047992e-06
1.0355254760114427e-06,0.4853895325018675,0.4852061955290156,0.7273045800630762
0.21843705508555059,1.3397026129511344e-06,0.8728670861616593,0.43633578163524506
0.4845187842464889,0.727995890625208,1.6327820835457572e-07,0.48503972129445144
0.48501713391927753,2.4543861822430284e-06,0.7277613364910627,0.4848936142919549
9.103199739128387e-06,0.48513872671364655,0.7277028493947946,0.484859753203658
