f1,f2,f3,f4
0.9286737704470733,0.370897598811897,4.3538517904374456e-07,8.477449148068074e-07
0.21893870005353142,7.441887514893308e-08,0.8722452762150278,0.43732599327360766
1.8665694582482847e-05,0.4364953752460138,0.21827780035663155,0.8728267806284193
0.6889973054664045,0.6874240517404102,8.602353421365309e-07,0.22963206731220054
0.4855898186619377,0.7276582040102269,0.4844750440347614,1.2118884024538969e-06
1.6236617370029788e-05,0.16540518690736708,2.8510735522741064e-08,0.986225696255872
0.5167969394826145,0.25762417594756365,0.25872307620133933,0.7743468713749269
0.6879108249661695,0.22916454294894814,4.3065007215805106e-07,0.6886670524700302
0.8728321425861539,3.670922486326172e-07,0.21849291117852185,0.4363770574459314
0.9182064816463327,0.22755468124004122,0.22933706063043444,0.2291729407191552
1.0000000001481117,8.899275113103579e-08,5.304942944875533e-08,7.380071985335534e-07
0.4358674622501865,0.21793291296915465,3.673902555613812e-08,0.873226660616822
0.6004209867436794,1.4599655364330514e-07,0.7996840868221143,1.840570029310908e-07
2.2526975997082397e-06,1.0000067694546197,2.5195267086128064e-08,6.792458882365636e-07
7.66317302045026e-07,1.4549041074186426e-11,0.800437035979727,0.5994168428087154
0.6887434714276812,0.6881540617619878,0.22820265960608252,1.1459190293119269e-06
3.145308423138621e-07,0.19264707889356494,0.9621872298201956,0.19256905522878817
1.9009740752595043e-05,0.7269035684086745,0.4853342558695993,0.48586199170334227
0.4362473611200895,0.8729742484058005,0.2181838709683223,1.5166125195765635e-06
0.2570675796835608,0.7756734916567208,0.5158947556092977,0.2570982207511574
0.7750516971311769,0.257974786757716,0.5157664665516329,0.25831923856904476
4.11871799170268e-07,0.2179499090846956,0.8730425513038513,0.43622763084320826
0.25818169863933416,0.25777248600029945,0.7747191590810847,0.5164356499660425
9.414644476924914e-07,0.43672903863573836,0.8728324384866416,0.21778724441702715
0.6963579057793613,6.636644664792323e-05,0.2319797231925499,0.6957285762300753
0.48562976780713485,3.7794991325344954e-08,0.7271432187165041,0.48520765462982945
1.4531471456768751e-05,0.5990140290981453,1.500599678511287e-08,0.8007385352698749
0.36996595100911495,0.9290453138573495,1.6930666058309582e-06,1.1915418045795975e-06
4.0274351599203603e-05,0.9622743500659563,0.19249476284403358,0.19228582905461758
0.19264479272715898,0.0009511905261740744,0.9621875399202738,0.192567435516599
1.7423970165002105e-05,0.8001209952171203,0.5998386389851044,4.078051492314868e-06
0.2585634084234728,0.2583359658422446,0.5165641818692885,0.7743183703034152
0.9623888530925442,0.19185184370638142,5.829721500705929e-07,0.19235531082549936
0.27743035823499607,0.5544585854955377,0.554684429576791,0.5549173424407429
7.474084141417582e-06,1.4863978635725865e-07,0.37097568415818943,0.9286425801732432
0.6888744213963783,0.2288014846827345,0.6878240467212878,3.007535240344743e-05
4.553090069841203e-05,0.16463143891201132,0.9863551527524922,1.3393487671585074e-06
0.5554435456466326,0.5549038526264096,0.2767916214815177,0.554031208706712
0.22819079949663512,0.68845655741736,5.1681802741565377e-08,0.6884450069926864
2.282190155965269e-05,0.8726747985407644,0.21799860192521026,0.4369385597976982
0.7278426659441952,9.945594499433562e-06,0.4843053916027027,0.48548258590539856
2.2189041142835795e-05,0.21832848879780614,0.43634428795278885,0.8728896476618667
0.21795555836354444,0.43574528118606526,8.778437022853266e-08,0.8732819845313471
0.728195635616053,0.484861552175055,0.48439693586417626,4.4123961255461725e-06
0.8726519422817974,0.43684181387559673,0.2182838017801254,2.967018871165357e-05
0.5554745178751795,0.27737381868899785,0.554755987212702,0.5538570391594607
8.672959425828766e-06,0.9286061686566752,4.565422670768315e-06,0.3710668189586849
0.9864411894192356,0.16411514192410176,7.109337993895386e-07,4.627050692634048e-06
0.4367344534131425,2.0267161411977602e-07,0.2177990551634668,0.8728267808851664
