"f1","f2","f3"
0.4440602905764969,0.4631253020090555,0.4260610681310365
0.4213893329100218,0.47596976468822144,0.4936172628162635
0.46166996393607457,0.4402303172563275,0.4277806136753774
0.4795261513209462,0.4301431604319267,0.43663037640280106
0.45829624904338556,0.45667659252635456,0.4133695875577967
0.4923655948576976,0.430325412423004,0.4336679375855636
0.4160880433279119,0.4920605720216227,0.4879494489661722
0.4648405724898983,0.43011139394318565,0.45556693327320863
0.4640537619301287,0.43665771623486244,0.4340797760839729
0.4315853739313556,0.45420210999743166,0.43389708746833405
0.42904883131118715,0.4442275126707099,0.43480805007204143
0.412400169349327,0.47237285934645573,0.5302597569943676
0.4399296997013895,0.45045367415876997,0.42821203371161304
0.42319505746076763,0.442719732273034,0.4549395184611385
0.47822786864257866,0.442637255081002,0.42398765887011136
0.46300205204131045,0.4267206151619697,0.5309041806193835
0.41607311872033564,0.5511956659789186,0.4825146936800374
0.4488526895912048,0.4576097316338693,0.41669453102038967
0.4897750796707999,0.48813788305764494,0.40823444516131097
0.43805310806265846,0.4889690253265908,0.4232988795152971
0.455275814973704,0.43213335149460774,0.46408513945486496
0.45444611015191866,0.4850165506668761,0.41402086090616425
0.5266311430923991,0.4226046463573732,0.4883782890829382
0.45533262019951876,0.47387501256384507,0.4131997735832952
0.41892903079692895,0.5148554443753127,0.4805526926787856
0.4147716309468343,0.602248166700068,0.4574272293029006
0.5217493363413825,0.42596795428327233,0.4458668821766334
0.5177628317993649,0.4253447172085527,0.5116378021759324
0.4426538683129591,0.4366802286778604,0.44620742686222115
0.5269792555371965,0.4257238419703052,0.4390454574123991
0.4180671320210413,0.572520861644911,0.4674121510295388
0.4804299733133475,0.4358671755910193,0.4312038804259465
0.42257545375919264,0.4445414263351571,0.44042626871700447
0.5120833019432747,0.43683258677477166,0.4225628078078626
0.45384456539131973,0.4370349925880192,0.440394222678401
0.45581881176793393,0.44747466536532193,0.41528273980446107
0.4403965149962467,0.43717936330557616,0.4732176527318067
0.4549560023195956,0.47782669070464157,0.41129826108703205
0.46585591939606663,0.4468402855992673,0.4227242653564038
0.43116975970917143,0.4787579004162481,0.4332847189988811
0.4377333832586756,0.44313261904947104,0.4309626493045438
0.4174535096069821,0.45715144422796844,0.5429743931038677
0.44821362431793205,0.45109194854013795,0.4226325334087909
0.47246388971793224,0.42944896372188757,0.4455967345549318
0.43610987731626377,0.47660981081045517,0.42770579595787245
0.4415248806039373,0.44016128410548283,0.47043567450256263
0.5144793145346017,0.43267157586672533,0.4299138318402532
0.44350533534620246,0.44169692272462935,0.43872875690597624
0.42880433525181494,0.44160734657029893,0.4422825353884062
0.46593864374911836,0.4504583538114668,0.4136887976006093
0.4969592049338978,0.42388590619107297,0.5309989369170988
0.4450784716845725,0.47050524276399297,0.41947264759162395
0.44603694369297964,0.4385315305523396,0.43139953661270486
0.432669231488927,0.4914568074800711,0.4293151513659194
0.4483726941249537,0.4444538261709887,0.4288310159759091
