f1,f2
0.8599529558399814,0.2604809137421169
0.4664782826516446,0.7823980118143926
0.8139037567955015,0.3375606746742086
0.02061830145098604,0.9995748856452819
0.6343307184169801,0.5976245396726213
0.7262690625290715,0.4725332488131592
0.42721211554745914,0.8174898083294867
0.0755664702441739,0.9942897085748472
0.41395382274535925,0.8286422326345307
0.7891332720106465,0.3772686790057872
0.735681873296818,0.458772181302494
0.23851220614844754,0.9431119275182176
0.3737644141874401,0.8603001626871275
0.1352357764093,0.9817112847790057
0.9271951411195309,0.14030917028441905
0.8881685357727811,0.2111566520632356
0.8451234385000634,0.28576637369786256
0.8219186374603817,0.3244497533952816
0.08717263831446598,0.9924009311293176
0.706961280368834,0.5002057480592943
0.8057759778812883,0.35072507346947773
0.7630905240247525,0.417692852143676
0.829781099213587,0.3114633273879163
0.5047162215920173,0.7452615356618932
0.9016062901317657,0.18710609759485228
0.6970406889584047,0.5141342779364272
0.5539961959279266,0.6930882148974239
0.09889306457083646,0.9902201617798
0.1989520684402375,0.9604180744633739
0.9791466509605191,0.04127183591279982
0.6232144429316557,0.6116037581213885
0.9949459984218514,0.010082460224399232
0.8671593714912692,0.2480346244349093
0.05300719875747684,0.9971902368798861
0.9569751783319839,0.08419850805648683
0.9453412919262544,0.10632984177921247
0.6664153710961948,0.5558905531667256
0.9081492125572092,0.17526500773178702
0.7540678882234249,0.4313816199503081
0.9897288300273251,0.02043684301276585
0.1859244889019699,0.9654320844265449
0.4403447852634169,0.8060964700913258
0.4535069379398527,0.7943314572404327
0.8525789603745366,0.2731091163266759
0.47933781227374284,0.7702352617246248
1.3689078393406943e-10,1.000000000000022
0.9146158328876022,0.1634778782313202
0.6451977986744474,0.5837198005856568
0.600858171917677,0.6389694572397636
0.5658967036559599,0.6797609207913485
0.6559043712564558,0.5697894557666956
0.3059614914745425,0.9063875657347145
0.88128904461288,0.22332961984538222
0.8949363978958664,0.19908884372125454
0.6121832529521583,0.6252316648049285
0.2788231074093802,0.9222576747745896
0.9209619656033383,0.15182905791209006
0.9512152642040557,0.09518952114523527
0.2652586163495264,0.9296378664523749
0.22522323429939703,0.949274494731761
0.9681972667116875,0.06259405273203042
0.7166747984057648,0.4863772333300921
0.7719389953625373,0.4041101874387152
0.9333432920275947,0.12887029922711457
0.12300962581638064,0.9848686319565422
0.9626781004127223,0.07325087498580529
0.9393896060865327,0.11754716797662172
0.010179921650722278,0.9998963691951972
0.14772590959972748,0.9781770556329531
0.031208132739117433,0.9990260524509392
0.29238638394737587,0.9145102024822208
0.7975364683197699,0.36393558170003454
0.5172799909443789,0.7324214109686273
0.3194855111704189,0.8979290081521959
0.7806487740891317,0.3905874915131576
0.9999999970473273,5.9053577583512515e-09
0.9845216699155844,0.030717081466642076
0.7449853374988816,0.44499684691168534
0.36020598095153195,0.8702516512867489
0.11084579286835933,0.9877132102033873
0.5296505013746757,0.7194703463935649
0.686992916771671,0.5280407323055536
0.06418487559563021,0.9958803017448038
0.8375220879957292,0.2985567521193093
0.04200167539252389,0.9982358592642271
0.8742909541959991,0.23561532741111169
0.21208044673317777,0.9550218841134576
0.17296396709694015,0.9700834660861137
0.5418879497586535,0.7063574499063673
0.2519343946402689,0.9365290607972426
0.3465866182995786,0.8798777160156886
0.3330852831599643,0.8890541941422604
0.1603148231190778,0.9742991574883243
0.5776977978225231,0.6662652543910106
0.6767696982681198,0.541982775506092
0.589329290633949,0.6526909872009181
0.4921222093779823,0.7578157310369499
0.3871954843509273,0.8500796568982646
0.4006182818762982,0.8395049922264988
0.973739750302614,0.051830898680610846
