"V1","V2","V3","V4","V5","V6"
9.25322790915992e-05,2.31826241649546e-05,1.18042782792592e-08,0.970121840102472,0.242641587224135,2.56294045789908e-08
0.000555996910651397,0.905201456151877,0.000176924086579981,0.301454581952896,6.07912311714099e-05,0.301572110967307
5.68306120177839e-05,0.376431638019681,0.000485803680842021,0.757123626729698,0.377913612938241,0.379110295646543
0.000829920198762744,0.666900672372701,0.334073280676883,0.666969571858768,0.00024735666130327,5.63243020063593e-06
0.832130829516565,4.76314797208302e-05,0.554738952280139,0.000137250134033426,6.04660316645698e-05,1.07497135269051e-06
0.000643409677654652,0.666193636282486,0.666489655336035,0.000285792343940067,0.33469130072686,1.14255342066352e-06
3.70783479346711e-05,3.75570240652283e-05,1.78614392180451e-05,0.30152276370993,0.904564073692755,0.301702235415072
0.300345156390292,0.000142770900596892,1.56497272897238e-05,4.48994381877198e-05,0.905211778200961,0.301697803760167
0.756324862170092,0.000216366258902973,0.00027729713604455,0.37824532313862,0.37811979226411,0.377715073481567
0.379766434992875,2.21908178294348e-05,0.377792884806825,0.378604459435827,0.754793533327846,2.82201128372805e-07
0.000298548846364489,0.904505312176299,8.05123082131426e-05,0.302042319143508,0.3018782875217,6.23137686346425e-07
0.302044967805164,9.96378046131528e-05,0.904405179949896,0.000206884512520732,0.30144556439177,3.18156875627114e-07
0.378217581177569,0.755802204939221,9.08786210533778e-05,0.378323879719472,0.000270798596369214,0.37786121928214
0.377043497803999,0.377279777890822,0.756465618963904,0.379050167291013,5.0871859669908e-05,4.24588788226741e-06
1.91210382846204e-06,4.88163561513478e-05,0.300709354470949,0.300798857986826,0.905382740216718,4.3607756842074e-07
0.667141930322684,0.000206793347229034,0.666346787837851,0.000341067883370773,3.62706652662806e-05,0.333083513352429
0.000483076420929106,0.00149997551953827,0.970062049341915,0.242877062822007,0.000138864164526625,5.75222391549089e-08
0.903680353265437,0.000177866858554335,0.30405412186053,5.62328508122365e-05,7.08953768715387e-05,0.301811062834379
0.666640541303129,0.000143756865789381,0.000187352271280978,0.666738613986315,0.333241596160392,9.27451528077699e-07
0.903773292624664,0.304602612647473,0.000135782843099689,0.000131416876143925,4.59953640120085e-05,0.301053728978871
5.95659069761591e-05,9.88079899137231e-07,0.243252526665521,0.969969253271345,4.71132741973873e-05,1.21018301481232e-06
8.51460914831665e-09,8.34362042745513e-06,3.95507177725049e-06,0.242631212454474,6.22538044602657e-05,0.970246801577519
0.000296300776222654,0.904810945403842,0.000226982522415346,0.000171233110308853,0.301075742246395,0.301150816819925
0.905211564644526,0.000170506710208003,0.000277589082373696,0.001739243141305,0.302248397666841,0.301189835229187
0.291956113163997,0.907794538541681,0.000126704718761921,0.301146208238845,0.000355133995559246,6.47401012379092e-05
0.33296265992236,0.66686019997738,5.92128423008022e-06,8.25674584753289e-05,6.50861707058655e-05,0.667005309093107
0.000730359086639636,2.09108997049367e-05,0.554489894937742,0.000162023427669813,0.000170242590683094,0.832339553611066
0.000154128489036132,0.666064864546415,0.33433199041029,0.000647969038158376,5.21104639086018e-05,0.666967427609579
0.000112178886700209,0.33226972080446,0.667209793455196,0.000215691147338246,0.666661750992116,2.49796999455132e-06
0.301963090079184,0.903929643776904,0.303005572868135,7.1004235049766e-05,0.000137840234861514,4.0322684293251e-07
0.377318044067373,0.000942634028037643,0.378133125371953,0.377969976801294,0.000226573995280482,0.756238410215034
0.666683105936072,0.00036586444416338,0.000517703495026083,0.000930406543905557,0.667022754105295,0.332607138673273
0.666436317179196,0.000261276238393665,2.45744668476373e-05,0.66656457086527,0.000113285952879886,0.334015532722765
0.301615416835513,4.85601011564932e-05,0.00024932112762337,0.904533896948553,0.000195306199169399,0.301735646024525
0.831933994141687,0.55487772658349,7.55214714163179e-05,0.000114849578801558,0.000235883178159491,1.23792359400614e-05
0.301490193118113,0.300256985291206,6.04608374115919e-05,3.07554644823563e-05,0.905075447479152,2.37285462192394e-05
0.754998519590704,0.378074217834472,0.000100797054265465,0.379496792472049,0.378434865118766,2.69740677821107e-05
0.832001308781783,0.000254233588676632,0.000161027489982949,0.554878046172381,4.91491912777811e-05,2.63493261815828e-07
0.302940478427137,6.66880534796247e-05,0.903949831510061,0.301909258683321,0.000181821341732288,1.82177851946807e-08
0.378181361729051,0.000294510060217377,0.377555471686577,0.000118745427333924,0.378345807432788,0.755843805659422
0.97063298063101,0.000934692045868649,0.000279777242221153,3.89758940071748e-05,0.242716635192622,4.35929902933471e-07
1.59650003354497e-05,0.000864648267929992,0.757575171421152,0.376316445309601,0.377348914462724,0.377680716389193
0.666279849086302,0.000566348024061069,0.333168964567328,0.000361952100374992,1.61208659390169e-05,0.667334572125127
0.554267470074767,0.832345893870681,5.08913387504307e-05,6.62964068589185e-05,0.000165466825707425,5.01012953424048e-07
2.50206517324561e-05,0.000326740086604849,0.667719023848124,0.666328022000937,2.8106610604534e-05,0.333596815159903
5.96230832474531e-08,0.000186951173936393,0.301673169511945,0.904706948075233,0.000195343564223299,0.301158591008816
0.301648640354941,6.08796125883647e-05,4.80872861977882e-05,7.6981109015491e-05,0.302524431252062,0.90415246415161
0.37788975633408,0.378023773479871,0.37803211067003,0.000191926590757749,0.000149553965801418,0.755930027827982
0.243252523227684,5.08364925764417e-05,2.829391578147e-05,0.969969238217325,0.000181330957687854,1.95137095049111e-05
0.000243859576532392,0.666919744545084,0.000109387532823826,0.333564717790907,0.666306769980395,4.15808936501511e-06
0.378560617311885,0.378692211400321,0.378165333893515,0.00153995481108891,0.755218899872887,4.00009365516771e-08
0.242131721422287,6.67628691335922e-05,0.970380592816381,6.35065899894465e-05,7.41490796382248e-05,8.165610106743e-12
6.10417061330879e-07,9.08586584964573e-05,0.301984013825735,0.301366432914912,0.000136123680262018,0.905093655465521
0.000227962798440234,0.000248285539225513,0.970627843662171,9.48189573361824e-05,0.000120102784048421,0.243088616605316
8.87518868518157e-06,0.000170810182894886,0.969659476510823,2.72031623459751e-05,0.244497343421031,2.79411160641065e-08
0.378419742910163,4.74972041092487e-05,0.755855613776731,0.000174203027200346,0.378194249309792,0.377681769193738
1.5263564460975e-05,1.62042119495872e-05,7.40375967294509e-06,0.242995193752405,0.970269448849794,3.67810153551537e-08
6.41988343718529e-06,0.301236997689177,9.25894855695031e-05,0.904640852336309,0.301494599495081,8.52084919051467e-08
0.302232453012262,0.299753777285427,6.81583581526333e-05,0.000129149170639097,7.43300605368816e-05,0.904900201474908
0.378666286311357,0.378971526314172,2.02861808503837e-05,0.379037350021695,0.755075630940163,1.20959055321508e-05
0.905563922177932,0.299262083406738,0.000309288524068946,0.300846176496905,3.73969019295617e-05,0.000111977054380578
5.80538461416246e-08,0.00013100486069321,0.333543607754164,0.666413269624846,4.38633959660714e-05,0.666874422153684
0.000366057631427756,5.40421188804166e-06,0.377326031428907,0.756142052068766,0.377931116709613,0.378281063743365
0.378320321673933,0.000126137269721402,0.757061672131752,0.377352483328218,0.377652578200342,4.56034007823848e-08
0.000367337681394776,0.55612346782829,0.831190064266782,0.000150026522938066,4.1258383937126e-05,3.11674627526889e-06
0.301399837080454,0.000158064398803402,0.301051962164689,5.69255393773766e-05,6.88004171889737e-05,0.90474692895657
0.377999386058697,2.06128077598841e-05,0.377633679476859,7.9257093460497e-05,0.756083673563625,0.377963973577989
1.38228425990307e-06,0.000282180450477947,0.667211527513367,0.333447854798835,0.666067449292067,5.61941199543472e-05
0.000265277814620074,0.970484004396602,0.000278631418352984,0.000113254084508984,0.000182291630034434,0.243662115621709
3.42022050991779e-07,5.15496636568346e-05,1.00000606561548,8.69145588322648e-07,0.000125956855640543,8.77746310224214e-08
5.13052622679872e-06,5.33856213432743e-06,0.000150222603902057,0.666339599833131,0.667160794119941,0.333733438932363
6.47941770652006e-05,6.36548774784603e-05,0.000183443066657114,5.28905425751536e-06,0.55466075358405,0.832418938106416
0.000122189124427732,0.378007205797713,0.377625767989933,0.000235005095598311,0.756083673563625,0.377963973577989
0.665911919979816,0.667854369330654,4.45377022803935e-05,0.000505119266501776,2.04414798160694e-05,0.332689032295768
