f1,f2,f3,f4
0.027477305523261716,1.0017354440097885,0.0529710208454282,0.005926581082391075
0.008362542930891686,0.015101206720486433,1.0076118530570195,0.11591852027364853
3.424757564177111e-19,3.675762508109742e-17,2.99980889225237e-08,1.0000083703343907
0.9998632409622971,0.015191881765091293,2.2722625372549165e-06,0.008701118593309748
1.6115682329343513e-16,1.6499676060120215e-22,2.999796776368421e-08,1.0000043314153133
3.099335585519231e-08,1.538776540063167e-08,1.5839807798071537e-14,1.0065364372689758
0.8999215074093325,0.020256101386045947,0.43559291506715336,1.521307014324444e-12
0.2640764284105702,0.13082456132700798,0.7885031788134412,0.5699586101722462
0.6377013466749757,0.08004016023128538,0.7486670311971246,0.1799351560915449
0.03590634459771732,0.6747835342392952,0.6387143977752714,0.3782200747760316
0.8810218294858002,0.09160885646020821,0.4588961079751947,0.08888156841039972
0.8196954977732082,0.37099442456945153,0.30329239527039187,0.3177407021856404
0.24104086034246622,0.8338644959335497,0.41049682616884287,0.29510264666814423
0.2508933782149167,0.005647294418864582,0.12088852749120757,0.962506097822951
0.0720307067859767,0.6583293783847063,0.21302653127241516,0.7185057106166416
0.734239665102333,0.05154848351620219,0.11169942626768951,0.6679776267794719
0.3981059946704288,0.4701137530207301,0.5377079448945131,0.6324008866768285
0.7316561553816424,0.00703797417333737,0.5332376518105142,0.426962526546427
0.20338257119052183,0.9063399150118668,0.3131138223038176,0.20374807395640232
0.40525674137813067,0.4820271308632309,0.37123490742306303,0.6840638966995101
0.7003093436224744,0.3510798647032869,0.5619388459588676,0.3470439828958339
0.45491846279051495,0.5847473008692256,0.35851305548568807,0.5679772824420715
0.16414688327101218,0.3639120296437248,0.35659182184389365,0.8449890700693189
0.3509468779658489,0.24563164304563143,0.08435340875124339,0.8996714264642744
0.2257595839997511,0.36676759871218007,0.808871866107263,0.4003509285909403
0.2935021888522492,0.032541079476765204,0.7026533471479988,0.6538824450614441
0.14599247478798735,0.5033298279105463,0.053370636886920814,0.8536028871790832
0.4345983419599766,0.518286010542606,0.5797567592172428,0.5198017460604824
0.25636286345167897,0.8813432711651495,0.3948268892263756,0.041569765398486946
0.08348857738987113,0.6411055956336916,0.7354345215205774,0.20574041293635653
0.7778717687446826,0.5225522726290119,0.3282832009330377,0.25634376544750004
0.756912139829754,0.5296539557211675,0.18191776218208927,0.33686705976306563
0.8493471729715302,0.4186280070012814,0.2487567357219432,0.20703137554050013
0.04514040871414081,0.38228555573215106,0.864439172273909,0.33005946330843183
0.3163456414882637,0.15796487848680374,0.9344030489958478,0.05457153928619854
0.5606371320569163,0.3429810638216921,0.34852174922985546,0.70487361728999
0.5933583900928471,0.7292095026935338,0.3275143189462966,0.11001952999407974
0.37607950278876007,0.2574912927515855,0.07700947947703692,0.886824280238146
0.01544683173005112,0.2145962145810918,0.8986096199246085,0.40131690242050033
0.6299746127371331,0.07193962062368088,0.551246384307448,0.595256053392438
0.5291424523245849,0.2642234070001037,0.6770692924391869,0.4391781379989969
0.5248025815439823,0.7070072434319569,0.4723337450146129,0.04156976553794311
0.05626278694086439,0.1513386935919425,0.8500588475146529,0.5015401512648705
0.018057333177234406,0.0423449335597806,0.9589983305628518,0.3053098522635552
0.9224650381259524,0.20118101385043052,0.2892531205612792,0.15812720049691076
0.016854109150194526,0.23414691679018618,0.9804770895613331,0.005813749872640992
0.4557654004106515,0.18973225565489366,0.4309126127738174,0.7994685299304494
0.8074088448471506,0.5424565886940038,0.16183036972995926,0.16631462636444386
0.21893559963305564,0.48537807624521173,0.12727479734026595,0.8642184310877641
0.2995113246630498,0.8056417937159819,0.10294019743376796,0.5017723791147332
0.5176712076601221,0.8400614872772396,0.19165257352111364,0.03223446494367274
0.30922704560787684,0.8653272412045491,0.3312757701429401,0.22261627010601637
0.080766625997805,0.29999761726716734,0.6164882150115999,0.7237118765596275
0.01807482331303027,0.5597705394201374,0.6650483915717953,0.5449764328548432
0.6165553864909515,0.2637765500937418,0.585347368563612,0.5270199023402584
0.03555309165025932,0.9010776571813977,0.17757681116700383,0.4102373479156441
0.4896617868646478,0.6457134434253435,0.1298892407638107,0.5714071014050283
0.4656392938140138,0.45720132187837387,0.040783997795700536,0.7574150656287845
0.5735964344044432,0.6943916913280432,0.24387467400268148,0.3622607342040051
0.7663296366678504,0.3919810735095238,0.5067374098118883,0.06877374829989502
0.20897406043015265,0.3423632154323947,0.4871461980552793,0.775789767640517
0.41287447716213266,0.5307044137918939,0.4823275949059922,0.5614781181841887
0.3657140705893549,0.40212351046945116,0.6866775922399274,0.48285285347263773
0.09739562204889599,0.8597610792550404,0.27299908501157405,0.421292140930201
0.22764453213757635,0.7196418690121821,0.1215362399212744,0.6474953984122205
0.6011451336721286,0.22022027097094227,0.6024952559855679,0.47713285355351237
0.5375445838322308,0.7780016048531107,0.2993780395092396,0.14488232909099324
0.4440452254645408,0.6052911203112881,0.6568338344448732,0.09374755351393807
0.7926426558871068,0.5547794556318846,0.1905191758173233,0.16631487598016462
0.6351955511633737,0.31556965891887856,0.00725952933988045,0.7350122066222675
0.6975244012807814,0.0773484524944187,0.6143161069323645,0.37078269938737324
