"f1","f2","f3","f4","f5","f6"
2.67766550853293e-06,2.84399641486811e-05,0.000116299988526651,0.0403986158769036,0.999183635521423,3.08546716571163e-17
4.06203742911483e-21,4.29056872863782e-20,1.75463620354377e-19,6.12300511160666e-17,1.00000000000013,3.08546716571163e-17
3.05698289360287e-21,4.05995799621275e-20,1.7145978361651e-19,6.1230064089693e-17,1.00000000000013,3.08546716571163e-17
2.72904014550012e-36,4.38040631205181e-33,2.19220049000974e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
2.72904014550012e-36,4.38040631205181e-33,2.19220049000974e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
8.9389367300797e-37,2.27626201754243e-34,6.82021543663929e-34,4.2195851504609e-33,6.99066268523793e-17,1.14169956140075
4.06203742911483e-21,4.29056872863782e-20,1.75463620354377e-19,6.12300511160666e-17,1.00000000000013,3.08546716571163e-17
4.00976196810221e-21,4.31568835264399e-20,1.76461691746292e-19,6.12300480747231e-17,1.00000000000013,3.08546716571163e-17
1.09654740853688e-34,1.77572573706959e-33,1.2235660580378e-23,6.12303176911516e-17,1.00000000000056,3.08546716571293e-17
2.72904014550012e-36,4.38040631205181e-33,2.19220049000974e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
8.9389367300797e-37,2.27626201754243e-34,6.82021543663929e-34,4.2195851504609e-33,6.99066268523793e-17,1.14169956140075
1.85821078988162e-21,3.95812651335202e-20,1.6132997276725e-19,6.12300923326654e-17,1.00000000000013,3.08546716571163e-17
1.09654740853688e-34,1.77572573706959e-33,1.2235660580378e-23,6.12303176911516e-17,1.00000000000056,3.08546716571293e-17
8.46052279395922e-35,4.33435183656027e-33,2.19220049000983e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
8.46052279395922e-35,4.33435183656027e-33,2.19220049000983e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
1.41385841545106e-37,3.61789445838689e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
1.36014334647559e-37,3.61789445859282e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
8.46052279395922e-35,4.33435183656027e-33,2.19220049000983e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
2.1651793543729e-36,3.2852833005159e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
2.1651793543729e-36,3.2852833005159e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
2.1651793543729e-36,3.2852833005159e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
3.29532879818275e-21,3.4432426096931e-20,1.40826070399495e-19,6.12301459750267e-17,1.00000000000013,3.08546716571163e-17
9.02596895004231e-28,7.9713035939969e-25,2.50612209982845e-21,6.12303176398399e-17,1.00000000000013,3.08546716571163e-17
1.09654740853688e-34,1.77572573706959e-33,1.2235660580378e-23,6.12303176911516e-17,1.00000000000056,3.08546716571293e-17
2.72904014550012e-36,4.38040631205181e-33,2.19220049000974e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
8.9389367300797e-37,2.27626201754243e-34,6.82021543663929e-34,4.2195851504609e-33,6.99066268523793e-17,1.14169956140075
5.77018779753509e-20,6.12861963415909e-19,2.50618597622234e-18,6.11759095323969e-17,1.00000000000013,3.08546716571163e-17
1.04204578958006e-21,1.11574542757338e-20,4.60401171887747e-20,6.12302993565221e-17,1.00000000000013,3.08546716571163e-17
8.46052279395922e-35,4.33435183656027e-33,2.19220049000983e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
3.56910551649512e-36,2.30546339556384e-34,6.12909681773611e-34,4.20865925298728e-33,6.95619429310506e-17,1.13607025986638
5.65634676479829e-38,1.45903840580666e-33,1.00344085471256e-23,6.1230317691152e-17,1.00000000000056,3.08546716571293e-17
2.22679798726106e-34,3.61103503711274e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
8.46052279395922e-35,4.33435183656027e-33,2.19220049000983e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
1.36014334647559e-37,3.61789445859282e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
1.36014334647559e-37,3.61789445859282e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
2.1651793543729e-36,3.2852833005159e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
2.53451254779565e-22,3.95593091080516e-20,1.61061528826965e-19,6.12300930812382e-17,1.00000000000013,3.08546716571163e-17
1.43509642254008e-28,2.40557639349882e-28,2.17423089692624e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
1.43509642254008e-28,2.40557639349882e-28,2.17423089692624e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
9.89316269373271e-35,1.01685935237681e-33,2.47326928556119e-33,3.10710624662594e-33,6.69701719791806e-17,1.09374203016579
1.14205594551968e-28,3.52651432961468e-28,2.1606334805842e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
5.90853112255742e-17,3.51278821828639e-18,2.41532243263719e-29,0.966672131134641,0.256017986223628,6.23632988567982e-17
9.89316269373271e-35,1.01685935237681e-33,2.47326928556119e-33,3.10710624662594e-33,6.69701719791806e-17,1.09374203016579
1.26049902801677e-29,3.71581540932037e-28,2.16044237624537e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
2.20217446595795e-34,1.14931702423435e-33,2.82629185836862e-33,2.77192471843436e-33,6.74186382518427e-17,1.10106628209805
1.36014334647559e-37,3.61789445859282e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
5.90853112255742e-17,3.51278821828639e-18,2.41532243263719e-29,0.966672131134641,0.256017986223628,6.23632988567982e-17
5.90853112255742e-17,3.51278821828639e-18,2.41532243263719e-29,0.966672131134641,0.256017986223628,6.23632988567982e-17
9.89316269373271e-35,1.01685935237681e-33,2.47326928556119e-33,3.10710624662594e-33,6.69701719791806e-17,1.09374203016579
5.91043791762461e-17,3.51392186167554e-18,2.41610190300042e-29,0.966984094567347,0.254837162196097,6.23632988567982e-17
9.89316269373271e-35,1.01685935237681e-33,2.47326928556119e-33,3.10710624662594e-33,6.69701719791806e-17,1.09374203016579
2.20217446595795e-34,1.14931702423435e-33,2.82629185836862e-33,2.77192471843436e-33,6.74186382518427e-17,1.10106628209805
5.91043791762461e-17,3.51392186167554e-18,2.41610190300042e-29,0.966984094567347,0.254837162196097,6.23632988567982e-17
2.2984115281094e-36,3.2050989276845e-34,9.93471008981254e-34,4.16466829120994e-33,7.01205609063907e-17,1.14519348503333
2.2984115281094e-36,3.2050989276845e-34,9.93471008981254e-34,4.16466829120994e-33,7.01205609063907e-17,1.14519348503333
2.2984115281094e-36,3.2050989276845e-34,9.93471008981254e-34,4.16466829120994e-33,7.01205609063907e-17,1.14519348503333
4.06203742911483e-21,4.29056872863782e-20,1.75463620354377e-19,6.12300511160666e-17,1.00000000000013,3.08546716571163e-17
9.02596895004231e-28,7.9713035939969e-25,2.50612209982845e-21,6.12303176398399e-17,1.00000000000013,3.08546716571163e-17
1.09654740853688e-34,1.77572573706959e-33,1.2235660580378e-23,6.12303176911516e-17,1.00000000000056,3.08546716571293e-17
2.72904014550012e-36,4.38040631205181e-33,2.19220049000974e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
8.9389367300797e-37,2.27626201754243e-34,6.82021543663929e-34,4.2195851504609e-33,6.99066268523793e-17,1.14169956140075
1.85821078988162e-21,3.95812651335202e-20,1.6132997276725e-19,6.12300923326654e-17,1.00000000000013,3.08546716571163e-17
1.04204578958006e-21,1.11574542757338e-20,4.60401171887747e-20,6.12302993565221e-17,1.00000000000013,3.08546716571163e-17
8.46052279395922e-35,4.33435183656027e-33,2.19220049000983e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
2.72904014550012e-36,4.38040631205181e-33,2.19220049000974e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
5.65634676479829e-38,1.45903840580666e-33,1.00344085471256e-23,6.1230317691152e-17,1.00000000000056,3.08546716571293e-17
6.36053929287518e-35,3.40258582710195e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
8.46052279395922e-35,4.33435183656027e-33,2.19220049000983e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
1.36014334647559e-37,3.61789445859282e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
1.36014334647559e-37,3.61789445859282e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
2.1651793543729e-36,3.2852833005159e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
2.53451254779565e-22,3.95593091080516e-20,1.61061528826965e-19,6.12300930812382e-17,1.00000000000013,3.08546716571163e-17
1.04204578958006e-21,1.11574542757338e-20,4.60401171887747e-20,6.12302993565221e-17,1.00000000000013,3.08546716571163e-17
2.72904014550012e-36,4.38040631205181e-33,2.19220049000974e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
1.37608947617364e-37,2.47720061575817e-34,7.44151186560084e-34,4.20070979770106e-33,6.97905826845369e-17,1.13980435372883
1.04204578958006e-21,1.11574542757338e-20,4.60401171887747e-20,6.12302993565221e-17,1.00000000000013,3.08546716571163e-17
2.28590936441344e-17,8.74050071041942e-18,3.99433088161599e-17,3.98862093193642e-17,1.00481089487001,3.10031102387033e-17
1.37608947617364e-37,2.47720061575817e-34,7.44151186560084e-34,4.20070979770106e-33,6.97905826845369e-17,1.13980435372883
2.22679798726106e-34,3.61103503711274e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
2.22679798726106e-34,3.61103503711274e-33,7.73565571642248e-26,6.12303195494726e-17,1.00000003035022,3.08546725935583e-17
1.93458847427345e-34,1.02082509077599e-33,2.87257699254775e-33,2.77557821982897e-33,6.74070167955173e-17,1.10087648304484
1.16067754242466e-29,2.24385079918848e-28,1.17876547966692e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
2.93413146617596e-29,4.07165011396582e-28,2.15385671045371e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
9.89316269373271e-35,1.01685935237681e-33,2.47326928556119e-33,3.10710624662594e-33,6.69701719791806e-17,1.09374203016579
2.93413146617596e-29,4.07165011396582e-28,2.15385671045371e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
1.67416402769121e-34,6.2887418020285e-34,1.95047301818325e-33,5.27867953123095e-33,9.25196541731506e-17,1.51101051998249
1.93458847427345e-34,1.02082509077599e-33,2.87257699254775e-33,2.77557821982897e-33,6.74070167955173e-17,1.10087648304484
1.16067754242466e-29,2.24385079918848e-28,1.17876547966692e-27,6.12303176957972e-17,1.00000000007641,3.08546716594697e-17
1.67416402769121e-34,6.2887418020285e-34,1.95047301818325e-33,5.27867953123095e-33,9.25196541731506e-17,1.51101051998249
5.88179251656934e-34,1.20116284079039e-33,3.09761536858449e-33,1.78394769059414e-33,6.23318704960034e-17,1.017990316667
2.2984115281094e-36,3.2050989276845e-34,9.93471008981254e-34,4.16466829120994e-33,7.01205609063907e-17,1.14519348503333
3.23484500939858e-17,4.42229316582631e-18,5.17642969005998e-17,4.5604791863409e-18,1.0022869028659,3.09252332941512e-17
3.41323274928958e-17,1.13569894672093e-17,4.99466002418683e-17,3.64999624732273e-20,1.0052553017982,3.10168222685547e-17
3.49988143591343e-18,2.67814341681827e-18,6.11880513128752e-17,2.08836310317055e-18,1.00247864968902,3.09311495794199e-17
6.53748069922117e-35,6.23887914740797e-34,1.43878696512594e-33,3.47188017186261e-33,6.22272271819358e-17,1.01628130521625
3.41323274928958e-17,1.13569894672093e-17,4.99466002418683e-17,3.64999624732273e-20,1.0052553017982,3.10168222685547e-17
3.96090334120188e-17,9.74694501225267e-23,4.71712301423768e-17,3.12835145391508e-27,1.00596339533759,3.10386702622152e-17
1.30316815047122e-34,7.51789597755154e-34,2.43778348852152e-33,4.88262999729536e-33,8.99954128931109e-17,1.46978516993983
3.90315655601821e-17,9.60484239289191e-23,4.76501560427768e-17,3.62194987830591e-27,1.00596339533759,3.10386702622152e-17
1.93458847427345e-34,1.02082509077599e-33,2.87257699254775e-33,2.77557821982897e-33,6.74070167955173e-17,1.10087648304484
1.93458847427345e-34,1.02082509077599e-33,2.87257699254775e-33,2.77557821982897e-33,6.74070167955173e-17,1.10087648304484
3.41323274928958e-17,1.13569894672093e-17,4.99466002418683e-17,3.64999624732273e-20,1.0052553017982,3.10168222685547e-17
3.8819141842218e-17,7.56903923274734e-25,4.78233698898641e-17,2.97852422875342e-27,1.00596339533759,3.10386702622152e-17
1.30316815047122e-34,7.51789597755154e-34,2.43778348852152e-33,4.88262999729536e-33,8.99954128931109e-17,1.46978516993983
3.8819141842218e-17,7.56903923274734e-25,4.78233698898641e-17,2.97852422875342e-27,1.00596339533759,3.10386702622152e-17
5.88179251656934e-34,1.20116284079039e-33,3.09761536858449e-33,1.78394769059414e-33,6.23318704960034e-17,1.017990316667
1.93458847427345e-34,1.02082509077599e-33,2.87257699254775e-33,2.77557821982897e-33,6.74070167955173e-17,1.10087648304484
5.12991414061789e-17,3.80206235283669e-18,3.39037435280364e-17,8.81261793288808e-19,1.00626794262863,3.10480669688843e-17
8.4958054896481e-35,7.8112045434516e-34,2.9938099538723e-33,2.73113031067707e-33,6.74155130937502e-17,1.10101524270759
