"f1","f2","f3","f4","f5","f6"
6.14218791281712e-17,4.58171687636338e-19,4.18981608380436e-18,1.74577223008546e-33,1.00548750971122,0
6.14218791281712e-17,4.58171687636338e-19,4.18981608380436e-18,1.74577223008546e-33,1.00548750971122,0
4.19172338757374e-17,4.48988582009902e-17,6.97876273335539e-18,1.00962431210036,3.54670471127483e-17,0
3.95651267896897e-33,6.67821344600652e-34,1.60101644925815e-33,7.0554856018919e-17,1.15228629671397,0
3.99192745843603e-33,7.27585123905143e-34,1.56969037299965e-33,7.10550494554774e-17,1.16045534524123,0
2.15368844130181e-34,3.61865062686596e-33,2.334069952595e-33,7.04142109361581e-17,1.14998931234308,0
6.14218791281712e-17,4.58171687636338e-19,4.18981608380436e-18,1.74577223008546e-33,1.00548750971122,0
2.64421573271818e-17,6.74368911546354e-18,2.32724532046363e-17,5.48996676405555e-15,89.662835623882,0
6.80969566686566e-35,3.10061175116772e-33,2.35930636604163e-33,6.36410607579129e-17,1.03937172233787,0
6.80969566686566e-35,3.10061175116772e-33,2.35930636604163e-33,6.36410607579129e-17,1.03937172233787,0
7.87240901100041e-36,9.333065696177e-34,4.28518359454493e-33,3.86423011885447e-32,6.3514901912638e-16,10.3731132399221
5.87542855290566e-17,1.18722503987712e-17,1.59391000980435e-17,1.01297471609372,3.55847433041482e-17,0
1.09643856138505e-34,2.97645535755961e-33,2.32236518827444e-33,6.16828783015534e-17,1.0073911197508,0
3.47813514335439e-33,2.11560552955361e-34,1.50065803721352e-33,6.19621668934989e-17,1.01195239923582,0
3.47813514335439e-33,2.11560552955361e-34,1.50065803721352e-33,6.19621668934989e-17,1.01195239923582,0
3.40049347061613e-33,6.44463088656603e-34,1.5538899422528e-33,6.19602426336501e-17,1.01192097264975,0
3.47813514335439e-33,2.11560552955361e-34,1.50065803721352e-33,6.19621668934989e-17,1.01195239923582,0
3.47813514335439e-33,2.11560552955361e-34,1.50065803721352e-33,6.19621668934989e-17,1.01195239923582,0
3.29331376179685e-33,1.07710514193854e-33,1.54373797125812e-33,6.19514935152562e-17,1.01177808398407,0
3.29331376179685e-33,1.07710514193854e-33,1.54373797125812e-33,6.19514935152562e-17,1.01177808398407,0
3.29331376179685e-33,1.07710514193854e-33,1.54373797125812e-33,6.19514935152562e-17,1.01177808398407,0
6.14218791281712e-17,4.58171687636338e-19,4.18981608380436e-18,1.74577223008546e-33,1.00548750971122,0
2.64421573271818e-17,6.74368911546354e-18,2.32724532046363e-17,5.48996676405555e-15,89.662835623882,0
3.95651267896897e-33,6.67821344600652e-34,1.60101644925815e-33,7.0554856018919e-17,1.15228629671397,0
3.95651267896897e-33,6.67821344600652e-34,1.60101644925815e-33,7.0554856018919e-17,1.15228629671397,0
2.15368844130181e-34,3.61865062686596e-33,2.334069952595e-33,7.04142109361581e-17,1.14998931234308,0
4.20005866794599e-17,4.52061938264056e-17,8.54624001013224e-18,1.01739083458651,3.57398769323325e-17,0
1.09643856138505e-34,2.97645535755961e-33,2.32236518827444e-33,6.16828783015534e-17,1.0073911197508,0
6.80969566686566e-35,3.10061175116772e-33,2.35930636604163e-33,6.36410607579129e-17,1.03937172233787,0
6.80969566686566e-35,3.10061175116772e-33,2.35930636604163e-33,6.36410607579129e-17,1.03937172233787,0
3.39640212355013e-33,8.61206786085853e-34,1.45330502653897e-33,6.1951756293838e-17,1.01178237562572,0
1.09643856138505e-34,2.97645535755961e-33,2.32236518827444e-33,6.16828783015534e-17,1.0073911197508,0
6.80969566686566e-35,3.10061175116772e-33,2.35930636604163e-33,6.36410607579129e-17,1.03937172233787,0
3.39640212355013e-33,8.61206786085853e-34,1.45330502653897e-33,6.1951756293838e-17,1.01178237562572,0
1.09643856138505e-34,2.97645535755961e-33,2.32236518827444e-33,6.16828783015534e-17,1.0073911197508,0
2.50783751349252e-34,2.99941124645503e-33,2.28138436172297e-33,6.1681552028379e-17,1.00736945935078,0
4.19100187949832e-33,5.77722012798088e-34,8.13662863508597e-34,7.03600374352875e-17,1.14910456271392,0
3.95651267896897e-33,6.67821344600652e-34,1.60101644925815e-33,7.0554856018919e-17,1.15228629671397,0
3.32759493641878e-33,1.35055317954524e-33,2.36157688876923e-33,7.01961192320921e-17,1.14642748688978,0
3.32759493641878e-33,1.35055317954524e-33,2.36157688876923e-33,7.01961192320921e-17,1.14642748688978,0
4.19100187949832e-33,5.77722012798088e-34,8.13662863508597e-34,7.03600374352875e-17,1.14910456271392,0
1.09643856138505e-34,2.97645535755961e-33,2.32236518827444e-33,6.16828783015534e-17,1.0073911197508,0
6.80969566686566e-35,3.10061175116772e-33,2.35930636604163e-33,6.36410607579129e-17,1.03937172233787,0
3.4127962415102e-33,5.92748750030358e-34,1.54672540619191e-33,6.19551332174409e-17,1.01183752679479,0
3.74801416883182e-33,1.00167520197082e-34,5.20265775538562e-34,6.18203026194421e-17,1.00963550330246,2.20848953318574e-06
3.4127962415102e-33,5.92748750030358e-34,1.54672540619191e-33,6.19551332174409e-17,1.01183752679479,0
4.19100187949832e-33,5.77722012798088e-34,8.13662863508597e-34,7.03600374352875e-17,1.14910456271392,0
4.01304539422947e-33,1.03399751155409e-33,1.25665109472643e-33,7.07240623772514e-17,1.15504973751769,0
3.32759493641878e-33,1.35055317954524e-33,2.36157688876923e-33,7.01961192320921e-17,1.14642748688978,0
4.22447748812837e-33,5.77027997333727e-34,6.96772161519129e-34,7.0557561244262e-17,1.15233047785568,0
4.51535348841291e-39,1.69039001055847e-36,2.74951925252164e-35,4.98530630941254e-33,8.14201625075214e-17,1.32973607810189
3.4127962415102e-33,5.92748750030358e-34,1.54672540619191e-33,6.19551332174409e-17,1.01183752679479,0
3.9462754668573e-33,5.63775640590803e-34,2.68439519732237e-34,6.52515220207447e-17,1.06567341933307,0
4.15300523346671e-33,2.02684914978824e-34,1.25221665898504e-33,7.09193838176557e-17,1.15823968406328,2.9011166627577e-05
4.15300523346671e-33,2.02684914978824e-34,1.25221665898504e-33,7.09193838176557e-17,1.15823968406328,2.9011166627577e-05
4.15300523346671e-33,2.02684914978824e-34,1.25221665898504e-33,7.09193838176557e-17,1.15823968406328,2.9011166627577e-05
