"f1","f2","f3"
0.41668026333690544,0.04168595660537785,0.04165400396661984
0.250008401025199,0.08333958302091923,0.16667220773102093
0.20838263877900529,2.561521913805533e-05,0.2916119072422782
0.16667991222340156,0.08331813663201988,0.2500221877533672
0.08330733453168408,0.08332657806619173,0.3333862897904864
0.04166803072165901,0.2082812153704397,0.25007092122835933
3.398458572032008e-07,0.4166828174004097,0.08333703654536083
0.16677438322433522,0.20823435766781673,0.12501145019265217
0.12500374287053137,0.20836608662842684,0.16665036274518522
0.0416595576838323,0.29168072262534356,0.1666742270566217
0.16656209770660838,0.33345504783287594,3.045220024429541e-06
0.12498256477552978,0.12500939901728172,0.2500282065913514
0.04170272631437359,0.04174934568200718,0.41656813222944494
0.08338213737554216,0.1250038805196502,0.2916343717698529
0.16664560156619318,0.1666776761722754,0.1666968755838535
0.08331776768920356,0.16668016658067866,0.2500222502547917
0.24999521219539803,0.20835285358541986,0.04167212538635368
6.783834345188923e-06,0.250005187926105,0.25000819009774394
0.08336998249187205,0.29158300093780964,0.12506727282838923
0.41670789553073234,0.08330892093939164,3.75616623718078e-06
0.24999783686562677,9.80226413608287e-08,0.25002225051806715
0.45829032761646077,0.04172605126579726,3.847259236965834e-06
0.04164224176803589,0.12490426621646983,0.33347365447641736
0.12507755313222962,0.3749336117015614,2.77617198098426e-06
0.2916787508097662,0.20833140656736093,3.919206083049827e-06
0.29163262687174984,0.1250834886340602,0.08330405056553608
0.20834155193015233,0.041651266016901015,0.2500273993388587
0.083301924554639,0.20831965993744597,0.20839328390207534
0.04169492579882427,0.08330831322997025,0.3750111943468779
0.12513742006920034,0.2498943913403331,0.12498835233590659
4.4659394749096496e-06,0.37502555350264355,0.12498413805798708
6.871332129514403e-05,0.20833965272305222,0.2916119272778531
1.4683212893311304e-06,0.04171287137454533,0.4583058720132384
0.2084030526710546,0.2499519773734303,0.04166523147035875
0.16663486425372445,0.25004620254545823,0.08333900302251072
0.2915670125677286,0.04180573973405973,0.16664747868096735
0.33332607445024276,0.16669034222592607,3.7912864899199456e-06
0.3332441196308308,0.041713057239390755,0.1250630232159822
0.2500283677832342,0.24998179509171867,3.919206126143176e-06
0.3333402829664805,0.08337669580962075,0.08330317018426561
0.08335060223198511,0.04169276080417297,0.37497682045870623
0.12506942012086278,0.041667744711369484,0.33328290926000065
0.29171574727805333,0.16663637719067373,0.04166851037591705
0.2916434323483272,1.985681899440647e-06,0.20837481114621845
0.08336400073409611,5.055112095735946e-05,0.416605596842679
0.12509659117407898,0.16661972549462903,0.20830381408628829
0.37506452683416164,0.12495534831227319,2.7535907377644733e-07
0.16666291020229992,0.29169207438782657,0.04166516483573469
8.415980070317666e-07,0.4583465961895268,0.04167278483675243
0.3334116075710626,0.12493653149131188,0.04167215287933028
0.2083158124872164,0.29169815420128503,2.57477521371562e-07
0.1666535324126504,0.04162713440737408,0.2917395529405747
7.415003572738416e-08,7.49164076460609e-08,0.5000199934639115
0.12504051380573342,0.2916426108673951,0.0833370674516881
0.20826418953396056,0.16667822888442893,0.1250713710202459
0.20835678335125649,0.1250127193121929,0.16665070810737417
0.041660848082460476,0.4166871964329243,0.041672110228011684
0.37513020414571413,0.041550336962254394,0.08333968548247847
0.20839702197514445,0.08340995687202613,0.20821317891619903
2.4017724143205276e-05,0.16671556890333525,0.3332808744953176
0.1250439983009727,1.5370903435842e-05,0.37495494109320504
0.041661709721644666,0.16663949328246339,0.29171324243641344
0.3750260575869213,5.9461449156178e-06,0.12498822374445698
0.4166772904657814,2.061388247989306e-07,0.08334277576822977
0.24999060836000037,0.16669255074866024,0.08333711938326949
0.45836454734006604,1.6726623408047625e-06,0.041654004730992296
0.08332188276935173,0.37502991224650484,0.0416684702289368
0.08334465532736503,0.33334465622038323,0.08333089953052938
0.20831864227657942,0.2083587359125827,0.08334286523332066
0.04147151883826138,0.2501484909374339,0.20840028886072087
0.12504950602614623,0.08336309738827014,0.29160218339229604
0.12503404782955377,0.33330871388191957,0.041671483500181385
0.25012282953770604,0.04163216237095715,0.2082595401982546
0.2500052811354733,0.12499070686040954,0.12501846778573333
1.0125667580950415e-05,0.3333591583057983,0.16665098572300877
0.2918170939088587,0.08322988442958221,0.12497335550872075
0.041641191501030836,0.33337305690436986,0.12500595077135276
1.808688568018676e-05,0.29170473920301415,0.20829743609052895
5.630832608727467e-05,0.08336154098984604,0.41660230576611446
3.7970710251560792e-06,0.12500785627067842,0.37500856667078303
0.5000139929266647,2.3620612459495194e-06,3.848014549260239e-06
0.16660000260345917,0.12507127431100637,0.2083423817137629
0.041656871993234854,0.45835802419327853,5.544914920279752e-06
0.04178908647422851,0.00014423292581700357,0.45808693924543786
0.1666908383647949,4.666228404281685e-05,0.3332827585137987
0.08333784084065897,0.2500065084899776,0.16667557484037648
0.0833539859825494,0.4166630512690437,3.1495408224210492e-06
0.04175075477802124,0.37496497941110507,0.083304403164747
2.351265803453227e-06,0.5000179033737415,6.425169116287971e-08
0.3749811693033297,0.08336155131071993,0.041671627371028225
0.33335493415321,2.0923489914715288e-05,0.1666443018256141
