"V1","V2","V3","V4","V5","V6"
2.88258398607409e-06,0.377932168930682,0.377906880273318,3.20343420110146e-05,0.377902611560329,0.756004868173228
6.22259073054899e-08,6.01911961222899e-06,0.666682649788157,0.333460263809519,0.666798270759952,0
1.0000047456531,1.81968030123795e-06,2.19917828924221e-06,3.38047755564246e-05,1.02538557534672e-05,7.9512028019792e-17
3.61028444382029e-06,0.333351772085117,0.666566343692516,0.666790186026764,1.05379506149776e-05,0
6.93695832673023e-06,0.301506331275224,0.301486087736786,0.904635666922991,5.63158697006081e-05,5.77385415746039e-17
1.78072617999062e-07,5.95876687567846e-06,0.301552270572297,0.904809059682788,7.94868295482573e-05,0.301533670688939
2.2839023328473e-07,1.05348074501182e-05,0.667003061947987,0.333574768108538,1.13518402973272e-06,0.666941319565804
2.51971246120683e-08,2.51538689842614e-08,5.94785253123766e-08,8.94680413442915e-06,0.970178193997749,0.242593760739776
2.00090058017423e-08,2.31783125281075e-05,0.37807241264328,0.378239537292853,0.756214780673983,0.378244583252675
0.378083090729937,7.95775816765036e-06,2.22958475245249e-06,0.378250719295732,0.756240580917808,0.378171138694646
8.20669615463493e-07,0.301555150028096,0.904772827705286,0.301654311026715,2.69265343074644e-05,5.81540695818092e-17
0.904511761291001,0.301567153281021,2.42424569721505e-05,5.38930917331703e-05,0.301522843406379,8.71967256535322e-17
0.66662210786364,8.09866981624728e-06,0.666750421928944,0.333515520211494,2.67150782700122e-05,0
0.378082396080603,0.37822810498293,0.756187610337478,2.84593074927125e-05,3.69830177480986e-05,0.378143451628653
1.26917616534695e-07,9.35246264026853e-06,8.31153471234988e-08,0.301658035441746,0.904601839909365,0.301614790706644
2.80913767322781e-09,1.80058882289198e-05,5.82279742142257e-09,0.83216739501678,4.30632014172321e-06,0.554688836245583
0.301513823506657,0.904542975522161,2.50189453958584e-06,6.64962395358393e-05,0.301482533622931,8.71967256535322e-17
1.4227340780075e-05,0.970202650879035,0.242526642532976,1.51246350248006e-05,3.61506410280943e-05,0
6.93170246721049e-08,2.31134090811888e-06,0.904549818994198,0.301568932679942,0.301571807624442,0
0.377963421341866,0.377981548685569,0.377899008453181,1.74535694979147e-05,2.33636232236017e-05,0.75612563858672
1.13579615875858e-06,0.756293346096576,0.378003828303363,3.68974826311964e-05,0.378051680146107,0.378146739181144
0.242541596899129,4.41346071632787e-07,5.33389682856297e-07,8.19902533654185e-06,0.970145899486614,7.9512028019792e-17
1.37356794518613e-06,0.55486245406981,1.39806025300176e-06,5.90776429132759e-06,0.832210365118875,0
0.377935472947668,0.378009378412922,5.47045722864059e-05,0.75597292299502,1.87957633889387e-05,0.378027037535397
9.36046039903888e-08,1.8209275274446e-06,0.301498913116239,0.301571264879097,1.24776358084759e-05,0.904537857378718
6.92988367540195e-09,0.000125807377422799,4.18092325138383e-08,0.904721441429235,0.301474221717447,0.301532530534738
