"f1","f2","f3","f4","f5","f6"
3.0475330913296783e-11,4.369825543239325e-10,8.463346528009567e-09,2.954726405837038e-11,1.8847393960830526e-10,1.0013585372355296
4.381078616154884e-10,1.943305116182741e-05,0.3006361216551576,0.905975530853117,0.30259523931247295,5.108904941394138e-06
4.98575227244861e-08,5.798667936089422e-06,0.0015821724684605158,0.30262283340275825,0.30331562429566594,0.9050092489044436
7.038179612207765e-08,6.457821498611119e-05,1.578596023211795e-08,0.5545703641831147,7.405195165261767e-05,0.8336552990657248
7.236314779805294e-08,5.119853983081929e-05,0.24178965356100882,0.00013366496862405388,0.9717782547802553,8.83128810717707e-06
1.211506926605548e-07,0.000104702540800105,1.841039356041576e-07,2.555696588639112e-07,0.24314369808809883,0.9713923247332007
1.5704056479774232e-07,6.02828464870877e-06,3.2784204753794323e-07,0.3333311649825117,0.667296318404357,0.6686554979267045
1.8029361468641564e-07,4.924161353946797e-05,1.1130853181076328e-06,0.2426813249011928,3.201884147108038e-06,0.9718084813958675
2.8704225623467586e-07,0.00010366456245213195,0.00019913877757095,0.8326396731311586,0.5554247357642216,0.01058044890746854
2.870449535092269e-07,0.00010366553656580363,0.0001991522209050955,0.8326855664079619,0.555455349560278,1.6311822405917176e-06
4.0288002879030446e-07,0.002134245423365786,0.0016482851703525907,0.6676279671776765,0.3316267712753769,0.6685576091416239
4.971016926225387e-07,0.4528962635508904,0.44924065016016224,0.44634457647266496,0.4428824750413179,0.44968678830806386
9.791818043422512e-07,3.996365300277093e-05,1.281830350337506e-07,0.9713475987743843,2.8591441218424024e-05,0.24339640613509797
1.2233210880046185e-06,0.0022168351380716304,0.6664218818552149,0.33789910101356346,0.6667059892344457,0.0010235022106266283
1.2337899953119465e-06,0.0010929540072075535,0.3862554861850037,0.38167575262141573,0.7500311754336294,0.3822105632782838
1.4102295771111791e-06,0.00029230926761464516,0.30277691654920014,4.999239868073412e-05,0.30324396040177504,0.9050519707959204
1.7904399444076809e-06,6.740061893353749e-05,1.0015190055840932,1.3312303434519752e-07,0.00010718218344856566,3.520190252146859e-06
1.9163969843480865e-06,0.0005853290358433429,0.24480266837258183,0.9709540755973664,4.441880234864744e-05,1.8210353070242727e-05
2.640705304754735e-06,0.003660633523312323,0.5451402336631991,0.8404120527398474,0.00023172392369867883,7.748915364159043e-06
2.640705304754735e-06,0.003660633523312323,0.5451402336631991,0.8404120527398474,0.00023172392369867883,7.748915364159043e-06
3.1047500552043303e-06,0.0036566777074829256,0.9719513174788869,0.24232381525039537,0.00022633757274007828,2.54446295041538e-05
3.7817073769074842e-06,9.457133759795167e-05,0.3337953529399402,2.5152820780202765e-05,0.6666791348747761,0.6684581811872021
4.389741903520606e-06,9.054320989077569e-05,0.3033776976226029,0.30208761012465796,3.4665273562530424e-05,0.9058596659560223
4.66754661005205e-06,0.00016701041869088965,0.5550558785178659,1.100775548397602e-06,2.229714812984913e-05,0.8337271416299955
4.682190571101178e-06,0.00024227898797152275,0.5521176920294434,0.00010317448210051313,0.8353375938748397,6.411273623491471e-05
6.7512284574608215e-06,0.00048778284947346664,0.6672268399751208,0.6680935831944819,0.00018961643762053178,0.33359869530146546
6.779794638942014e-06,0.3007298147981592,0.0019645615816706557,0.9062772134343652,0.30269600109881306,6.926871535805238e-06
7.2806016213247356e-06,9.947938008345234e-05,8.841341067611185e-06,0.5553838322151442,0.8331634989558456,8.356398349201846e-06
8.926963650903354e-06,0.006955590725531297,0.6712641325651033,0.6623234940635936,0.3366655480631709,3.9911479153330285e-05
1.0965809873662156e-05,0.00034633607803593214,0.3296315336459805,0.6690348777652272,4.8076425153261756e-05,0.6683950477696692
1.1460455238863322e-05,0.00026090318966375827,0.24367182903153675,1.2300556965407813e-05,7.994511387734988e-06,0.9712995365332793
1.2169759542240528e-05,5.815000918571659e-07,5.012261382345062e-05,1.984085218540705e-07,1.0013316399719057,1.5934452239352168e-06
1.665141065339135e-05,0.3039329269799711,8.820812095597829e-05,0.30019647408708944,2.4243942823702663e-05,0.9061200914757102
1.7565110303310057e-05,0.001001242963078892,0.3007375475144276,0.9060920677143856,7.233982925534519e-05,0.3022875948682401
1.8272130261728125e-05,1.8234009476381108e-05,5.9177399492805365e-06,0.6679235087991073,0.6678477307393936,0.3328746233000214
1.855739613825715e-05,0.0002638550256356036,0.8334587570397037,9.876121747328502e-05,1.981556594362115e-05,0.5550532896508714
1.8576395060929672e-05,0.0002099094632276093,0.3839477957498011,0.3831641772335782,0.38106402501622366,0.7531787784864667
2.1952968959280507e-05,0.0010302658340509243,3.972067942594237e-05,0.9711833981343312,0.2439021990404139,1.1365697989166913e-05
2.3332681095599834e-05,8.448085926940776e-05,4.093394045622176e-06,0.2397362347654941,0.9722116979776161,6.327349637629831e-06
3.328106964830864e-05,0.0010511248387153123,1.000426795279367,0.04250991923505181,7.178152344990409e-05,0.01883350295256074
3.341492211054638e-05,0.9718207069130624,0.24307674198692367,0.00010213085849727128,7.523102286642314e-05,8.935299201636441e-05
3.344077105943131e-05,8.929049703063272e-06,0.0006767911409902473,1.4382166882776217e-07,0.8334760522001302,0.5550377194111917
3.543783007812958e-05,0.6642950953379528,0.0001767414656835889,3.842313944068116e-06,0.3303916472378415,0.6724537100420611
3.706350469248384e-05,0.0018849006993623646,1.2174219836052744e-05,0.3043573523533499,0.9046079208316312,0.3028455647688148
4.065626353429447e-05,3.993085060074391e-06,9.778152001705912e-07,0.9060984537231711,0.3017083350669835,0.3028128954519237
4.5263656035252716e-05,0.3427429639363477,9.913900321413842e-05,0.6632891721809614,0.0008870843354357935,0.6673422865774568
5.0318229004699686e-05,0.30302055533372696,6.939644924595509e-05,0.00028409518455653005,0.9069667865567572,0.2971418013196508
5.194007381040088e-05,3.3149321176209753e-06,0.30253038245050606,2.2940216506724313e-05,0.9054304000636813,0.30231213164974235
5.389799488726429e-05,6.427782350054673e-05,0.37666716449798515,0.7590771193737876,0.37398858360189924,0.380366376835916
5.8754107525951434e-05,0.002253591709219244,0.6685309661460755,3.944749142449035e-06,0.3320504385459681,0.6681642083170242
5.983467338791457e-05,0.3767176442844265,0.37897338137449954,2.540036980797596e-05,0.38089316319872135,0.7564657079514012
6.329808884295764e-05,0.38167544842213186,0.3806479127376704,0.7537321702408359,0.3794370978292702,5.253658842486762e-05
6.636890283199318e-05,0.30153142836987806,0.30225834282144626,0.0006755918764432005,0.0010954063490724968,0.9065391738506616
6.710447478243656e-05,0.9059115191563,0.00026293043253309287,0.3010885578653058,0.3027667926803845,8.333799867921037e-05
6.833864754311075e-05,0.970248775467104,0.005964785059059476,0.2473874976039314,4.2532310188273205e-05,0.00013826713807872846
6.986631898994031e-05,2.424017960007832e-05,7.234843464746793e-05,1.0007911259384188,4.117552294508829e-05,5.7665698686340875e-06
7.263096962288059e-05,0.3002447695784503,0.00010646179781455357,0.3029285035660284,0.9062535195482252,2.2820772767962134e-05
7.294110574636933e-05,0.002132210190222615,0.30336148913466277,0.30095483885373214,0.9059899675765601,0.00036331201554670056
7.854058710398499e-05,0.8335847844868789,1.0827350442886264e-05,3.966950106874354e-05,3.054318828240007e-05,0.5558862705065849
7.858900340405541e-05,0.001104887102689203,0.33298872342374225,0.6673950508711971,0.6687165368725538,1.4984859496926472e-05
8.62132561817848e-05,0.33430805836050614,0.6670742296435914,0.6677705257240152,0.0002612246907424181,6.222882653589343e-05
8.623074394387914e-05,0.0009743897626858086,0.3760660629300733,0.3909016505777437,0.38106402501622366,0.7531787784864667
8.87797735442699e-05,0.6722533128667745,0.00019445044933844816,0.3256659298267364,0.0008875278922624205,0.6676759687484569
9.507745356027981e-05,1.5865220757469675e-06,9.235504188379791e-06,0.8333747214539206,5.7585127750991696e-05,0.5551463023568302
9.74147093346486e-05,0.0003527103600461369,1.709005448249428e-05,1.000906648103455,0.004700147009748857,6.309015986598219e-06
0.00011458551234400608,0.24185025760876555,2.957124959729865e-05,6.133012132265927e-05,0.9717266800044387,6.393739388913812e-05
0.00012041152237561421,0.9051832985907026,6.568925071351375e-05,0.2974322442491724,0.0001677875691483578,0.30774146416754633
0.00012130016657361136,4.5177394456602483e-07,0.6670151461450012,0.00010276380481429888,0.668755406899943,0.33286969889351437
0.00012346000802299388,0.38596601700129063,0.38594562164214574,0.3739182725868124,0.00026651986502010497,0.7516412028018091
0.00012664619487295906,0.30511332038752836,0.00019837188345007037,0.9048437880248273,3.740042013428045e-05,0.3022423119010448
0.00013157844546830076,0.0002740420958398469,0.971411066713769,0.00018012055111700056,2.660924301333771e-05,0.24421644188102837
0.00013267388305693924,0.37838517656911624,0.0010911387654913367,0.37490307500213776,0.37977273936020395,0.7580824917106812
0.00013494437790063783,5.586295717906544e-06,0.9053888386629235,0.3036599794551874,0.3012388414592481,7.794448070016854e-06
0.00013935782763820016,0.668606457282646,0.3313913964425804,0.668741657757211,0.0066230221282980485,4.5632188557253403e-07
0.00015664118990764945,0.3877755484590652,0.0004301805822694137,0.3745957275333777,0.7537804820013503,0.38029453857373025
0.00016647529741838888,0.33440568647401386,5.1313458443404896e-05,0.6682086614423656,0.666625220492389,0.00012769449783587992
0.00018311225690916517,0.5576674382846291,0.8320501707403896,0.0006114697509141588,4.699402860939595e-05,0.00025693286917776896
0.00018836202151161302,1.5357593355494355e-05,1.3370674777471343e-06,1.426250090217795e-07,0.555700225571639,0.8329165066229006
0.0001898959620361171,6.491161831294519e-06,0.9714481839940116,1.4110683122358695e-05,0.24298837858225678,3.978615740955843e-05
0.00021105746880096512,0.5560519950547499,0.0009007170569523197,0.8328371179843402,0.00010566880240648363,2.0547923164394516e-05
0.00021302807063402235,0.7593459067758571,0.37427946908692467,0.3770117229383032,8.75451629582955e-05,0.37938404920368524
0.00022259129294852824,0.6685931862585677,0.6683643071636639,0.0002457453722989298,0.005333259963428357,0.3309130583082273
0.00023821508630750035,0.9707281713943299,0.0001218691569569526,1.0948344652372072e-05,0.24426962717429698,1.9344767432740842e-07
0.000238936658376714,0.0034260875327698373,0.00010005119854163282,0.0001483184165432357,0.002452988461454984,1.0013500741519266
0.0002565033587062285,0.0005109023389001754,0.6672534743918919,0.33221437878438964,3.826656708224873e-05,0.6686183317393374
0.00028558096066524333,1.001518862948869,0.008530431794594144,0.027553154058943655,7.370231431549666e-05,1.8845282207704976e-07
0.0002857009172136426,1.0019395448657455,0.00011858022069350344,8.725904065966094e-05,7.370271429227494e-05,1.8845384479598782e-07
0.00030424552970864064,0.7531797812474706,0.0008355434429481294,0.38383554584153506,0.3788129003325301,0.3801245730642718
0.0003222874950924757,0.66759022449733,0.33230649100693016,0.00018250081115904547,0.6674931517208599,1.4534317940023847e-05
0.00036020524577316045,0.29966613099117684,0.3003897407277241,2.4592861302761742e-05,0.9070076584108552,8.478595319878959e-05
0.0003750421649830148,0.756840615984547,0.37821939794766835,0.378246560400203,0.3791615419895584,6.436101652537001e-05
0.0003794164615517917,0.3840742308313936,0.38235160960120457,0.7532977522033873,0.00011651824450160039,0.376148033615946
0.00039915082358864853,1.7187031985863055e-05,0.8323059149716129,6.254446994058821e-05,0.5567915571822766,5.42418852465944e-05
0.000412377049234978,0.5508053100685402,0.030151062762496857,6.682286537154254e-05,9.86106678154385e-07,0.8368577674178025
0.0004225130684645591,0.3819972036011155,0.7593806272163518,0.3796239114476235,0.36903626246365623,0.00030565435213992533
0.0004303979009639037,0.23971719902663086,2.6144328368942347e-05,0.9721424465349346,3.571721537618669e-05,1.3075267233336684e-05
0.0004612611052071813,0.8961805650761683,0.29340687759824974,0.00013741723451028234,2.383705258559853e-05,0.33786732966750116
0.0004662495370188835,0.9058725499181313,0.30324090535739456,0.00013920844364511474,2.414776431321381e-05,0.300306777368763
0.0004746843040675932,0.5516244710972443,0.0007327952989919063,6.68222695091266e-05,9.860978849979652e-07,0.8368503051204539
0.00047731513382556084,0.3049047606544162,0.899909330918589,0.31903389171516583,0.0004580667722278899,3.1054579231305325e-06
0.0005004050874141378,0.9055261699820265,0.00013138506203393455,0.00048258440268294936,0.3023004553623643,0.3022958789007944
0.0006263386375690322,0.00016053322133090353,0.0003446273762826205,0.0003430373614286807,0.971646511264003,0.2443319021987722
0.0006434130656555869,5.335484863156621e-05,0.00035691160322351553,0.0003472936236917167,1.0013312611436622,0.0003106488353315316
0.0006435981627589464,0.669919826017082,0.6675731075218233,0.32920902664069573,7.965577337060169e-05,4.503251360660485e-05
0.0008068561902258575,0.666315903900697,0.6679248772709758,5.468290570641726e-05,0.33560158676744706,1.62551794765496e-05
0.0008906420902787986,0.6635237332657067,0.006927086445830976,0.34336105577593046,0.6666349997922721,1.7367803195741455e-05
0.0009329628581965162,0.8340070173289782,0.554947608538187,0.0003825400249700203,0.00024018610414350044,2.585525158751553e-05
0.0009368429342157186,0.6710877029148763,0.0018921243519242775,0.6621171466684385,0.33748739132970373,3.9911479153330285e-05
0.0009924722724798263,0.8334471852477842,0.0021062853864530482,0.5550987860638738,2.7238842435545957e-05,5.412453607132297e-05
0.0010956483909973498,0.8315897087802943,0.00034310423494020184,0.0005071732496900293,0.5577602404126125,9.448155358215903e-05
0.0011163519545008792,0.3357629175728067,0.6678701219053997,0.0004561295211849808,0.00016589566488731108,0.6666142768834478
0.0011314717146255922,0.9055022841373219,0.3048605400830044,0.2996565760737747,8.041347852833568e-07,1.0054107541276173e-05
0.0011624493369572003,0.2997995386520284,0.9066274969389395,6.246148024632205e-05,0.3013359266407332,3.940633151086284e-05
0.0012434945176368324,0.3013215564681828,0.0036291994247146507,5.132068415556736e-05,0.3046714584893075,0.9050599782134876
0.0012436702140531174,0.670459638315298,0.3264908982765529,6.966774021801986e-05,0.0008333513069008293,0.6683380606223476
0.0013472199260509453,0.3817884555899465,0.3787006878770652,0.39302892144871376,0.7472196665348256,0.027086123790706663
0.0013601479257705528,0.9714988361274446,0.00201780218941466,3.9829551772482564e-05,0.00013113728259156706,0.2439436294697219
0.0013620428298039453,0.9055313981033236,0.30080294346905795,0.0005024810835316688,0.3037671059722252,0.0007270644291011783
0.0015290800764744365,0.0015029432324292229,0.8331383341524985,0.5555629460599034,2.721201721119772e-05,0.00017165054008427396
0.001645629532141329,0.0016345556547245185,0.9070371928903853,0.00019332796807124513,0.30188803715383367,0.2983057538623309
0.0017693376747415087,0.24365181259592156,8.227923416401201e-06,0.0005606172745022136,7.391069741559876e-05,0.9711525860406861
0.002251882309422665,0.33177282841868594,0.0003259532133998579,0.0002728887502625997,0.6680049610563994,0.6686843428476984
0.0024036019483988287,0.29994746758716706,0.8959616244019589,0.0030951976302611988,0.0008704349691046991,0.33183589840085853
0.0024246637786936374,0.3778735054319829,0.7565944986668395,0.37995101870706627,9.778329789049865e-05,0.3784474509016869
0.0025703186199064667,0.3756627683201639,0.377070101182105,0.00015104707426052825,0.7576960677348022,0.3812440446031662
0.002758264431623091,0.5570053718153112,0.0010464409778028127,8.71060586268026e-05,0.832432790830552,0.00019192837127822654
0.002839132689296101,0.6661083686923722,0.0006913038877085472,0.6675256476576563,0.001546051328665402,0.3366697782280874
0.0030036594399964873,0.3015821179090836,0.3019991436813096,0.9059373748472721,9.156787126521826e-05,8.67493614309025e-05
0.0032763808156185664,0.24263222983772537,0.971007731260283,0.0002203084831317677,0.00238037790371279,2.6201616050385183e-05
0.0037192585399106483,0.6685596157932311,1.9332644720680313e-05,0.0007841415108257527,0.6676407239772495,0.33235819094473135
0.004338431870446849,0.37903856100964095,0.0013237162858237466,0.7573433428389522,0.3789179676214498,0.3765944999350137
0.005292516618479945,0.0002972493845544933,0.9073404951580845,0.29700168161057916,0.0001484097187825191,0.3029424605876091
0.005458141561175226,0.3345683665934764,0.6664080736092796,0.0003829478333384731,0.6683310158260912,2.762268534454633e-05
0.005566437254250096,0.0018426192104896366,0.7527606395566069,0.3777019264531479,0.38565849452133943,0.38024750087881326
0.005879673090788147,0.7585640632489375,0.378666596783425,0.00019112591587522302,0.37128237740959563,0.382153336787465
0.006530604109667876,0.3792120272426564,0.7564516268339019,4.5599151156472906e-05,0.37777919439491114,0.38029245978866993
0.00944351025686686,0.682302838831633,0.020981850463590027,0.6522914472205551,0.00018608417314329459,0.33360052555893865
0.06330666801303308,1.579509935130378e-05,0.5692010477247356,0.5015111321052781,0.35669773185591397,0.5429257818883524
0.08334538142649676,0.5963105175295218,0.6057122038401107,4.059734728318357e-05,0.3862637142182016,0.35247320782841846
0.18194341686591764,0.9310820509428042,0.32066172767359397,0.0004864830856985958,0.00025459870098588027,0.004865768702745018
0.21105774958137816,0.20366793248432802,7.513694592930871e-05,0.9263022265103951,0.004074672512477742,0.24432942113514783
0.2244456690059131,0.21712476563696917,0.8963125189241343,0.3186964478816,0.00045758227258172797,0.016663411069249963
0.2386338415062487,0.864023808434488,0.041864985078368784,0.22193281033270043,0.021160155224919427,0.38441517808159414
0.24144255195247014,0.008830060064399459,0.011087720104604265,0.01996961751575431,3.201883362409046e-06,0.9718082432307431
0.24144255195247014,0.008830060064399459,0.011087720104604265,0.01996961751575431,3.201883362409046e-06,0.9718082432307431
0.24234475635724131,0.012253680811294495,0.971007731260283,0.0002203084831317677,0.00238037790371279,2.6201616050385183e-05
0.253113544497704,0.2700761089558473,0.11296850100817109,0.006580313001334343,0.9235634076286644,0.0001716512122172477
0.26432013143351185,0.2681568229381729,0.7329699999724535,0.5697656453161062,0.014968340869053265,0.002262731203258699
0.27155347490499493,0.05623651014153922,0.003962128793168239,0.08753893202695373,0.9581926072506292,0.00016563640133682132
0.2870083818564967,0.010792761210613731,0.44279148216794234,0.8510256676064043,0.0026171870244740855,2.0547859387472655e-05
0.2870083818564967,0.010792761210613731,0.44279148216794234,0.8510256676064043,0.0026171870244740855,2.0547859387472655e-05
0.28956975692450876,0.0005371095140049749,0.0006575141089920263,4.4944587919639034e-05,0.6824500077301584,0.6735692574139842
0.2993070480277969,0.018826526171921088,0.9069201351653511,6.248164135643622e-05,0.30143319085500414,0.004295382699715294
0.30152628157815703,0.0019349651956512691,0.3022593997673709,0.0006755942388728817,0.0026576088160737647,0.9065569226876918
0.3015341604950906,0.001935015756517692,0.30226729784076833,0.0006756118922292029,0.0010954388027177124,0.9065660319209542
0.3022211474734369,0.011315910180519707,0.006378360895201895,3.933828334144937e-05,0.3034585241281512,0.9050338530469529
0.31464312498673963,0.31012012718315457,0.8991442331905494,0.003059567017175787,0.014968291484644835,0.0034269558870073115
0.31472228045773354,0.0013891078439139915,0.6359074775992191,9.226977850789553e-05,0.7065745111635556,2.23845525848515e-05
0.3153396529847189,0.029333438605216765,0.6756050635768966,0.6677656297950689,0.00283880362747209,6.222861825122834e-05
0.3171153826422581,0.11445027489169972,0.33065287725728276,0.0003200020957062999,0.8830633416845122,0.00587611566839524
0.3171153826422581,0.11445027489169972,0.33065287725728276,0.0003200020957062999,0.8830633416845122,0.00587611566839524
0.3289935501735558,0.01837795131445199,0.6554216969200938,0.0015967526618280083,0.00011377800919761963,0.6820018379132919
0.3427430401384359,0.00033690904735764996,9.913907228757232e-05,0.6632896343165419,0.00010082145076187055,0.6673422865774568
0.34783776860001153,0.34126784575149477,0.02320467145427518,0.3255987863490944,0.8121000332865848,0.0001909297901243956
0.34834521082425335,0.3642033331234005,0.000317734567851426,0.008903226046169001,0.0019526573954805188,0.8651970644543633
0.3580124170635862,0.023792226406705676,0.458235610713587,0.13093815382890803,0.26526291970298105,0.7592942797028274
0.3602897550258756,0.020967191544319596,0.883842251319647,0.00013320831251569347,0.012030865110021782,0.3028191995453754
0.36030655060271144,0.020236289867025234,0.8837811331470544,0.00013319910108840205,0.016455652278033868,0.3028191995453754
