"V1","V2"
0.851794970380846,-0.75508161478408
0,1.03371695764904
0.652425971884623,-0.43804818297556
0.823256709175301,-0.438179403273059
0.618293277335696,-0.101835829620207
0.409160243056482,0.267237758682973
0.453902532916053,-0.101765177590521
0.257912638941347,0.267390404871169
0.0828819668991169,0.698556883080817
0.181819737076189,0.698476481889445
0.209334008780879,0.508028861995313
0.217117358815238,0.448758192143758
0.192199850529785,0.634609747071964
0.226073505442322,0.385138372633346
0.0634741016599593,0.719692423690739
0.0478637949131883,0.763530411948569
0.231546681601015,0.350764402436143
0.629292470821808,-0.273583155282321
0.627504665751085,-0.248896751886183
0.833813027253522,-0.622986922995598
0.844941358713735,-0.735151729616724
0.417429777186296,0.159506400127484
0.83151164579506,-0.588551521605
0.631150854747392,-0.297699781332874
0.425554669212054,0.0643548821563747
0.238453809130206,0.314297946681378
0.00304235633143424,0.977352507001393
0.0138020015813419,0.908472078495442
0.621397340556092,-0.154704319512614
0.435239875563612,-0.0263195581442208
0.197682203110306,0.596050559433887
0.189436443174792,0.652916776648149
0.836216218314377,-0.655052118471954
0.229866276172437,0.360861085485623
0.430695060319999,0.0125872578405129
0.643869366836342,-0.414077306200811
0.000396753897159234,1.01346602897004
0.635782027313337,-0.350378862751404
0.207703423406654,0.520575470913918
0.0736676712609919,0.70353632271705
0.42169185750445,0.107843578803914
0.00982605111412971,0.929947947563983
0.0221669945705161,0.868122746986628
0.0290096379391966,0.83761973636255
0.221417490407878,0.417308485164212
0.620230557435411,-0.135184240922901
0.634900901959226,-0.341212065436453
0.217117358815238,0.448758192143758
0.436898956316407,-0.0387303843441313
0.199710042524876,0.581179936610667
0.414910054232958,0.191492886033874
0.255457385729901,0.268126898864585
0.201817795374475,0.565445769615737
0.221417490407878,0.417308485164212
0.640774832107499,-0.394202280069969
0.24505445637376,0.288308281804247
0.624448376785227,-0.203545231639179
0.622625202636269,-0.174763078543602
0.649881591928818,-0.435790311812573
0.443827408521543,-0.079133513681469
0.030920760349578,0.829403473086012
0.0207005561960569,0.874901555851371
0.418513889051724,0.146048397379478
0.413103446141343,0.214945669999102
0.619386725837301,-0.1207971638997
0.432300096451334,-0.00194147204249558
0.825558953454905,-0.483995093528658
0.827043629279452,-0.512030418229388
0.840267488545646,-0.69956512666647
0.428286293109382,0.0358974824004722
0.827397021383769,-0.518520204660863
0.0081006252984252,0.940169403909449
0.824581409460775,-0.464878713236056
0.638534357525469,-0.376279067559319
0.410991214399789,0.242801281924063
0.823261762212162,-0.438279735514425
0.203486202046853,0.552843533762176
0.0642653386179131,0.718053661715396
0.439653085828693,-0.0570614624226306
0.838252942337752,-0.678966964561952
0.414910054232958,0.191492886033874
0.632789046440966,-0.317584266435989
0.00348987574128505,0.973277872687549
0.625855665832871,-0.224901600221273
0.413103446141343,0.214945669999102
0.447586172777094,-0.0927829710611199
0.038867295881439,0.796758708323832
0.204895821243299,0.542104706295554
0.422607981070806,0.0972148600634332
0.419659622654117,0.132053688673625
0.0169285511872574,0.892847317644717
0.0438611285693936,0.777737100630235
0.0347571526472056,0.81331977442199
0.427578042940129,0.043077403926227
0.642180084913777,-0.403940561170097
0.839174040024742,-0.688764862290554
0.829360141704441,-0.553233013171072
0.828562391358043,-0.539404818611219
0.42363738685489,0.0854978458838683
0.84203777086036,-0.715082253367243
