"V1","V2","V3","V4","V5","V6"
1.02842273982306e-18,1.07544189776972e-21,3.80239623150822e-19,6.12204997582994e-17,1.11361124030535e-24,1.00000000303535
6.04471641768892e-42,2.16045575729446e-35,3.68084989589269e-30,8.71986127994702e-24,6.1230318363989e-17,1.00000001098918
2.05793776056265e-29,4.53618453276027e-30,5.81409928719788e-36,8.71991601479379e-24,6.12307027088194e-17,1.0000062880239
2.72749012711854e-24,6.17076050831392e-25,8.25930021769365e-24,1.11227160894597e-30,6.12303363179246e-17,1.00000030420888
38.7444494238877,0.878689052908802,7.05954186659665e-05,0.0407193988484265,0.047853196342115,0.000230329617759498
7.83734759675945e-37,2.75811212683581e-43,6.85178568160815e-31,1.08396507537368e-24,6.12303177900763e-17,1.00000000161615
2.74749746125207e-28,9.81989277601781e-22,1.67305214097731e-16,2.51655776873884e-15,2.68803644108783e-17,41.1929309757895
3.98867494308733e-05,0.0023547320918188,31.3913430015036,2.85496982059529e-05,5.077778815791e-05,0
15.5788167408368,0.264378828711763,0.0147108515540457,0.0112031487286787,0.505218011895109,0
0.0245537533371184,0.472752266976547,8.62330924781824e-07,38.7515716570126,0.000431798152551681,1.94134875059112e-06
0.00103190624754913,40.3738770873395,0.00926472260290813,0.00568923758993943,0.0204310143659524,0.910376212547377
1.402741458964e-05,8.57194687059539e-08,7.93578609262966e-05,1.24799387192791e-08,35.7883772983757,0
1.20605419836727e-15,8.2437702962732e-18,4.36386006799215e-20,6.55508553788506e-20,3.3139104301459e-21,19.6974704772088
2.74749746125207e-28,9.81989277601781e-22,1.67305214097731e-16,2.51655776873884e-15,2.68803644108783e-17,41.1929309757895
4.62163399161002e-17,2.11617075645799e-15,6.92748923322692e-19,7.65417139179337e-21,1.06323135634754e-18,34.5690799900698
1.47254933428025e-05,1.03557750437314e-09,7.91729307710618e-09,6.71829983743742e-05,30.5435617455609,0
8.50846327858821e-08,1.49548315889096e-10,4.17597842162095e-07,3.10842584239897e-08,24.1375955771752,7.20619774153766e-06
3.74881474813629e-21,4.6444707438312e-18,8.15847515203067e-16,3.57560728967262e-17,1.48525083960837e-23,13.3372472399737
1.14896709518566,0.0406298943226313,0.0034718404218492,27.7270416824964,8.30527263301939e-05,0
7.79146569867501e-09,1.6273136910699e-09,3.47804819426326e-07,2.98838164257415e-11,19.6517177729073,0.0071455071589937
8.50846327858821e-08,1.49548315889096e-10,4.17597842162095e-07,3.10842584239897e-08,24.1375955771752,7.20619774153766e-06
24.1180322726989,0.00938575208204685,0.0161828676734504,0.000317889746222516,1.82108363937652,8.0334273723803e-05
27.7320312739911,0.159161085861844,0.0166022388042082,0.0151570533770104,0.00159503983098895,0
1.63143203623427e-15,1.14201533547844e-16,3.73301521611365e-17,4.61095619873005e-19,2.97516223044825e-23,26.71634527201
0.013004630576531,21.2670881617095,0.0191348330451309,0.010715028630545,0.70913715189049,0
0.20527387140239,7.22397912109404e-08,0.018562728053063,33.1625157880559,0.00168171027927812,0.0377257061533499
1.14812896838924,34.37191480783,1.51394360634571,1.56900763586143e-06,0.659498156162688,7.24643463772892e-05
0.00633134480772177,0.0746341489340119,0.0166783992719129,37.0387949101654,5.99130821694451e-05,0
0.000374011959836542,9.59619279743077e-06,29.7497129615037,0.0168195896666502,0.00248825021570361,0.81096533570377
0.0247124423681872,1.41622947703957,26.2285441633257,0.0293846375338798,4.77720547448988e-07,0.000357771854732441
1.63824029606329e-21,5.8048902879222e-23,1.43312718095251e-15,9.40453451634601e-18,1.68091742379179e-18,23.4060360595221
0.000162100185558008,8.58155423042273e-06,4.93314261205245e-05,2.8070519534045e-08,34.0489509476138,0
1.43952361029316e-06,3.40744572687578e-08,7.74189528130407e-10,6.87627958900991e-05,30.5435617455609,0
0.0382623536209142,27.7506959084604,0.0838021357295398,0.0319136523117037,8.30527263301939e-05,0
0.393378397076783,31.1110177893303,0.201677793792933,0.000410102648801785,5.09736967277226e-05,0.0107332773081657
1.57210617542764e-15,1.23533046705948e-16,3.19051632836824e-17,4.44585047302946e-19,2.86862981114865e-23,25.7597060448974
37.050311131175,2.50190229493131,0.00108992636322188,1.69253852619943e-06,0.00163436519843559,0.0196863093890733
34.0579381686348,0.0583142457884658,0.010600496582601,0.00522952933526938,0.00149895411664472,0.00097192693963197
0.00019575905130873,0.51203480657111,3.53064849410253e-05,30.8313616368155,1.73453285069589e-06,0.761349615472375
1.52991103758399e-05,9.04300345031473e-07,1.51082031064697e-07,0.000408312270988414,6.34006036619716,0
2.73532988318413e-09,1.66610375269794e-07,1.1558726028022e-08,2.58244071575198e-09,9.43639318597491,3.1784551834975e-06
0.00102225406558597,39.9962303688214,5.50703111443776,0.00620563911295431,0.0199397877004919,0.92358001512924
0.176253493011343,24.227031827599,1.68256204499502,0.239164443190409,0.000202730920607473,6.26154381202983e-05
2.29093818261327e-20,5.87796296593313e-22,1.82226133557548e-15,9.43891362551198e-20,1.52412947600362e-19,29.7607690642823
2.00531066597656e-15,3.76082506030324e-17,4.57527816930655e-17,5.69395218040209e-19,3.64869956539131e-23,32.7645720912975
2.29082236011938e-20,5.87766579495973e-22,1.82216920788124e-15,9.43843642428322e-20,1.83241974846516e-17,29.7607690642823
33.8567344440659,3.59562282559066,0.860070320805652,1.5523076438973e-06,0.00149895411606858,0.00135510636762686
0.609108360918062,37.1284667030411,0.00108989039336636,1.69248266887887e-06,0.00163431126095683,0.302332345467243
0.208700818366187,24.8814609972695,0.00218474913926227,4.03524604652843,1.41794141241718e-06,0.000155910994882881
0.21142693024054,25.2064700068504,0.0339594140405455,0.0316030351887344,1.41794042020011e-06,0.0298210827228493
0.609108360918062,37.1284667030411,0.00108989039336636,1.69248266887887e-06,0.00163431126095683,0.302332345467243
10.5904775973708,0.00051284515345568,0.000939036879148693,0.591399495002651,0.0756847596768489,0.312962074014216
31.1141486214114,0.0121083545250538,0.0213854225197636,0.000410102648801785,5.09736967277226e-05,0.0107332773081657
