"f1","f2","f3","f4","f5","f6"
7.2536413351492,0.450330868666158,0.173177389280811,0.173173158895225,97.3116137648151,0
7.62539165230068e-18,4.71969436929527e-17,1.81957561705398e-16,5.92802418042688e-16,10.1573811525563,0
1.10026247412081e-18,6.53565022026331e-18,1.91692670552669e-17,2.16040243821015e-16,3.54383691690458,0
2.40281780018027e-34,1.95941356277737e-33,5.18011362827719e-33,9.05355420977825e-17,1.47860644059526,0
2.40281780018027e-34,1.95941356277737e-33,5.18011362827719e-33,9.05355420977825e-17,1.47860644059526,0
2.40281780018027e-34,1.95941356277737e-33,5.18011362827719e-33,9.05355420977825e-17,1.47860644059526,0
4.92583771980107e-19,2.92044709216784e-18,8.02986109192903e-18,9.01741798424214e-17,1.47932319821121,0
7.76229265055699e-18,4.62367036430184e-17,1.27267601809559e-16,6.22491706394052e-16,10.4049075648236,0
2.31879402031811e-35,1.76397645588255e-33,5.2376498219552e-33,9.02618955427433e-17,1.47413730560858,0
4.57881662650099e-34,3.72727672340353e-33,1.25212542814279e-32,2.13493304439487e-16,3.48672540809719,0
4.57881662650099e-34,3.72727672340353e-33,1.25212542814279e-32,2.13493304439487e-16,3.48672540809719,0
1.68204061662938e-18,1.02618971458369e-17,3.45049553239932e-17,1.89408410157094e-16,3.14887000921262,0
2.45969104199903e-35,1.57723918443003e-33,5.30712783905016e-33,9.04224594319731e-17,1.47675959951925,0
2.31879402031811e-35,1.76397645588255e-33,5.2376498219552e-33,9.02618955427433e-17,1.47413730560858,0
2.31879402031811e-35,1.76397645588255e-33,5.2376498219552e-33,9.02618955427433e-17,1.47413730560858,0
3.04222384508257e-34,1.95618211800444e-33,5.12447130709584e-33,8.9719910242448e-17,1.46528572161012,0
2.45969104199903e-35,1.57723918443003e-33,5.30712783905016e-33,9.04224594319731e-17,1.47675959951925,0
2.31879402031811e-35,1.76397645588255e-33,5.2376498219552e-33,9.02618955427433e-17,1.47413730560858,0
3.04222384508257e-34,1.95618211800444e-33,5.12447130709584e-33,8.9719910242448e-17,1.46528572161012,0
4.94467708542032e-34,3.19117858338925e-33,1.0680822986108e-32,1.82235208466627e-16,2.97622510119785,0.0329894472740876
4.94467708542032e-34,3.19117858338925e-33,1.0680822986108e-32,1.82235208466627e-16,2.97622510119785,0.0329894472740876
7.62539165230068e-18,4.71969436929527e-17,1.81957561705398e-16,5.92802418042688e-16,10.1573811525563,0
7.76229265055699e-18,4.62367036430184e-17,1.27267601809559e-16,6.22491706394052e-16,10.4049075648236,0
2.40281780018027e-34,1.95941356277737e-33,5.18011362827719e-33,9.05355420977825e-17,1.47860644059526,0
2.40281780018027e-34,1.95941356277737e-33,5.18011362827719e-33,9.05355420977825e-17,1.47860644059526,0
2.40281780018027e-34,1.95941356277737e-33,5.18011362827719e-33,9.05355420977825e-17,1.47860644059526,0
7.76229265055699e-18,4.62367036430184e-17,1.27267601809559e-16,6.22491706394052e-16,10.4049075648236,0
3.08300898404531e-34,2.04525797463021e-33,5.08732947604358e-33,8.96896484646013e-17,1.4647914929504,0
4.57881662650099e-34,3.72727672340353e-33,1.25212542814279e-32,2.13493304439487e-16,3.48672540809719,0
4.57881662650099e-34,3.72727672340353e-33,1.25212542814279e-32,2.13493304439487e-16,3.48672540809719,0
3.46941620416038e-34,1.94905906787335e-33,5.12447130709584e-33,8.9719910242448e-17,1.46528572161012,0
2.45969104199903e-35,1.57723918443003e-33,5.30712783905016e-33,9.04224594319731e-17,1.47675959951925,0
2.31879402031811e-35,1.76397645588255e-33,5.2376498219552e-33,9.02618955427433e-17,1.47413730560858,0
3.46941620416038e-34,1.94905906787335e-33,5.12447130709584e-33,8.9719910242448e-17,1.46528572161012,0
4.94467708542032e-34,3.19117858338925e-33,1.0680822986108e-32,1.82235208466627e-16,2.97622510119785,0.0329894472740876
4.94467708542032e-34,3.19117858338925e-33,1.0680822986108e-32,1.82235208466627e-16,2.97622510119785,0.0329894472740876
7.97729686201974e-33,5.06593849781479e-32,3.10022135270201e-31,5.13201907916032e-15,83.8150000306905,0
2.75245548440319e-34,1.69514488293902e-33,5.67583718883743e-33,9.68467649520918e-17,1.58167993575736,0
4.36655375080376e-34,1.87344013737674e-33,5.15684828397754e-33,8.98893892067197e-17,1.46805361455372,0
2.40281780018027e-34,1.95941356277737e-33,5.18011362827719e-33,9.05355420977825e-17,1.47860644059526,0
3.94771776773781e-34,2.4542494907208e-33,4.86484406379473e-33,8.9222785307418e-17,1.45716678717085,0
3.94771776773781e-34,2.4542494907208e-33,4.86484406379473e-33,8.9222785307418e-17,1.45716678717085,0
4.36655375080376e-34,1.87344013737674e-33,5.15684828397754e-33,8.98893892067197e-17,1.46805361455372,0
3.46941620416038e-34,1.94905906787335e-33,5.12447130709584e-33,8.9719910242448e-17,1.46528572161012,0
9.00488246229162e-35,9.32583750326144e-34,5.5733654660372e-33,9.23001623813658e-17,1.50742582860636,0.115360732075988
4.94467708542032e-34,3.19117858338925e-33,1.0680822986108e-32,1.82235208466627e-16,2.97622510119785,0.0329894472740876
