"f1","f2","f3","f4","f5","f6"
0.88243638340636,0.283506442899292,0.388949147247764,0.0624446933740682,0.0179528249678367,0
8.05772523155219e-19,2.71308028620051e-19,7.16234974091958e-18,6.08040267855568e-17,1.00000000000001,7.49579587961439e-17
8.25353801905027e-19,1.7767851648579e-19,7.17607048251358e-18,6.08024920412962e-17,1.00000000000001,7.49579587961439e-17
8.25353801905027e-19,1.7767851648579e-19,7.17607048251358e-18,6.08024920412962e-17,1.00000000000001,7.49579587961439e-17
3.14636400009123e-33,3.07163690939124e-33,7.18125966846309e-17,3.76862953121939e-17,1.32451691061802,9.92830840109004e-17
7.34460553887013e-35,3.62515273185043e-35,1.40001575195482e-33,4.90838717331894e-33,8.33705187689714e-17,1.36158886500541
8.24966399770913e-19,1.79468640126044e-19,7.17607048251358e-18,6.08024920412962e-17,1.00000000000001,7.49579587961439e-17
4.41816943541797e-18,9.61097382084912e-19,1.3447248464346e-17,5.95640779661337e-17,1.00000000000001,7.49579587961439e-17
3.55722242111598e-18,6.71454526701042e-19,1.06222984561418e-17,6.01931382927436e-17,1.00000000000001,7.49579587961439e-17
3.14498901130279e-33,3.06952713746865e-33,7.17724590189188e-17,3.77626802984769e-17,1.32451691061802,9.92830840109004e-17
7.34460553887013e-35,3.62515273185043e-35,1.40001575195482e-33,4.90838717331894e-33,8.33705187689714e-17,1.36158886500541
8.24966399770913e-19,1.79468640126044e-19,7.17607048251358e-18,6.08024920412962e-17,1.00000000000001,7.49579587961439e-17
3.00711648778029e-18,1.04993474647556e-19,8.78820841551651e-18,6.05216112161604e-17,1.00000000000001,7.49579587961439e-17
3.14498901130279e-33,3.06952713746865e-33,7.17724590189188e-17,3.77626802984769e-17,1.32451691061802,9.92830840109004e-17
7.34460553887013e-35,3.62515273185043e-35,1.40001575195482e-33,4.90838717331894e-33,8.33705187689714e-17,1.36158886500541
3.00711648778029e-18,1.04993474647556e-19,8.78820841551651e-18,6.05216112161604e-17,1.00000000000001,7.49579587961439e-17
2.55457379587355e-33,3.35808309413962e-33,6.89088227324304e-17,4.26764613629372e-17,1.32375148855868,9.92257095357144e-17
1.79903354107741e-34,2.14831971261524e-35,1.86694515688281e-33,4.62692397444629e-33,8.15391534080368e-17,1.3316794111598
2.5373450037798e-33,3.33373251761611e-33,6.84219517368211e-17,4.34535625408882e-17,1.32375847754927,9.92262334161836e-17
1.79903354107741e-34,2.14831971261524e-35,1.86694515688281e-33,4.62692397444629e-33,8.15391534080368e-17,1.3316794111598
1.79903354107741e-34,2.14831971261524e-35,1.86694515688281e-33,4.62692397444629e-33,8.15391534080368e-17,1.3316794111598
8.24966399770913e-19,1.79468640126044e-19,7.17607048251358e-18,6.08024920412962e-17,1.00000000000001,7.49579587961439e-17
2.03520592742005e-18,4.43575275399777e-19,8.78105475540838e-18,6.0561588979699e-17,1.00000000000001,7.49579587961439e-17
2.85926182218425e-18,6.22006559307822e-19,8.61472964068052e-18,6.05506066645561e-17,1.00000000000001,7.49579587961439e-17
3.40952747563136e-33,3.29238131997819e-33,7.74075529309152e-17,2.42003860486461e-17,1.32454530834197,9.92852126463222e-17
7.34460553887013e-35,3.62515273185043e-35,1.40001575195482e-33,4.90838717331894e-33,8.33705187689714e-17,1.36158886500541
8.24966399770913e-19,1.79468640126044e-19,7.17607048251358e-18,6.08024920412962e-17,1.00000000000001,7.49579587961439e-17
2.84440640924516e-18,6.19941372679289e-19,8.54229299912602e-18,6.0561588979699e-17,1.00000000000001,7.49579587961439e-17
3.14498901130279e-33,3.06952713746865e-33,7.17724590189188e-17,3.77626802984769e-17,1.32451691061802,9.92830840109004e-17
7.34460553887013e-35,3.62515273185043e-35,1.40001575195482e-33,4.90838717331894e-33,8.33705187689714e-17,1.36158886500541
3.00711648778029e-18,1.04993474647556e-19,8.78820841551651e-18,6.05216112161604e-17,1.00000000000001,7.49579587961439e-17
2.55457379587355e-33,3.35808309413962e-33,6.89088227324304e-17,4.26764613629372e-17,1.32375148855868,9.92257095357144e-17
8.44518934689484e-34,3.5383573616365e-35,9.63781380560438e-34,4.12905057314809e-33,7.06099640151604e-17,1.15318630831475
2.54441331381024e-33,3.19601647897815e-33,6.67179855990038e-17,4.60290566396125e-17,1.32377742579482,9.92276537379928e-17
8.44518934689484e-34,3.5383573616365e-35,9.63781380560438e-34,4.12905057314809e-33,7.06099640151604e-17,1.15318630831475
1.79903354107741e-34,2.14831971261524e-35,1.86694515688281e-33,4.62692397444629e-33,8.15391534080368e-17,1.3316794111598
8.24966399770913e-19,1.79468640126044e-19,7.17607048251358e-18,6.08024920412962e-17,1.00000000000001,7.49579587961439e-17
2.85817662993824e-18,8.95004836337953e-20,8.51208541345354e-18,6.0568300475455e-17,1.00000000000001,7.49579587961439e-17
1.30155703521656e-21,7.87990005419718e-22,8.99923092747417e-24,6.12308991474409e-17,1.00000949652473,7.49586706362527e-17
4.58525206373432e-34,2.21841184939489e-34,9.20443897418636e-34,3.61424815226988e-33,6.14766540029353e-17,1.00402311013735
2.91399111521883e-18,8.77938331069416e-20,8.6175970915993e-18,6.05507206641307e-17,1.00000000000001,7.49579587961439e-17
6.10610296346559e-17,3.64729791897907e-18,2.09302188950601e-33,2.7330348519642e-18,1.00000930834221,7.49586565304748e-17
8.46800423536959e-34,7.79333902780105e-35,9.68660148937539e-34,4.20674783895419e-33,7.18564382888109e-17,1.17354345034263
3.76111261299104e-22,1.51011817740969e-22,8.45486360285243e-38,6.12308991650039e-17,1.00000949652473,7.49586706362527e-17
8.46800423536959e-34,7.79333902780105e-35,9.68660148937539e-34,4.20674783895419e-33,7.18564382888109e-17,1.17354345034263
8.36592088015899e-34,6.42549678143882e-35,9.62459660241076e-34,4.12721955215144e-33,7.05568468620002e-17,1.15231881072265
8.24966399770913e-19,1.79468640126044e-19,7.17607048251358e-18,6.08024920412962e-17,1.00000000000001,7.49579587961439e-17
