"f1","f2","f3","f4","f5","f6"
1.0383826324244,0.0611108403861766,0.0780048970202732,0.028222335579961,0.0184987497316154,0
1.75863360553052e-20,3.38523281598481e-19,7.17487657921224e-18,6.08075492298203e-17,1,7.1622188262364e-17
3.18909111920281e-20,2.00229639849704e-19,3.914429093488e-18,6.11047292808708e-17,1,7.1622188262364e-17
2.18755560860116e-20,4.11548531671713e-19,7.1771851115914e-18,6.08068250091667e-17,1,7.1622188262364e-17
1.05672847173974e-34,3.84244840249671e-34,6.50839000507961e-18,6.08834350637698e-17,1.00000000014232,7.16221882725572e-17
1.05672847173974e-34,3.84244840249671e-34,6.50839000507961e-18,6.08834350637698e-17,1.00000000014232,7.16221882725572e-17
1.75863360553052e-20,3.38523281598481e-19,7.17487657921224e-18,6.08075492298203e-17,1,7.1622188262364e-17
3.18909111920281e-20,2.00229639849704e-19,3.914429093488e-18,6.11047292808708e-17,1,7.1622188262364e-17
5.42116035457708e-24,1.03258008288403e-22,1.86531902943331e-19,6.12300335651863e-17,1,7.1622188262364e-17
2.84565548530679e-36,1.13463094293544e-35,1.91044462701781e-19,6.12300204115457e-17,1.00000001240676,7.16221891509636e-17
1.05672847173974e-34,3.84244840249671e-34,6.50839000507961e-18,6.08834350637698e-17,1.00000000014232,7.16221882725572e-17
6.67313045166693e-20,7.14896938832558e-19,7.28084874472625e-18,6.07916566266425e-17,1,7.1622188262364e-17
7.13890307380193e-20,3.46445459332925e-19,6.27228160587074e-18,6.09071848566489e-17,1,7.1622188262364e-17
2.24376954187507e-36,8.89192968460004e-36,1.49773110163348e-19,6.12301345137505e-17,1.00000000000016,7.16221882623751e-17
2.84565548530679e-36,1.13463094293544e-35,1.91044462701781e-19,6.12300204115457e-17,1.00000001240676,7.16221891509636e-17
6.67313045166693e-20,7.14896938832558e-19,7.28084874472625e-18,6.07916566266425e-17,1,7.1622188262364e-17
3.2857718582401e-35,1.06417135446678e-34,1.81894054729099e-18,6.12032952778725e-17,1.00000001240676,7.16221891509636e-17
2.24376954187507e-36,8.89192968460004e-36,1.49773110163348e-19,6.12301345137505e-17,1.00000000000016,7.16221882623751e-17
3.12427581700409e-35,1.01464525849703e-34,1.73387503533893e-18,6.12057642297428e-17,1.00000001240676,7.16221891509636e-17
3.12896042788412e-36,1.05435320760492e-35,1.79617242512685e-19,6.1147310227466e-17,0.998648648922694,0.0519701916333579
3.12896042788412e-36,1.05435320760492e-35,1.79617242512685e-19,6.1147310227466e-17,0.998648648922694,0.0519701916333579
1.58387250155038e-20,1.7258673242212e-19,7.31547192013534e-18,6.07914931392184e-17,1,7.1622188262364e-17
3.18909111920281e-20,2.00229639849704e-19,3.914429093488e-18,6.11047292808708e-17,1,7.1622188262364e-17
2.18755560860116e-20,4.11548531671713e-19,7.1771851115914e-18,6.08068250091667e-17,1,7.1622188262364e-17
5.93297042847918e-33,1.64893449561574e-32,5.54736134204432e-34,6.18939642678084e-17,1.01083852904434,7.2398467430065e-17
