"f1","f2","f3","f4"
0.00100469032436226,0.0194036968513803,1.00318056323317,0
6.12305307403331e-17,1.00000347947262,1.76694834914995e-17,0
6.12305307403331e-17,1.00000347947262,1.76694834914995e-17,0
1.73605427582152e-18,0.0283528542931817,1.00199700239459,0
1.25750199764336e-30,6.13734931274894e-17,1.00233830954614,0
1.25750199764336e-30,6.13734931274894e-17,1.00233830954614,0
1.25757522133127e-30,6.13770668741039e-17,1.00239667518508,0
2.67368373717491e-35,5.25768481588339e-33,8.58684553004552e-17,1.40238461171515
0.0342582372324816,3.73400707626497e-19,0.999767726738118,0
6.19035444785646e-17,2.01794684654246e-18,1.01153201294284,0
6.14961607739645e-17,1.78141180916442e-18,1.00476299196101,0
1.25750199764336e-30,6.13734931274894e-17,1.00233830954614,0
1.25750199764336e-30,6.13734931274894e-17,1.00233830954614,0
1.25757522133127e-30,6.13770668741039e-17,1.00239667518508,0
2.67368373717491e-35,5.25768481588339e-33,8.58684553004552e-17,1.40238461171515
0.0342582372324816,3.73400707626497e-19,0.999767726738118,0
6.16912206301084e-17,5.41316073852872e-18,1.01139858995708,0
4.44474318306325e-17,4.23410412827346e-17,1.00255546936199,0
7.13474060849092e-18,6.0830466024213e-17,1.00027979958062,0
1.25757522133127e-30,6.13770668741039e-17,1.00239667518508,0
2.67368373717491e-35,5.25768481588339e-33,8.58684553004552e-17,1.40238461171515
6.1982824795332e-17,2.02053124565177e-18,1.01282748930177,0
6.1920093023423e-17,6.74903568281753e-34,1.01126525809949,0
6.08178947560069e-17,7.11927486147751e-18,1.00004648844142,0
4.33240851365698e-17,4.33805886369271e-17,1.00129279279023,0
2.67368373717491e-35,5.25768481588339e-33,8.58684553004552e-17,1.40238461171515
6.44262082217243e-17,7.02219194070928e-34,1.05219457698599,0
6.44262082217243e-17,7.02219194070928e-34,1.05219457698599,0
6.33964521206272e-17,6.90995275740776e-34,1.03537682819866,0
2.67368373717491e-35,5.25768481588339e-33,8.58684553004552e-17,1.40238461171515
6.33964521206272e-17,6.90995275740776e-34,1.03537682819866,0
6.33964521206272e-17,6.90995275740776e-34,1.03537682819866,0
6.33964521206272e-17,6.90995275740776e-34,1.03537682819866,0
6.33964521206272e-17,6.90995275740776e-34,1.03537682819866,0
6.33964521206272e-17,6.90995275740776e-34,1.03537682819866,0
6.42194094614943e-17,6.99965172567073e-34,1.0488171853926,0
0.0901300333952385,0.998906898502998,1.77218085316884e-17,0
6.12305307403331e-17,1.00000347947262,1.76694834914995e-17,0
6.12305307403331e-17,1.00000347947262,1.76694834914995e-17,0
6.12303461238081e-17,1.00000046435639,1.76694302161383e-17,0
6.12303461238081e-17,1.00000046435639,1.76694302161383e-17,0
6.12303460600968e-17,1.00000046331587,1.76694301977529e-17,0
2.67368373717491e-35,5.25768481588339e-33,8.58684553004552e-17,1.40238461171515
1.00000014621099,4.22405705759557e-17,0,4.70550443023624e-17
0.574185179008462,0.578106186548537,0.578599626730427,0.0560774327434322
0.320788560821812,0.654560137346777,0.650848547921619,0.213260230248426
0.187518156032127,0.648281117185581,0.6635312410259,0.331757789483678
0.000362272230489572,0.576344372966853,0.579163702405469,0.579720917591859
2.67368373717491e-35,5.25768481588339e-33,8.58684553004552e-17,1.40238461171515
1.00000014621099,4.22405705759557e-17,0,4.70550443023624e-17
0.651144081951539,0.319114471848839,0.654948481618722,0.216260119321009
0.373967628909743,0.37890878075504,0.756985057720667,0.378880175831638
0.203257088686378,0.317482939331169,0.653975465097304,0.656095140603255
2.67368373717491e-35,5.25768481588339e-33,8.58684553004552e-17,1.40238461171515
1.00000014621099,4.22405705759557e-17,0,4.70550443023624e-17
0.652679042295913,0.199318937914391,0.654608045132262,0.326941609730844
0.325004714604334,0.200991159753051,0.653284056046616,0.653775579130231
2.67368373717491e-35,5.25768481588339e-33,8.58684553004552e-17,1.40238461171515
1.00000014621099,4.22405705759557e-17,0,4.70550443023624e-17
0.575099492953724,0.121809972837712,0.571002968837025,0.57304370102313
1.76704802672047e-34,4.93500589638652e-33,8.06490746871436e-17,1.31714284243933
1.00000014621099,4.22405705759557e-17,0,4.70550443023624e-17
1.76704802672047e-34,4.93500589638652e-33,8.06490746871436e-17,1.31714284243933
1.76704802672047e-34,4.93500589638652e-33,8.06490746871436e-17,1.31714284243933
0.0901300333952385,0.998906898502998,1.77218085316884e-17,0
6.12305307403331e-17,1.00000347947262,1.76694834914995e-17,0
6.12303461238081e-17,1.00000046435639,1.76694302161383e-17,0
6.12303461238081e-17,1.00000046435639,1.76694302161383e-17,0
6.12303460600968e-17,1.00000046331587,1.76694301977529e-17,0
2.67368373717491e-35,5.25768481588339e-33,8.58684553004552e-17,1.40238461171515
1.00000014621099,4.22405705759557e-17,0,4.70550443023624e-17
0.656887207629007,0.657649128472435,0.320842681245703,0.181962991711516
0.375255490326311,0.758149506808973,0.37760453939119,0.377664268691427
0.210795240009739,0.651973406671359,0.325945092789885,0.653584168342443
2.67368373717491e-35,5.25768481588339e-33,8.58684553004552e-17,1.40238461171515
1.00000014621099,4.22405705759557e-17,0,4.70550443023624e-17
0.759507176665107,0.37631595192627,0.373286101851676,0.377454439154807
0.378771292162731,0.37868906884092,0.376849910696455,0.756116502582846
1.54986396722567e-20,3.90368860913763e-17,5.00847856552757e-17,1.03708266961712
1.00000014621099,4.22405705759557e-17,0,4.70550443023624e-17
0.655965835534578,0.187985504380531,0.326110034732024,0.65433406024266
3.71564078081076e-18,6.99686228934707e-18,6.07492950859841e-17,1.00054492377602
1.00000014621099,4.22405705759557e-17,0,4.70550443023624e-17
1.76704802672047e-34,4.93500589638652e-33,8.06490746871436e-17,1.31714284243933
1.76704802672047e-34,4.93500589638652e-33,8.06490746871436e-17,1.31714284243933
0.0901300333952385,0.998906898502998,1.77218085316884e-17,0
6.12303535305191e-17,1.00000058532115,1.76694323535158e-17,0
6.12303535305191e-17,1.00000058532115,1.76694323535158e-17,0
6.12303461238081e-17,1.00000046435639,1.76694302161383e-17,0
2.51346978577075e-20,6.32770576307426e-17,4.07522487724722e-18,1.03556795593442
1.00000014621099,4.22405705759557e-17,0,4.70550443023624e-17
0.652894135274536,0.651066090203643,0.214915415291466,0.323605808076053
0.31898091251688,0.652569027471065,0.21633150530938,0.65281250902665
2.51865353232566e-20,6.34075593902447e-17,2.03282146508565e-20,1.03555836458234
1.00376596811681,4.23996410186874e-17,0,4.72322451930671e-17
0.653111325926439,0.325556543956257,0.215498003055656,0.650145582486857
3.74553295472502e-17,4.89743833155807e-17,1.51204238965779e-33,1.00694282481968
1.00000014621099,4.22405705759557e-17,0,4.70550443023624e-17
7.98350162276437e-17,3.16444104125759e-23,7.88913596827928e-23,1.30384781980755
7.98350162276437e-17,3.16444104125759e-23,7.88913596827928e-23,1.30384781980755
0.131237645590618,0.991350946642321,0,4.70550378700992e-17
6.12303535305191e-17,1.00000058532115,1.76694323535158e-17,0
6.12303535305191e-17,1.00000058532115,1.76694323535158e-17,0
1.88724121867976e-17,6.19103923146067e-17,1.58727133071978e-33,1.05704144833664
1.00376596811681,4.23996410186874e-17,0,4.72322451930671e-17
0.57704310313408,0.570888263063788,0.0862341029545141,0.577690943211578
1.88724121867976e-17,6.19103923146067e-17,1.58727133071978e-33,1.05704144833664
1.00412766856809,4.24149194498928e-17,0,4.72492650213374e-17
1.80150335254944e-17,6.21511393017642e-17,1.58693803283466e-33,1.05681948900783
8.01505700968725e-17,1.38451326626693e-20,1.96561865186085e-33,1.30900139530544
1.00412766856809,4.24149194498928e-17,0,4.72492650213374e-17
6.12303546486892e-17,1.00000060358286,1.76694326761896e-17,0
1.88724121867976e-17,6.19103923146067e-17,1.58727133071978e-33,1.05704144833664
1.00412766856809,4.24149194498928e-17,0,4.72492650213374e-17
1.80150335254944e-17,6.21511393017642e-17,1.58693803283466e-33,1.05681948900783
1.80150335254944e-17,6.21511393017642e-17,1.58693803283466e-33,1.05681948900783
0.999418359993295,0.0341154367715086,0,4.70550590987156e-17
1.80150335254944e-17,6.21511393017642e-17,1.58693803283466e-33,1.05681948900783
1.80150335254944e-17,6.21511393017642e-17,1.58693803283466e-33,1.05681948900783
0.999418359993295,0.0341154367715086,0,4.70550590987156e-17
