"f1","f2","f3"
0.249722988675827,0.252357231147477,5.14655412787232
0.214785451122899,0.252198365423894,5.16575382125118
0.198123654147667,0.252887568924129,5.18637868430538
0.184138167288137,0.25196618398412,5.20774012182444
0.170814945777944,0.249404444671861,5.23196026814825
0.157447637516184,0.25307910552878,5.25911529184458
0.14338979130884,0.250837570561631,5.29003048550817
0.128004242988638,0.250933914581819,5.32579802842497
0.110440591828994,0.250933909386266,5.36762563228272
0.0898256559552935,0.249917644913244,5.41615496053101
0.0648462973165016,0.249750065768752,5.47120372567857
0.034347168755024,0.249532733764961,5.52800305525214
0,0,17.5960140012407
0.251602506849356,0.214528654029017,5.16603945449037
0.224661274890863,0.223807996837667,5.16787251216062
0.19522706763778,0.252578337687142,5.19001631264666
0.180327757816946,0.251496907687682,5.21426838951546
0.165998679474409,0.250849918859265,5.24142536243081
0.151275486810489,0.251549790685058,5.2725341213732
0.135170635946884,0.251437060124606,5.30898121667482
0.117139745747065,0.249934515736625,5.3515260401698
0.0958276026418923,0.249911243379387,5.40221941594592
0.069799682377,0.249748167739946,5.46078393610704
0.0375051681399022,0.249736244695285,5.52277975139239
0,0,17.5960140012407
0.251763895467339,0.198476584546974,5.18592243289359
0.25014363372408,0.195404318973259,5.1899583888925
0.209850792283529,0.206878576703616,5.19886195109202
0.176123351339589,0.250863792845517,5.22185007221585
0.160161107822808,0.251549790685058,5.2534984335104
0.14338979130884,0.250837570561631,5.29003048550817
0.124642509369495,0.251445217822262,5.33376542355733
0.102666620376003,0.24995162612313,5.38604560891453
0.0754857978622912,0.250931599758188,5.44859506421949
0.0440187991468831,0.200413245502992,5.54749466206106
0,0,17.5960140012407
0.250081173374174,0.184148352186741,5.20797997713361
0.250192975689826,0.180458227710255,5.21430550897457
0.250142679753898,0.176210069577469,5.22203144772905
0.192313942930798,0.191829112422582,5.24286335011355
0.160088021065078,0.212534596977356,5.27474205399262
0.136060658531494,0.225312332115891,5.31663867852038
0.11270461036716,0.225368929953689,5.37204589698464
0.087258723537989,0.20420254782509,5.45315120442254
0.057464624696544,0.153456412004271,5.60729545820633
0,0,17.5960140012407
0.250080308709555,0.170917827523017,5.23192826138209
0.250072243284809,0.166123218353339,5.24133660317033
0.250071949994832,0.160218234014074,5.25347934690508
0.213607048794239,0.159822206889826,5.27442472839281
0.170761569342212,0.170886631395134,5.31733250452117
0.139332987268891,0.174188507445144,5.37842561196558
0.108770286869618,0.162883848976608,5.47271363519331
0.0710407485059555,0.124342645552558,5.6460741950005
0,0,17.5960140012407
0.25176246764322,0.157514191482901,5.25914883499529
0.248790852113806,0.151283223420465,5.27246413827512
0.248798320193292,0.143430293068815,5.29000795950551
0.225987192344389,0.135960979565885,5.31638784835383
0.173416151294713,0.139659561174392,5.37878767904951
0.133427891979405,0.133203412747948,5.47991926959143
0.0859861941476453,0.103184051016893,5.66336160115564
0,0,17.5960140012407
0.248798320193292,0.143430293068815,5.29000795950551
0.248774344470903,0.13524152690939,5.30897621925287
0.248776506835272,0.124734167334102,5.33354152804644
0.225041811958799,0.112719123775023,5.37202933209794
0.16277387680947,0.108757659837838,5.4730015228283
0.103286231659602,0.0860186843785369,5.66307003914045
0,0,18.5562268897328
0.251713804275982,0.12799690970997,5.32587145452497
0.247766512450536,0.117128994329919,5.35178338053773
0.24762831543986,0.102694800134016,5.38629640626739
0.204023840179819,0.08747795993939,5.45310465097749
0.124547364904329,0.0712433190559841,5.64511889066923
0,0,18.0129042091249
0.247745553216125,0.110507467286585,5.36767618829928
0.250750080674048,0.0958777049880034,5.4022431976419
0.25172337462818,0.0754886915578899,5.44858771368361
0.15328326062147,0.0576106294835709,5.60741210523699
0,0,18.0129042091249
0.250754327651449,0.0899096849475742,5.41605720568382
0.250513819650264,0.0697699689846523,5.46105659068791
0.199850996608099,0.0444035539683108,5.54759467502849
0,0,18.0129042091249
0.248762924444005,0.0648949551369615,5.47118437304535
0.252303772429926,0.0375080011897331,5.52304004127537
0,0,18.0022347176489
0.250513817405881,0.0346300360294912,5.52766201451151
0,0,18.0022347176489
0,0,18.0022347176489
