"V1","V2"
0.838950092897208,0.484334430299684
0.36075422995708,0.891379235518979
0.448292502108646,0.802456160410072
0.793042085002617,0.517135372659932
0.336063703489761,0.918501044612612
0.311897590658316,0.945819344946074
0.386140732748298,0.864577873322332
0.536011625034608,0.721744730718304
0.352454405636338,0.900351410722477
0.24993677044885,1.02149865706321
0.102711016190268,1.25308312386835
0.634753976819031,0.638268682817875
0.205002617901111,1.08229392754091
0.722619444893072,0.569452701274301
0.234849172978118,1.04130419302718
0.763864459388867,0.538484496347224
0.265157371832613,1.0020384020612
0.421014101195387,0.829133284662271
0.623230473171482,0.647735425326314
0.110022160139373,1.23873758720826
0.139244599382843,1.18520673658554
0.369114313908831,0.882445661748592
0.888506250978175,0.449882853684681
0.749862293364404,0.548856143701387
0.0500828190056985,1.37803143325696
0.439274355936606,0.811468417663763
0.855334378096057,0.472895602978791
0.567278244819583,0.694478012909514
0.377521376417225,0.87358246844622
0.696343398853594,0.589568302081536
0.486021789608039,0.76681236624571
0.272822400644279,0.992474220601268
0.611541266518132,0.657325499129151
0.394727375197368,0.855740003727404
0.871846083589138,0.461425239156166
0.303968658144098,0.955044624618066
0.327943795532746,0.927633934356903
0.0342802940489147,1.42778528863382
0.999993414690352,0.375814007558671
0.683581546548691,0.599427481170833
0.212490319088917,1.0718028093917
0.960750396407412,0.40137411032694
0.808006841490372,0.506296956817811
0.505539925311502,0.748884160432328
0.227349920569789,1.05123244955135
0.00919526324414607,1.54305004349229
0.70931996818735,0.579599508531951
0.658731881762025,0.619076954922487
0.600248218628407,0.66667355635529
0.578227700331376,0.68539946448946
0.0952952943238357,1.26840852892684
0.319857326431003,0.936773144691048
0.980481022483103,0.388702146671369
0.242294215183422,1.03132224383371
0.0577532932839381,1.35658084662854
0.778315898190434,0.527860573304063
0.344195721918975,0.909403995231227
0.0178484028353078,1.49448439600443
0.175743744329552,1.12578747797847
0.51538291097811,0.739992689807889
0.941962257977951,0.413901936055904
0.525600413384612,0.730955635924133
0.476382498330746,0.775872778102203
0.161060005365112,1.14869346462389
0.430070993587155,0.820206631566525
0.646722502439197,0.628614751244179
0.288316826393796,0.97363080345413
0.546185902644989,0.712782867263687
0.280501961064688,0.983090590697553
0.117346067677641,1.22458603484353
0.495695642164723,0.757955640771708
0.412182970585344,0.83793851955352
0.736067892327144,0.559205208070698
0.182973675006846,1.11461140551052
0.168438585597094,1.13710150597465
0.823328009499321,0.495345965199732
0.190377345864816,1.10366835166814
0.0804213053723313,1.30083207900166
0.556637866045512,0.70372890806355
8.51669693698997e-13,1.66745336182068
0.906167610408164,0.438142178946145
0.671073565475903,0.609304364317464
0.124640181524789,1.21102387073641
0.589220597579158,0.675936831003418
0.146541233041208,1.1725983512587
0.403438873473227,0.846777560135337
0.153807315948458,1.16051886352879
0.46693398825982,0.78483217476576
0.0653715213047521,1.336864419029
0.0261853633499919,1.45792973103036
0.131950897126456,1.1978685507189
0.923632064820609,0.426077532474651
0.0422558494701577,1.40157022555173
0.457541986107871,0.793583822582219
0.296076845708022,0.964474908221919
0.21987256042848,1.06156189865377
0.197680238920747,1.09299952973496
0.0878810623986338,1.2842454829275
0.257580070017935,1.01170400626107
0.0729098552977412,1.31835023747574
