0,1,2,3,4,5
3.865923498016712e-35,2.709934190566441e-28,8.189495223165797e-25,3.8105576438796724e-19,5.39962150963374e-08,1.013901915541313
1.1961769986833089e-33,2.2092142973412324e-39,5.851663498495069e-29,6.469537524682777e-19,6.311712287757244e-09,17.615571779954262
1.8411290785828605e-31,4.0957565026914615e-31,2.203541780041835e-29,2.3205326716640962e-31,4.361819617040407e-14,153.97721896680278
1.4868154101593476e-30,3.787397955792984e-32,1.0544074205162435e-33,1.4893990481771497e-25,2.730099601881146e-14,2.0065478350887225
2.1995243818450754e-30,8.275931382501728e-32,8.178825528217835e-29,8.614387294937399e-31,1.619214585972466e-13,78.61662584527971
6.043681013455763e-26,9.577348060253722e-21,2.987426695610609e-17,1.464657544750139e-18,1.0325572414694223e-15,16.870012741217298
7.067956305345123e-23,3.75240106669445e-16,5.744643104748298e-15,2.621156942611347e-16,4.690607107609829e-20,94.11447428350299
7.064428505049851e-22,9.862277391388276e-19,4.3717278801892726e-17,9.42504105873881e-15,1.2990702145647375e-19,153.92425810858745
7.549756144987702e-22,1.1964007069466726e-16,2.433575353609494e-15,2.6518920717741646e-15,3.344543230237098e-18,58.81320207706392
1.4752769333863003e-20,2.0595565990613227e-17,6.502226521534309e-16,1.2932364303608182e-14,4.335018208805521e-25,211.4685892089215
6.289485767213803e-20,8.560762541013599e-17,1.3781491608279798e-15,2.0692526751652304e-18,2.762695192378929e-18,22.550335282887247
1.224668668251865e-19,1.709695569883431e-16,6.962828572639735e-15,3.510346446802166e-16,2.3347032422115853e-25,113.89027152160878
1.814447592363919e-19,2.5330549322196436e-16,1.2656138329269684e-17,5.04178373538161e-15,9.366958582139615e-22,82.44268940986957
1.8705816821148126e-19,5.3084755780198404e-17,2.0531529481883911e-13,9.987314383205233e-15,127.23763356365552,6.629529165708404e-08
2.1225129421692168e-19,2.460828734374708e-20,5.994639817171638e-18,1.3145518481604173e-21,3.4277787217115955e-15,55.97996046843765
4.156938977240472e-19,5.803284053807563e-16,2.899548873370615e-17,1.1550836415792881e-14,3.975934489018582e-25,188.87799815144783
4.1729964257402564e-19,1.559654391328493e-17,6.034378548138437e-14,1.417153703713624e-13,95.34121391755892,8.220673369412786e-10
5.759034386622912e-19,1.3005931860573102e-17,5.035187023240454e-14,3.189868764321199e-15,31.229600897400864,1.627172277447096e-08
6.64455288010154e-19,7.706692823964194e-17,3.59392203333724e-20,6.111767925385331e-16,1.1881386617330327e-18,10.060338216543117
7.980470428138788e-19,1.6569114044172444e-17,1.976777987777271e-15,9.587106414153836e-19,8.663771525650591e-18,32.28468496486636
8.580839205193627e-19,2.1705345935693996e-20,2.565215011443574e-16,1.0404671428496744e-14,1.091824173494542e-16,169.98216723272753
8.808632787040633e-19,1.484196065440194e-16,1.744760398781859e-13,3.885259125740958e-15,108.02509516889694,3.5790153512026893e-13
1.1142609090841808e-18,9.633080560964747e-16,2.942837517231561e-20,8.228135688889858e-15,5.430635657448361e-25,135.29343231305438
4.0180027030276706e-18,2.7846828022975685e-17,5.625138722401321e-15,3.9512829806895615e-16,2.820375642053682e-20,92.09299197202022
4.06469876904906e-18,8.507528295228993e-17,1.0149717763826931e-14,1.242209414433739e-19,2.742146396073667e-21,165.76330630576115
4.097552834167621e-18,8.507370689822774e-17,1.0149717763224644e-14,1.242209414360026e-19,1.1060938040213571e-19,165.76330630576115
4.265281472524514e-18,9.192802611041723e-16,2.688716846786627e-15,1.4033769261173295e-18,46.40571202455366,6.21844422596702e-11
4.266232001980782e-18,5.251800692456308e-16,3.4289449418929297e-13,7.065243964520817e-16,212.24770254714176,1.8349187380796505e-09
4.3575574378092575e-18,8.916283632869738e-17,2.6883359454199134e-18,7.553410104001217e-15,1.1862810744090643e-21,123.3651707459706
4.470997820451369e-18,2.2296149190416253e-21,6.422149953388264e-14,2.3654274463543844e-21,39.752230118485286,4.8007746243741087e-05
4.621615604142005e-18,9.498927061787356e-22,2.345414919269069e-16,1.0143933312483409e-13,5.75924606238087e-18,37.21505992446853
4.992986559970424e-18,6.970446148715656e-15,4.299148035988359e-17,8.848648474991595e-17,6.85672827900069e-20,113.84739066143776
5.315116940949878e-18,6.081143246169966e-19,2.7149555598565866e-16,1.174219875523091e-13,1.8272979925751994e-23,43.078618141039584
6.1024231485146744e-18,7.918873508168632e-17,9.336540703416932e-14,2.0790751553123632e-15,57.806258024829994,1.9151983577795424e-13
6.152174478033563e-18,7.618546327647882e-17,1.170138668143813e-15,5.339090763163322e-17,9.554398164696699e-21,19.17037900929418
6.992296898201804e-18,7.406463856418619e-21,2.7043872962009987e-14,3.3618619328304463e-18,16.73978824410389,4.1733429186889365e-10
9.037742044239221e-18,7.813367272565541e-15,2.3878659382726213e-19,2.7534325294744666e-15,5.430635657448361e-25,135.29343231305438
1.5779248440662356e-17,7.547894092045919e-15,2.7605024553083237e-16,2.614896567453602e-18,3.54040688242191e-20,123.34915436732723
1.66321245569414e-17,6.216244505350735e-16,8.203798473987194e-14,1.7421561145333807e-19,50.78184953887623,4.3627533136879593e-10
2.0514906272924298e-17,2.7402312673059624e-18,6.534282424845017e-16,1.2996120713558278e-14,4.356389799612363e-25,212.51112696525507
2.3545022200929243e-17,8.164385510555649e-18,2.6522919837046745e-16,1.8286324017206664e-15,2.0627971460273727e-24,30.17906989586905
2.3696080095669278e-17,3.989105534333147e-16,6.692918166414225e-15,1.0283267838894822e-17,2.0483761216455626e-19,109.49843342872087
2.923933448428633e-17,6.21991825993526e-17,1.7005719824259247e-16,1.092513034771562e-25,6.452902287491231e-15,105.42645580848915
