"f1","f2"
0.3573429674357169,0.8732481375197384
0.4316073610148313,0.8147061334555507
0.7982545469928047,0.36418960759663865
0.7772281053061779,0.3975113917694344
0.3983697325797745,0.8423725101684864
0.3733165517195661,0.8615866296556631
0.8452759814634783,0.28667093359048246
0.9065393480342508,0.17951027792072954
0.8645325738154608,0.2538532553329481
0.2877438828519445,0.9179905138822273
0.8191156038565971,0.33087039991525147
0.45720850072887476,0.7919704307767993
0.9660298254096527,0.068620167018913
0.9233968529993802,0.14868452698883164
0.5521177536370617,0.6966134773847363
0.5088236968936402,0.7419520978785625
0.620276133040742,0.6162639040091759
0.6697344309141342,0.5525085219425606
0.9710780088643185,0.058542678012088054
0.9400536863875132,0.11775779282848611
0.6118033442083801,0.6270058511264545
0.5692864967380804,0.6771993821226088
0.6778524724479057,0.5418087684940328
0.38975182780865936,0.8492035098029934
0.961024291256401,0.07800520620964566
0.9905495285459147,0.020345820237401682
0.5262242682791012,0.7242278449804862
0.8579578480738939,0.2650853884065663
0.9292549082730855,0.13829849455421675
0.9006727271581682,0.1903696995168872
0.4828938428491877,0.7677098336354794
0.8769418232082314,0.2327292311343316
0.3493004156998537,0.8788922282142522
0.5863356271703412,0.6572919033067005
0.46568901228172255,0.7846003653185005
0.9857975072353632,0.0298095404173648
0.560727479920853,0.6870310191284912
0.31037465631633354,0.9048820596564006
0.47431559945848434,0.7761700744166171
0.8321621025795777,0.30873616640734125
0.6451607098956122,0.5850974151522209
0.8517730419812016,0.27573660416736984
0.9952650714144539,0.010796950360635554
0.5002725098118626,0.7511657075537563
0.709386807097893,0.49793457058614865
0.8947891609017267,0.2006608503454887
0.88891016009641,0.21126756914268754
0.8122384646397992,0.34171292003427955
0.603386535066564,0.6372500112622174
0.91207303430073,0.1694539576342695
0.4063291757883495,0.836028741373996
0.9556855604881713,0.08819222022879
0.6859230172192955,0.5310011081990015
0.9506020395977698,0.09799608587475817
0.636994366571926,0.5954766083375869
0.5174151591624061,0.7333183899887775
0.7017140201758623,0.5092502335163008
0.36511418641423665,0.8676956379054849
0.4147849815445309,0.8290493303523192
0.9346059786583814,0.12824275320908413
0.6535190727322798,0.5744106734270565
0.33354611936137135,0.8896341897314282
0.577681796048767,0.6673484289263542
0.5948522266805218,0.6473085907118155
0.31823818845079543,0.8997962052158116
0.9454472985485687,0.10800946642595728
0.8707866332260218,0.24326550796235874
0.34135754126997087,0.8842865848692439
0.7326588262220273,0.46440123446709686
0.38150830781925027,0.8553659758192091
0.6618226597451888,0.5635833720641739
0.6286352676081943,0.6059544382340556
0.5430660094369686,0.7060204493543855
0.4915418879845038,0.7594804848222882
0.44005086640610247,0.8073524267607538
0.7249460163809544,0.4755748761034116
0.8052911536429884,0.3528830727520022
0.8829744230964228,0.22208928849152215
0.7914820959746158,0.37501554013489763
0.9760040148812159,0.048974586810925876
0.6938103337602067,0.5201297447366227
0.44854652620220514,0.7999291573811792
0.30287969825305383,0.9094478064786674
0.7697802091718009,0.4085957716220878
0.8257249289590017,0.31995604412049794
0.7842930827909768,0.3862654070434281
0.4231280219036836,0.82196473432182
0.980890318968997,0.03937363052373933
0.7551813333191315,0.43108444625878073
0.7174263328556718,0.4865865869473994
0.29544261570746033,0.913624768301462
0.534604356584064,0.7154882723401891
0.838873301667465,0.2975296612894415
0.7623946160114639,0.41982656341207697
0.9181724305203367,0.15886829762205187
0.7477057920749698,0.4420690583590754
0.7400612439343703,0.4534341036798784
0.2807753188153701,0.9234010797844299
1.0,0.001629231157968534
0.3255531091074585,0.8946800124200185
