"f1","f2"
0.851826377542898,-0.773368155779357
0.847295515206176,-0.764724654134719
0.845382431875901,-0.755949420718852
0.843889337185802,-0.747021103529231
0.842605472843292,-0.737906593337847
0.841458770773814,-0.728656557015865
0.840397362736571,-0.719176724948581
0.83940416706618,-0.709514440119842
0.838462639534595,-0.6996620451825
0.837563013923095,-0.689624904149429
0.836694432023681,-0.679364130450635
0.835854217881161,-0.668915126008261
0.835032731600443,-0.658209002138891
0.834230829478838,-0.647299202007599
0.833439943622758,-0.636100656035879
0.832664486612995,-0.624705620029334
0.831897517147437,-0.613039556718042
0.831136131062303,-0.601074129615761
0.830381935822887,-0.588851908068309
0.829632116010758,-0.576346960146985
0.82888507861004,-0.563539881228948
0.82813941062468,-0.550419554684329
0.827394814847422,-0.536989018397476
0.826649196575353,-0.523218589957858
0.825902067295987,-0.509105825261687
0.82515467167873,-0.494680759371977
0.824397474351899,-0.479762253763829
0.823639231124584,-0.46452450927992
0.652515829146473,-0.458263320163494
0.652515829146473,-0.458263320163494
0.652515829146473,-0.458263320163494
0.652515829146473,-0.458263320163494
0.652515829146473,-0.458263320163494
0.647352981470442,-0.449698264398569
0.644245899206622,-0.436397488230747
0.641891489953376,-0.422358502069983
0.639895319111466,-0.407857602754086
0.638075242151356,-0.392617045060394
0.636405506901157,-0.376992334319585
0.634824016796887,-0.360788306159897
0.633312512220571,-0.344066723430759
0.631846669932191,-0.326735955662094
0.630422734258825,-0.308890361576742
0.629031325432143,-0.290526366063233
0.627640706314929,-0.271296593330639
0.626282188774649,-0.251702669442186
0.624904671173985,-0.23105809245401
0.623538823955861,-0.209856144787101
0.622167179312392,-0.187871756040471
0.6207860221827,-0.16507777832378
0.619388517925177,-0.141386477463374
0.453875852971608,-0.124218435895905
0.453875852971608,-0.124218435895905
0.453875852971608,-0.124218435895905
0.453875852971608,-0.124218435895905
0.453875852971608,-0.124218435895905
0.453875852971608,-0.124218435895905
0.453875852971608,-0.124218435895905
0.453875852971608,-0.124218435895905
0.447103667995667,-0.113912189900909
0.442077981999328,-0.0933467943587854
0.43815581900234,-0.0701050507013402
0.434732503089238,-0.0450197291139414
0.431567678284995,-0.0181483824033612
0.428576335938395,0.0102269172426616
0.42567015375415,0.0403022416860083
0.422805300963134,0.0721041701542426
0.41993365282674,0.105854974096227
0.417045179222041,0.141407092757941
0.414107103679559,0.178910484429049
0.411061928286708,0.218864499924146
0.25776161104005,0.242161085551482
0.25776161104005,0.242161085551482
0.25776161104005,0.242161085551482
0.25776161104005,0.242161085551482
0.25776161104005,0.242161085551482
0.25776161104005,0.242161085551482
0.25776161104005,0.242161085551482
0.25776161104005,0.242161085551482
0.257115442014875,0.24221627504454
0.24568534652837,0.26090168014171
0.237254055610148,0.294426571745326
0.229845512750704,0.335286935084857
0.22277633007854,0.381861428845479
0.215629600185777,0.433966535548312
0.208197733909119,0.490685213979948
0.200218126685749,0.5511709745808
0.191357715297225,0.61387434598765
0.0830023184881952,0.669652356582427
0.0830023184881952,0.669652356582427
0.0830023184881952,0.669652356582427
0.0830023184881952,0.669652356582427
0.0830023184881952,0.669652356582427
0.0830023184881952,0.669652356582427
0.0768600554899483,0.671682090880216
0.0617968909580086,0.693808912095926
0.0471806091183515,0.73579361593805
0.0322318080781087,0.793128541752103
0.01670318099532,0.862391071021334
1.08848609837505e-05,1.18790666402095
